net,length_um
_05935_,84.03µm
u_picorv32.picorv32_core.reg_next_pc\[31\],84.03µm
net232,84.02µm
_02268_,84.01µm
_05945_,83.92µm
u_picorv32.picorv32_core.alu_out\[8\],83.82µm
_02594_,83.79µm
_02427_,83.64µm
_03424_,83.605µm
net1329,83.53µm
net4,83.505µm
_05722_,83.34µm
_03853_,83.3µm
net1144,83.215µm
_05514_,83.17µm
net612,83.145µm
u_picorv32.picorv32_core.reg_out\[1\],83.085µm
_01975_,83.055µm
net660,83.045µm
_03394_,83.03µm
net873,83.03µm
net503,82.88µm
_03088_,82.87µm
net226,82.86µm
_05318_,82.81µm
u_picorv32.picorv32_core.count_instr\[18\],82.79µm
u_picorv32.picorv32_core.decoded_imm_j\[15\],82.665µm
net1125,82.6µm
_02025_,82.5µm
_05684_,82.44µm
_04813_,82.415µm
u_picorv32.picorv32_core.alu_out_q\[30\],82.38µm
u_picorv32.picorv32_core.decoded_imm\[16\],82.28µm
_02105_,82.135µm
_00021_,81.97µm
net163,81.97µm
net1189,81.885µm
net502,81.69µm
_05346_,81.12µm
_02008_,81.04µm
net230,80.985µm
net1516,80.935µm
_02182_,80.89µm
_04102_,80.89µm
u_picorv32.picorv32_core.count_cycle\[50\],80.885µm
net840,80.525µm
_04380_,80.46µm
_05874_,80.35µm
_02281_,80.24µm
_02926_,80.2µm
_05632_,80.16µm
u_picorv32.picorv32_core.count_cycle\[0\],80.125µm
u_picorv32.picorv32_core.reg_pc\[27\],80.075µm
net1553,80.04µm
u_picorv32.picorv32_core.instr_and,79.99µm
net1436,79.965µm
net180,79.925µm
_05588_,79.89µm
_05987_,79.81µm
net213,79.665µm
_05557_,79.57µm
_03130_,79.5µm
_02518_,79.34µm
_05113_,79.32µm
_05980_,79.2µm
net737,79.11µm
net29,78.96µm
_03178_,78.91µm
u_picorv32.picorv32_core.count_instr\[0\],78.865µm
net1502,78.85µm
u_picorv32.picorv32_core.instr_lh,78.815µm
_01585_,78.78µm
net1308,78.765µm
_01404_,78.67µm
u_picorv32.picorv32_core.alu_out_q\[31\],78.67µm
_04934_,78.43µm
net335,78.4µm
_05420_,78.25µm
u_picorv32.picorv32_core.alu_out\[28\],78.21µm
_03997_,78.145µm
net616,78.14µm
net220,78.055µm
_04955_,77.95µm
u_picorv32.picorv32_core.count_cycle\[15\],77.95µm
net3228,77.89µm
_02141_,77.875µm
net691,77.785µm
net252,77.635µm
net15,77.46µm
_02584_,77.42µm
_03368_,77.375µm
u_picorv32.picorv32_core.decoder_pseudo_trigger,77.35µm
net360,77.29µm
_01943_,77.23µm
net1350,77.175µm
u_picorv32.picorv32_core.count_instr\[32\],77.02µm
net1338,76.905µm
u_picorv32.picorv32_core.alu_out\[16\],76.86µm
_04236_,76.745µm
net684,76.65µm
_04324_,76.56µm
_02570_,76.51µm
_03201_,76.505µm
u_picorv32.picorv32_core.instr_lui,76.4µm
u_picorv32.picorv32_core.count_cycle\[31\],76.385µm
net3234,76.33µm
u_picorv32.picorv32_core.alu_out_q\[6\],76.31µm
_01763_,76.3µm
_02995_,76.22µm
net3,76.08µm
_02363_,75.91µm
u_picorv32.picorv32_core.reg_out\[5\],75.905µm
_01934_,75.88µm
_02064_,75.68µm
net1128,75.445µm
_05074_,75.36µm
u_picorv32.picorv32_core.count_instr\[23\],75.355µm
u_picorv32.picorv32_core.count_instr\[39\],75.26µm
_05561_,75.12µm
u_picorv32.picorv32_core.count_cycle\[45\],75.015µm
u_picorv32.picorv32_core.count_cycle\[53\],74.845µm
_05643_,74.84µm
u_picorv32.picorv32_core.count_cycle\[24\],74.75µm
_04878_,74.7µm
u_picorv32.picorv32_core.instr_bne,74.68µm
net867,74.66µm
_02854_,74.625µm
net962,74.56µm
net1337,74.53µm
u_picorv32.picorv32_core.decoded_imm_j\[16\],74.485µm
u_picorv32.picorv32_core.count_instr\[48\],74.345µm
u_picorv32.picorv32_core.alu_out_q\[27\],74.34µm
u_picorv32.picorv32_core.count_instr\[28\],74.2µm
net1070,74.08µm
net224,74.03µm
net1180,74.01µm
u_picorv32.picorv32_core.alu_out_q\[5\],73.93µm
u_picorv32.picorv32_core.mem_rdata_q\[9\],73.93µm
_02229_,73.92µm
u_picorv32.picorv32_core.count_cycle\[51\],73.895µm
_03741_,73.865µm
_02171_,73.75µm
_01558_,73.69µm
_02056_,73.56µm
net1578,73.51µm
_02928_,73.39µm
u_picorv32.picorv32_core.count_cycle\[44\],73.22µm
net136,73.185µm
net280,73.145µm
_03376_,73.08µm
net776,73.07µm
_02980_,72.84µm
net741,72.815µm
_01559_,72.645µm
net775,72.61µm
net686,72.5µm
_03128_,72.48µm
u_picorv32.picorv32_core.count_instr\[53\],72.48µm
_03066_,72.45µm
net1190,72.45µm
_02208_,72.43µm
_02109_,72.37µm
_02973_,72.37µm
net1114,72.365µm
_02488_,72.25µm
net1344,72.13µm
_02510_,71.94µm
_01694_,71.76µm
_01650_,71.74µm
_05500_,71.695µm
_03404_,71.635µm
u_picorv32.picorv32_core.count_instr\[36\],71.6µm
net492,71.6µm
_02075_,71.57µm
_03385_,71.57µm
u_picorv32.picorv32_core.count_instr\[1\],71.525µm
_05304_,71.52µm
_04598_,71.41µm
_04436_,71.4µm
net361,71.35µm
_01751_,71.295µm
_03875_,71.29µm
_02095_,71.28µm
_04086_,71.23µm
_03864_,71.16µm
u_picorv32.picorv32_core.count_instr\[26\],70.99µm
u_picorv32.pcpi_rs2\[1\],70.965µm
u_picorv32.picorv32_core.alu_out\[20\],70.88µm
_05859_,70.845µm
net784,70.83µm
net1196,70.81µm
_05657_,70.68µm
u_picorv32.picorv32_core.alu_out\[1\],70.665µm
_04653_,70.66µm
u_picorv32.picorv32_core.count_instr\[52\],70.64µm
_02084_,70.42µm
_01902_,70.33µm
net615,70.275µm
u_picorv32.picorv32_core.reg_out\[4\],70.21µm
net295,70.155µm
net732,70.115µm
_03226_,70.07µm
net805,70.055µm
_02946_,69.99µm
u_picorv32.picorv32_core.instr_sh,69.785µm
_05525_,69.695µm
_02823_,69.68µm
_01989_,69.465µm
_01617_,69.44µm
_01556_,69.38µm
u_picorv32.picorv32_core.instr_slli,69.25µm
_02388_,68.91µm
_04104_,68.88µm
_02956_,68.77µm
u_picorv32.picorv32_core.count_cycle\[22\],68.72µm
_01784_,68.65µm
_02814_,68.64µm
u_picorv32.picorv32_core.reg_out\[3\],68.6µm
net3217,68.53µm
_02503_,68.47µm
_03416_,68.43µm
net1158,68.415µm
net625,68.26µm
u_picorv32.picorv32_core.mem_do_rdata,68.185µm
u_picorv32.picorv32_core.count_cycle\[42\],68.165µm
_02979_,68.16µm
u_picorv32.picorv32_core.count_cycle\[40\],68.11µm
_03065_,67.895µm
_05619_,67.88µm
_01938_,67.735µm
net1174,67.695µm
_05126_,67.68µm
_02377_,67.605µm
_03191_,67.59µm
net1313,67.58µm
_01639_,67.555µm
_02288_,67.485µm
_02346_,67.02µm
net3241,67.02µm
_03673_,66.97µm
_03389_,66.94µm
net1203,66.92µm
u_picorv32.picorv32_core.mem_rdata_q\[7\],66.85µm
_05240_,66.84µm
_02765_,66.78µm
net1319,66.75µm
_04791_,66.74µm
_03364_,66.735µm
_02101_,66.72µm
_03412_,66.62µm
_02576_,66.6µm
u_picorv32.picorv32_core.count_instr\[44\],66.585µm
_02007_,66.37µm
_03303_,66.255µm
_02420_,66.14µm
net5,66.13µm
u_picorv32.picorv32_core.alu_out\[9\],66.13µm
_00031_,65.96µm
_03420_,65.91µm
_05531_,65.815µm
_04369_,65.76µm
_05670_,65.76µm
_01684_,65.72µm
net499,65.42µm
_03361_,65.31µm
net30,65.29µm
_01668_,65.28µm
u_picorv32.picorv32_core.count_cycle\[49\],65.22µm
_02212_,65.17µm
u_picorv32.picorv32_core.alu_out\[17\],65.13µm
u_picorv32.picorv32_core.instr_auipc,65.11µm
_05117_,65.05µm
_02273_,65.04µm
_02380_,65.025µm
_03129_,64.99µm
_05333_,64.93µm
_05871_,64.89µm
net613,64.86µm
_05589_,64.82µm
_01801_,64.76µm
u_picorv32.picorv32_core.reg_pc\[18\],64.72µm
_04320_,64.68µm
u_picorv32.picorv32_core.count_instr\[29\],64.625µm
_02183_,64.45µm
_01928_,64.43µm
u_picorv32.picorv32_core.instr_lb,64.35µm
net601,64.215µm
_04971_,64.21µm
_05521_,64.2µm
net685,63.93µm
_03371_,63.885µm
net1137,63.805µm
_03292_,63.795µm
_01946_,63.74µm
net3209,63.67µm
_03336_,63.6µm
_02435_,63.54µm
_05019_,63.42µm
_04734_,63.37µm
_04958_,63.31µm
u_picorv32.picorv32_core.count_cycle\[12\],63.175µm
_05611_,63.13µm
_04980_,63.12µm
u_picorv32.picorv32_core.count_cycle\[9\],63.05µm
u_picorv32.picorv32_core.instr_bgeu,63.02µm
u_picorv32.picorv32_core.count_instr\[21\],62.96µm
_05033_,62.82µm
_05747_,62.77µm
u_picorv32.axi_adapter.mem_valid,62.76µm
_01395_,62.59µm
_05330_,62.46µm
_01742_,62.355µm
_01402_,62.35µm
_05245_,62.35µm
u_picorv32.picorv32_core.count_instr\[4\],62.295µm
u_picorv32.picorv32_core.count_cycle\[54\],62.285µm
_04784_,62.23µm
_05278_,62.16µm
_05267_,62.1µm
net755,62.08µm
_02074_,62.04µm
net1120,62.02µm
net697,61.835µm
_02857_,61.785µm
net678,61.45µm
u_picorv32.picorv32_core.count_cycle\[4\],61.345µm
net33,61.255µm
u_picorv32.picorv32_core.count_instr\[2\],61.155µm
u_picorv32.picorv32_core.instr_sll,61.045µm
u_picorv32.picorv32_core.alu_out\[12\],61.03µm
_03335_,60.99µm
_05474_,60.9µm
_03945_,60.84µm
_02509_,60.72µm
net1349,60.695µm
u_picorv32.picorv32_core.alu_out_q\[12\],60.67µm
net1,60.66µm
net1483,60.585µm
net618,60.545µm
net1077,60.375µm
_02001_,60.345µm
_01397_,60.3µm
u_picorv32.picorv32_core.cpu_state\[0\],60.27µm
_01736_,60.235µm
u_picorv32.picorv32_core.count_cycle\[23\],60.18µm
_02617_,60.125µm
_05121_,60.12µm
net777,60.12µm
_01900_,60.105µm
_05706_,59.94µm
_01803_,59.81µm
net648,59.755µm
_04072_,59.29µm
u_picorv32.picorv32_core.count_instr\[33\],59.28µm
u_picorv32.picorv32_core.count_instr\[61\],59.195µm
_02794_,59.16µm
net1506,59.05µm
_03108_,59.03µm
net1466,58.99µm
_01991_,58.885µm
_05617_,58.81µm
_02878_,58.68µm
_01693_,58.665µm
u_picorv32.picorv32_core.reg_pc\[3\],58.66µm
net645,58.57µm
_02396_,58.53µm
u_picorv32.picorv32_core.reg_next_pc\[12\],58.45µm
u_picorv32.picorv32_core.count_instr\[22\],58.405µm
_02289_,58.15µm
net473,58.135µm
_00032_,58.09µm
_01843_,58.09µm
_02310_,58.08µm
_05922_,58.08µm
net1130,58.065µm
u_picorv32.picorv32_core.count_instr\[41\],57.98µm
_05457_,57.91µm
u_picorv32.picorv32_core.count_instr\[62\],57.855µm
_04921_,57.79µm
net1330,57.76µm
net6,57.69µm
_03408_,57.655µm
u_picorv32.picorv32_core.count_cycle\[48\],57.57µm
_02580_,57.49µm
_02721_,57.45µm
_03333_,57.445µm
net799,57.39µm
net1504,57.39µm
_05137_,57.37µm
u_picorv32.picorv32_core.alu_out\[21\],57.36µm
net682,57.215µm
u_picorv32.picorv32_core.count_cycle\[37\],57.015µm
net635,57.01µm
net1129,56.965µm
_05406_,56.95µm
_05556_,56.925µm
_02900_,56.88µm
net1080,56.805µm
_02286_,56.76µm
u_picorv32.picorv32_core.decoded_imm\[1\],56.675µm
_02173_,56.645µm
_05820_,56.58µm
net619,56.565µm
_01685_,56.52µm
_02127_,56.52µm
_04967_,56.46µm
_05351_,56.37µm
_05096_,56.205µm
_03375_,56.145µm
_02462_,56.11µm
_02614_,56.07µm
_02688_,56.04µm
_01910_,56.025µm
_01929_,55.92µm
u_picorv32.picorv32_core.is_jalr_addi_slti_sltiu_xori_ori_andi,55.9µm
u_picorv32.picorv32_core.count_cycle\[43\],55.89µm
u_picorv32.picorv32_core.reg_next_pc\[28\],55.87µm
u_picorv32.picorv32_core.count_cycle\[17\],55.865µm
net365,55.81µm
_03357_,55.74µm
u_picorv32.picorv32_core.count_cycle\[34\],55.735µm
_03090_,55.705µm
_02175_,55.64µm
u_picorv32.picorv32_core.count_cycle\[1\],55.635µm
net1208,55.57µm
net1332,55.53µm
_04189_,55.5µm
net204,55.495µm
_03325_,55.445µm
net34,55.435µm
_04944_,55.4µm
_02245_,55.33µm
_05200_,55.33µm
_05606_,55.27µm
net1333,55.215µm
_01966_,55.165µm
net659,55.13µm
_05947_,54.98µm
_01865_,54.96µm
_04235_,54.79µm
_05479_,54.765µm
u_picorv32.picorv32_core.mem_rdata_q\[19\],54.725µm
net681,54.72µm
net1501,54.705µm
_01870_,54.67µm
u_picorv32.picorv32_core.mem_rdata_q\[8\],54.655µm
net1131,54.57µm
_03168_,54.335µm
_03992_,54.31µm
net781,54.31µm
_03182_,54.3µm
u_picorv32.picorv32_core.count_instr\[46\],54.265µm
u_picorv32.picorv32_core.reg_pc\[2\],54.26µm
net593,54.13µm
_01892_,54.12µm
u_picorv32.picorv32_core.count_instr\[43\],54.025µm
_02528_,53.66µm
_02600_,53.65µm
_02022_,53.58µm
_04524_,53.58µm
_03296_,53.525µm
_05928_,53.47µm
_03236_,53.34µm
_02322_,53.22µm
_04172_,53.16µm
u_picorv32.picorv32_core.count_cycle\[33\],53.115µm
_05518_,53.05µm
_05007_,53.04µm
_02813_,53.02µm
net694,53µm
u_picorv32.picorv32_core.count_cycle\[56\],52.96µm
_04945_,52.94µm
u_picorv32.picorv32_core.reg_pc\[9\],52.88µm
_01832_,52.785µm
_03745_,52.705µm
_02202_,52.68µm
_04710_,52.68µm
_04075_,52.625µm
_04124_,52.62µm
net152,52.41µm
_05683_,52.38µm
_02893_,52.345µm
_02687_,52.29µm
_05986_,52.27µm
_05755_,52.195µm
_02021_,52.17µm
_01553_,52.115µm
net721,52.04µm
net687,52.02µm
_05203_,51.84µm
u_picorv32.picorv32_core.count_instr\[30\],51.755µm
_02866_,51.615µm
_02504_,51.585µm
_02282_,51.55µm
net1093,51.485µm
_04259_,51.31µm
u_picorv32.picorv32_core.count_cycle\[13\],51.31µm
u_picorv32.picorv32_core.count_cycle\[57\],51.285µm
_05357_,51.26µm
_05934_,51.25µm
net277,51.155µm
_03486_,51.12µm
_05477_,51.12µm
_03439_,51.08µm
_02300_,51µm
_01700_,50.97µm
net1067,50.965µm
u_picorv32.picorv32_core.alu_out\[3\],50.88µm
_02849_,50.79µm
_05161_,50.77µm
u_picorv32.picorv32_core.count_cycle\[39\],50.77µm
u_picorv32.picorv32_core.instr_sltiu,50.71µm
_04650_,50.7µm
_03358_,50.69µm
_02696_,50.675µm
net891,50.595µm
u_picorv32.picorv32_core.mem_rdata_q\[18\],50.48µm
_05669_,50.475µm
net641,50.375µm
_02324_,50.315µm
_04933_,50.29µm
_05081_,50.22µm
_03332_,50.2µm
u_picorv32.picorv32_core.reg_pc\[24\],50.12µm
_03706_,50.1µm
_01733_,50.03µm
_05419_,49.965µm
u_picorv32.picorv32_core.decoded_imm\[9\],49.865µm
u_picorv32.picorv32_core.mem_do_rinst,49.82µm
u_picorv32.picorv32_core.count_instr\[5\],49.54µm
_02521_,49.5µm
_02017_,49.345µm
_05403_,49.33µm
u_picorv32.picorv32_core.count_cycle\[46\],49.33µm
u_picorv32.picorv32_core.count_instr\[49\],49.235µm
_02452_,49.16µm
u_picorv32.picorv32_core.count_cycle\[8\],49.12µm
net1305,49.095µm
u_picorv32.picorv32_core.alu_out_q\[10\],48.96µm
u_picorv32.picorv32_core.cpuregs\[22\]\[24\],48.935µm
_01714_,48.79µm
_02492_,48.765µm
_01770_,48.745µm
net457,48.705µm
u_picorv32.picorv32_core.count_cycle\[10\],48.68µm
_05328_,48.66µm
_04806_,48.535µm
_02802_,48.48µm
_04995_,48.48µm
_04595_,48.43µm
net203,48.38µm
net330,48.38µm
_03432_,48.32µm
_01593_,48.285µm
_05041_,48.06µm
_01662_,47.95µm
_02563_,47.88µm
_05335_,47.82µm
net1138,47.805µm
u_picorv32.picorv32_core.reg_next_pc\[15\],47.77µm
_02906_,47.725µm
_04504_,47.71µm
_01939_,47.67µm
_02638_,47.64µm
_05070_,47.58µm
_03413_,47.57µm
u_picorv32.picorv32_core.count_cycle\[6\],47.54µm
_05050_,47.41µm
_05083_,47.41µm
net1331,47.31µm
_04856_,47.29µm
_05068_,47.28µm
_05265_,47.28µm
_05085_,47.23µm
_04394_,47.165µm
_05485_,47.14µm
_03975_,47.1µm
_04318_,46.99µm
_03304_,46.92µm
_05639_,46.86µm
_01678_,46.81µm
u_picorv32.picorv32_core.count_cycle\[58\],46.69µm
net169,46.655µm
_05343_,46.56µm
_05094_,46.45µm
u_picorv32.picorv32_core.alu_out\[19\],46.44µm
_05846_,46.435µm
_02941_,46.33µm
_05695_,46.21µm
_01595_,46.12µm
_01769_,46.11µm
u_picorv32.picorv32_core.count_instr\[40\],46.05µm
_01406_,46.03µm
_05004_,46.02µm
_01960_,45.945µm
_03309_,45.93µm
_01805_,45.915µm
_05170_,45.91µm
_01956_,45.885µm
_05570_,45.86µm
_01927_,45.84µm
u_picorv32.picorv32_core.alu_out\[2\],45.8µm
_04090_,45.79µm
_05102_,45.78µm
_01554_,45.74µm
_01955_,45.73µm
_04501_,45.73µm
_02545_,45.72µm
net1306,45.695µm
u_picorv32.picorv32_core.count_instr\[55\],45.64µm
_03537_,45.6µm
u_picorv32.picorv32_core.alu_out_q\[3\],45.55µm
_04121_,45.54µm
_04713_,45.54µm
_04018_,45.48µm
_02446_,45.43µm
_03694_,45.395µm
_01983_,45.38µm
u_picorv32.picorv32_core.count_instr\[58\],45.375µm
_01807_,45.37µm
_05376_,45.32µm
u_picorv32.picorv32_core.count_cycle\[2\],45.315µm
_02816_,45.3µm
_04651_,45.27µm
u_picorv32.picorv32_core.count_cycle\[29\],45.26µm
_03287_,45.18µm
_02989_,45.06µm
_03434_,45.06µm
u_picorv32.picorv32_core.cpuregs\[21\]\[6\],44.905µm
_05235_,44.88µm
_01555_,44.85µm
_04871_,44.82µm
_03308_,44.795µm
_03320_,44.725µm
_05183_,44.72µm
_05087_,44.7µm
net923,44.7µm
_04350_,44.64µm
_03062_,44.63µm
_05840_,44.615µm
_03205_,44.595µm
_05119_,44.52µm
_02936_,44.42µm
_05150_,44.41µm
net1473,44.405µm
_04638_,44.4µm
u_picorv32.picorv32_core.count_instr\[60\],44.35µm
_03051_,44.31µm
u_picorv32.picorv32_core.count_instr\[37\],44.3µm
u_picorv32.picorv32_core.reg_pc\[28\],44.275µm
_04261_,44.12µm
u_picorv32.picorv32_core.cpuregs\[22\]\[16\],44.12µm
u_picorv32.picorv32_core.cpuregs\[26\]\[22\],44.11µm
u_picorv32.picorv32_core.reg_out\[16\],44.11µm
u_picorv32.picorv32_core.cpuregs\[2\]\[2\],44.05µm
net475,44.005µm
u_picorv32.picorv32_core.count_instr\[54\],43.98µm
u_picorv32.picorv32_core.mem_rdata_q\[31\],43.92µm
u_picorv32.picorv32_core.count_cycle\[16\],43.755µm
net1136,43.725µm
_04810_,43.7µm
_04640_,43.68µm
u_picorv32.picorv32_core.count_instr\[38\],43.62µm
u_picorv32.picorv32_core.count_cycle\[19\],43.585µm
_05216_,43.57µm
_01821_,43.56µm
_05219_,43.56µm
_04000_,43.505µm
_05438_,43.47µm
_01542_,43.46µm
net1212,43.41µm
_05058_,43.38µm
u_picorv32.picorv32_core.cpuregs\[30\]\[2\],43.375µm
u_picorv32.picorv32_core.cpuregs\[14\]\[31\],43.29µm
u_picorv32.picorv32_core.reg_next_pc\[18\],43.28µm
_03697_,43.27µm
u_picorv32.picorv32_core.count_instr\[56\],43.235µm
_01874_,43.205µm
_02565_,43.2µm
u_picorv32.picorv32_core.cpuregs\[22\]\[25\],43.175µm
_01726_,43.085µm
net117,43.04µm
net320,43.03µm
_02148_,42.98µm
_03079_,42.975µm
_04054_,42.96µm
_04854_,42.91µm
_04285_,42.78µm
_02019_,42.775µm
u_picorv32.picorv32_core.cpuregs\[14\]\[29\],42.76µm
u_picorv32.picorv32_core.instr_fence,42.74µm
_05544_,42.73µm
_02035_,42.705µm
_05429_,42.66µm
_04043_,42.625µm
_04101_,42.6µm
u_picorv32.picorv32_core.cpuregs\[21\]\[28\],42.595µm
_02790_,42.56µm
_03845_,42.54µm
net1528,42.49µm
_02184_,42.45µm
net639,42.445µm
_02676_,42.44µm
_05483_,42.4µm
_03651_,42.36µm
_04084_,42.265µm
u_picorv32.picorv32_core.cpuregs\[26\]\[14\],42.26µm
_03356_,42.22µm
u_picorv32.picorv32_core.cpuregs\[6\]\[9\],42.205µm
_01643_,42.19µm
_05017_,42.06µm
u_picorv32.picorv32_core.cpuregs\[29\]\[15\],41.96µm
_01795_,41.915µm
u_picorv32.picorv32_core.reg_next_pc\[26\],41.91µm
_02113_,41.89µm
net999,41.845µm
u_picorv32.picorv32_core.cpuregs\[16\]\[21\],41.83µm
u_picorv32.picorv32_core.count_instr\[45\],41.81µm
u_picorv32.picorv32_core.cpuregs\[9\]\[31\],41.77µm
_01717_,41.765µm
_02943_,41.76µm
_05978_,41.65µm
u_picorv32.picorv32_core.cpuregs\[7\]\[14\],41.615µm
_04448_,41.59µm
_05708_,41.56µm
_05697_,41.53µm
_05061_,41.52µm
u_picorv32.picorv32_core.instr_srli,41.515µm
_01785_,41.46µm
u_picorv32.picorv32_core.cpuregs\[30\]\[17\],41.455µm
_05651_,41.37µm
u_picorv32.picorv32_core.count_instr\[47\],41.345µm
_05158_,41.29µm
_02603_,41.28µm
_04232_,41.23µm
_05680_,41.23µm
_02742_,41.22µm
u_picorv32.picorv32_core.mem_state\[0\],41.175µm
_05895_,41.17µm
_04870_,41.04µm
_04114_,40.99µm
_02966_,40.985µm
u_picorv32.picorv32_core.cpuregs\[7\]\[27\],40.945µm
u_picorv32.picorv32_core.mem_rdata_q\[16\],40.93µm
_03799_,40.89µm
_05642_,40.88µm
u_picorv32.picorv32_core.alu_out_q\[11\],40.86µm
_02415_,40.81µm
u_picorv32.picorv32_core.count_cycle\[41\],40.81µm
u_picorv32.picorv32_core.alu_out_q\[28\],40.8µm
u_picorv32.picorv32_core.cpuregs\[14\]\[22\],40.745µm
_03030_,40.71µm
_02266_,40.7µm
u_picorv32.picorv32_core.count_cycle\[11\],40.7µm
u_picorv32.picorv32_core.cpuregs\[13\]\[27\],40.65µm
_04481_,40.63µm
_05142_,40.62µm
_03242_,40.61µm
_01620_,40.605µm
u_picorv32.picorv32_core.cpuregs\[22\]\[12\],40.605µm
_05445_,40.44µm
u_picorv32.picorv32_core.cpuregs\[24\]\[16\],40.39µm
u_picorv32.picorv32_core.reg_next_pc\[27\],40.39µm
_05063_,40.38µm
_03380_,40.335µm
u_picorv32.picorv32_core.alu_out_q\[2\],40.33µm
_02248_,40.305µm
_05462_,40.28µm
_05441_,40.265µm
_03175_,40.2µm
_04122_,40.09µm
_02761_,40.08µm
_02898_,39.96µm
_05586_,39.91µm
u_picorv32.picorv32_core.count_instr\[11\],39.89µm
_03405_,39.885µm
_03038_,39.84µm
_03192_,39.84µm
u_picorv32.picorv32_core.cpuregs\[22\]\[28\],39.8µm
_02440_,39.79µm
_05341_,39.79µm
u_picorv32.picorv32_core.cpuregs\[24\]\[29\],39.785µm
_04313_,39.73µm
u_picorv32.picorv32_core.cpuregs\[8\]\[2\],39.73µm
_05110_,39.715µm
_02460_,39.49µm
_03922_,39.49µm
u_picorv32.picorv32_core.decoded_rd\[2\],39.475µm
u_picorv32.picorv32_core.cpuregs\[4\]\[5\],39.42µm
_05152_,39.36µm
_05635_,39.31µm
net113,39.31µm
_01557_,39.305µm
net149,39.19µm
_04588_,39.18µm
_04166_,39.13µm
u_picorv32.picorv32_core.count_instr\[63\],39.13µm
_02058_,39.12µm
net565,39.12µm
u_picorv32.picorv32_core.cpuregs\[15\]\[22\],39.06µm
u_picorv32.picorv32_core.cpuregs\[8\]\[21\],39.06µm
u_picorv32.picorv32_core.cpuregs\[22\]\[6\],38.95µm
u_picorv32.picorv32_core.cpuregs\[2\]\[3\],38.89µm
u_picorv32.picorv32_core.cpuregs\[30\]\[12\],38.885µm
_03355_,38.865µm
_03286_,38.855µm
_04450_,38.83µm
_03855_,38.805µm
u_picorv32.picorv32_core.cpuregs\[14\]\[16\],38.785µm
_04959_,38.77µm
_02222_,38.76µm
u_picorv32.picorv32_core.cpuregs\[16\]\[12\],38.72µm
net202,38.715µm
_01864_,38.65µm
u_picorv32.picorv32_core.cpuregs\[31\]\[10\],38.65µm
_03538_,38.64µm
u_picorv32.picorv32_core.count_cycle\[55\],38.635µm
_03169_,38.605µm
_04383_,38.59µm
_04886_,38.575µm
u_picorv32.picorv32_core.cpuregs\[22\]\[1\],38.575µm
u_picorv32.picorv32_core.cpuregs\[22\]\[22\],38.575µm
u_picorv32.picorv32_core.cpuregs\[5\]\[22\],38.575µm
_03688_,38.535µm
u_picorv32.picorv32_core.cpuregs\[25\]\[27\],38.48µm
net109,38.46µm
net1140,38.43µm
u_picorv32.picorv32_core.cpuregs\[9\]\[21\],38.41µm
u_picorv32.picorv32_core.count_cycle\[60\],38.405µm
_05212_,38.4µm
_03280_,38.385µm
u_picorv32.picorv32_core.cpuregs\[30\]\[14\],38.385µm
u_picorv32.picorv32_core.instr_lbu,38.355µm
_05196_,38.35µm
_02787_,38.285µm
_02305_,38.28µm
_02640_,38.28µm
_02779_,38.28µm
_04930_,38.28µm
_03593_,38.245µm
u_picorv32.picorv32_core.cpuregs\[29\]\[13\],38.225µm
u_picorv32.picorv32_core.count_instr\[20\],38.22µm
_05509_,38.205µm
_03172_,38.17µm
u_picorv32.picorv32_core.cpuregs\[23\]\[10\],38.13µm
_05221_,38.11µm
_01848_,38.085µm
net1307,38.07µm
u_picorv32.picorv32_core.alu_out_q\[1\],38.04µm
u_picorv32.picorv32_core.cpuregs\[27\]\[16\],38.035µm
_05276_,37.99µm
_01632_,37.95µm
u_picorv32.picorv32_core.cpuregs\[17\]\[24\],37.95µm
u_picorv32.picorv32_core.cpuregs\[27\]\[12\],37.95µm
_05496_,37.93µm
_05937_,37.92µm
_02093_,37.87µm
_03047_,37.87µm
_01987_,37.86µm
u_picorv32.picorv32_core.cpuregs\[10\]\[5\],37.84µm
_05640_,37.835µm
_03281_,37.805µm
u_picorv32.picorv32_core.cpuregs\[10\]\[20\],37.8µm
_01994_,37.77µm
_05195_,37.69µm
u_picorv32.picorv32_core.decoded_rd\[3\],37.64µm
_05044_,37.63µm
u_picorv32.picorv32_core.cpuregs\[9\]\[7\],37.63µm
_03428_,37.61µm
u_picorv32.picorv32_core.count_instr\[51\],37.585µm
_05139_,37.56µm
u_picorv32.picorv32_core.alu_out\[25\],37.56µm
u_picorv32.picorv32_core.cpuregs\[31\]\[19\],37.53µm
u_picorv32.picorv32_core.cpuregs\[29\]\[17\],37.52µm
_05026_,37.5µm
u_picorv32.picorv32_core.alu_out\[6\],37.5µm
_02636_,37.495µm
net137,37.475µm
u_picorv32.picorv32_core.cpuregs\[22\]\[19\],37.465µm
u_picorv32.picorv32_core.cpuregs\[29\]\[16\],37.465µm
_02228_,37.45µm
u_picorv32.picorv32_core.cpuregs\[31\]\[4\],37.45µm
net1135,37.425µm
u_picorv32.picorv32_core.cpuregs\[13\]\[21\],37.42µm
u_picorv32.picorv32_core.cpuregs\[17\]\[17\],37.405µm
_01543_,37.4µm
u_picorv32.picorv32_core.cpuregs\[30\]\[20\],37.365µm
_04507_,37.35µm
_04964_,37.245µm
_01663_,37.185µm
_05284_,37.15µm
_01787_,36.985µm
_03107_,36.97µm
