Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_173_308,VSS,Metal1,155.2860,672.3790,0.000371
FILLER_173_301,VSS,Metal1,151.9260,672.3790,0.000371
FILLER_173_294,VSS,Metal1,148.5660,672.3790,0.000371
FILLER_173_287,VSS,Metal1,145.2060,672.3790,0.000357
FILLER_173_280,VSS,Metal1,141.8460,672.3790,0.000343
FILLER_173_273,VSS,Metal1,138.4860,672.3790,0.000327
FILLER_173_266,VSS,Metal1,135.1260,672.3790,0.000326
FILLER_173_259,VSS,Metal1,131.7660,672.3790,0.000326
FILLER_173_252,VSS,Metal1,128.4060,672.3790,0.000319
FILLER_173_245,VSS,Metal1,125.0460,672.3790,0.000312
FILLER_173_238,VSS,Metal1,121.6860,672.3790,0.000298
FILLER_173_231,VSS,Metal1,118.3260,672.3790,0.000297
FILLER_173_224,VSS,Metal1,114.9660,672.3790,0.000296
FILLER_173_217,VSS,Metal1,111.6060,672.3790,0.000223
FILLER_173_206,VSS,Metal1,106.3260,672.3790,0.000131
FILLER_173_199,VSS,Metal1,102.9660,672.3790,0.000039
FILLER_173_194,VSS,Metal1,99.1200,672.8400,0.000110
FILLER_173_187,VSS,Metal1,97.2060,672.3790,0.000110
FILLER_173_180,VSS,Metal1,93.8460,672.3790,0.000117
FILLER_173_175,VSS,Metal1,90.0000,672.8400,0.000129
FILLER_173_171,VSS,Metal1,88.7880,672.4630,0.000129
FILLER_173_164,VSS,Metal1,86.1660,672.3790,0.000215
FILLER_173_158,VSS,Metal1,82.0800,672.8400,0.000275
FILLER_173_154,VSS,Metal1,80.6280,672.4630,0.000275
FILLER_173_147,VSS,Metal1,78.0060,672.3790,0.000287
FILLER_173_140,VSS,Metal1,74.6460,672.3790,0.000287
FILLER_173_133,VSS,Metal1,71.2860,672.3790,0.000287
FILLER_173_126,VSS,Metal1,67.9260,672.3790,0.000281
FILLER_173_119,VSS,Metal1,64.5660,672.3790,0.000275
FILLER_173_112,VSS,Metal1,61.2060,672.3790,0.000263
FILLER_173_105,VSS,Metal1,57.8460,672.3790,0.000262
FILLER_173_98,VSS,Metal1,54.4860,672.3790,0.000261
FILLER_173_91,VSS,Metal1,51.1260,672.3790,0.000196
FILLER_173_84,VSS,Metal1,47.7660,672.3790,0.000125
FILLER_173_77,VSS,Metal1,44.4060,672.3790,0.000054
FILLER_173_70,VSS,Metal1,41.0460,672.3790,0.000054
FILLER_173_63,VSS,Metal1,37.6860,672.3790,0.000054
FILLER_173_56,VSS,Metal1,34.3260,672.3790,0.000043
FILLER_173_49,VSS,Metal1,30.9660,672.3790,0.000043
FILLER_173_42,VSS,Metal1,27.6060,672.3790,0.000043
FILLER_173_35,VSS,Metal1,24.2460,672.3790,0.000028
FILLER_173_28,VSS,Metal1,20.8860,672.3790,0.000038
FILLER_173_21,VSS,Metal1,17.5260,672.3790,0.000044
FILLER_173_14,VSS,Metal1,14.1660,672.3790,0.000065
FILLER_173_7,VSS,Metal1,10.8060,672.3790,0.000065
FILLER_173_0,VSS,Metal1,7.4460,672.3790,0.000065
FILLER_172_1379,VSS,Metal1,667.9200,665.2800,0.000099
FILLER_172_1377,VSS,Metal1,667.2000,665.2800,0.000099
FILLER_172_1370,VSS,Metal1,665.0460,665.7400,0.000098
FILLER_172_1363,VSS,Metal1,661.6860,665.7400,0.000094
FILLER_172_1356,VSS,Metal1,658.3260,665.7400,0.000089
FILLER_172_1352,VSS,Metal1,654.9600,665.2800,0.000087
FILLER_172_1350,VSS,Metal1,654.2400,665.2800,0.000087
FILLER_172_1343,VSS,Metal1,652.0860,665.7400,0.000087
FILLER_172_1336,VSS,Metal1,648.7260,665.7400,0.000087
FILLER_172_1329,VSS,Metal1,645.3660,665.7400,0.000087
FILLER_172_1322,VSS,Metal1,642.0060,665.7400,0.000087
FILLER_172_1315,VSS,Metal1,638.6460,665.7400,0.000087
FILLER_172_1308,VSS,Metal1,635.2860,665.7400,0.000087
FILLER_172_1301,VSS,Metal1,631.9260,665.7400,0.000087
FILLER_172_1294,VSS,Metal1,628.5660,665.7400,0.000087
FILLER_172_1287,VSS,Metal1,625.2060,665.7400,0.000087
FILLER_172_1280,VSS,Metal1,621.8460,665.7400,0.000087
FILLER_172_1273,VSS,Metal1,618.4860,665.7400,0.000087
FILLER_172_1263,VSS,Metal1,612.2400,665.2800,0.000129
FILLER_172_1226,VSS,Metal1,594.4800,665.2800,0.000163
FILLER_172_1224,VSS,Metal1,593.7600,665.2800,0.000165
FILLER_172_1181,VSS,Metal1,573.1200,665.2800,0.000160
FILLER_172_1139,VSS,Metal1,552.9600,665.2800,0.000101
FILLER_172_1110,VSS,Metal1,539.0400,665.2800,0.000110
FILLER_172_1068,VSS,Metal1,518.6400,665.2800,0.000137
FILLER_172_1057,VSS,Metal1,513.3600,665.2800,0.000137
