net,length_um
u_picorv32.picorv32_core.cpuregs\[22\]\[14\],40.09µm
_02726_,40.08µm
u_picorv32.picorv32_core.cpuregs\[30\]\[16\],40.03µm
_01803_,39.965µm
net667,39.96µm
u_picorv32.picorv32_core.cpuregs\[29\]\[29\],39.955µm
_01546_,39.93µm
_04454_,39.84µm
_03275_,39.785µm
u_picorv32.picorv32_core.instr_lh,39.76µm
u_picorv32.picorv32_core.reg_next_pc\[23\],39.735µm
u_picorv32.picorv32_core.cpuregs\[30\]\[31\],39.73µm
_05064_,39.72µm
_03358_,39.7µm
_04310_,39.675µm
_04062_,39.66µm
_01843_,39.645µm
_02415_,39.61µm
_05758_,39.61µm
_02266_,39.56µm
_01797_,39.555µm
_04122_,39.54µm
_05012_,39.48µm
_01568_,39.42µm
_05024_,39.42µm
u_picorv32.picorv32_core.cpuregs\[28\]\[19\],39.38µm
u_picorv32.picorv32_core.cpuregs\[13\]\[19\],39.36µm
u_picorv32.picorv32_core.count_cycle\[45\],39.305µm
u_picorv32.picorv32_core.count_instr\[1\],39.27µm
u_picorv32.picorv32_core.cpuregs\[0\]\[9\],39.255µm
_04732_,39.25µm
_04733_,39.25µm
_05363_,39.24µm
_02966_,39.23µm
_03574_,39.22µm
u_picorv32.picorv32_core.cpuregs\[14\]\[11\],39.215µm
_04182_,39.18µm
_01979_,39.15µm
_05275_,39.12µm
_01787_,39.055µm
_02239_,39.025µm
_05093_,39.01µm
_05096_,38.965µm
_03542_,38.94µm
_05241_,38.94µm
_03175_,38.935µm
u_picorv32.picorv32_core.cpuregs\[17\]\[8\],38.84µm
u_picorv32.picorv32_core.cpuregs\[6\]\[1\],38.83µm
_05755_,38.82µm
_01542_,38.785µm
_04967_,38.77µm
_04994_,38.76µm
u_picorv32.picorv32_core.cpuregs\[21\]\[17\],38.735µm
u_picorv32.picorv32_core.cpuregs\[30\]\[29\],38.735µm
_02716_,38.72µm
_02503_,38.65µm
u_picorv32.picorv32_core.instr_sh,38.65µm
_04451_,38.64µm
_04320_,38.6µm
_04385_,38.52µm
u_picorv32.picorv32_core.cpuregs\[30\]\[9\],38.52µm
_04605_,38.49µm
_01697_,38.475µm
_04709_,38.46µm
_04806_,38.46µm
u_picorv32.picorv32_core.cpuregs\[29\]\[5\],38.405µm
_02794_,38.4µm
u_picorv32.picorv32_core.cpuregs\[20\]\[1\],38.365µm
_01900_,38.35µm
_02756_,38.35µm
u_picorv32.picorv32_core.cpuregs\[25\]\[0\],38.315µm
u_picorv32.picorv32_core.instr_bgeu,38.29µm
u_picorv32.picorv32_core.cpuregs\[28\]\[25\],38.23µm
_01997_,38.18µm
_05229_,38.16µm
net504,38.16µm
u_picorv32.picorv32_core.cpuregs\[7\]\[23\],38.08µm
_03388_,38.05µm
u_picorv32.picorv32_core.cpuregs\[17\]\[11\],38.045µm
u_picorv32.picorv32_core.cpuregs\[11\]\[16\],38.04µm
u_picorv32.picorv32_core.cpuregs\[18\]\[20\],38.04µm
_03050_,38.035µm
_03984_,38.025µm
u_picorv32.picorv32_core.reg_next_pc\[6\],37.99µm
_05008_,37.98µm
u_picorv32.picorv32_core.cpuregs\[22\]\[30\],37.965µm
_03899_,37.93µm
_05225_,37.93µm
u_picorv32.picorv32_core.cpuregs\[25\]\[13\],37.93µm
_01795_,37.895µm
_01675_,37.87µm
u_picorv32.picorv32_core.instr_blt,37.84µm
_03729_,37.835µm
u_picorv32.picorv32_core.cpuregs\[21\]\[1\],37.795µm
u_picorv32.picorv32_core.count_cycle\[38\],37.565µm
_03350_,37.56µm
_05372_,37.56µm
_05799_,37.56µm
_02773_,37.5µm
_02630_,37.47µm
u_picorv32.picorv32_core.cpuregs\[17\]\[27\],37.465µm
_02517_,37.45µm
_02596_,37.38µm
u_picorv32.picorv32_core.cpuregs\[15\]\[15\],37.365µm
_02048_,37.34µm
u_picorv32.picorv32_core.cpuregs\[13\]\[4\],37.33µm
_01945_,37.285µm
_05027_,37.27µm
u_picorv32.picorv32_core.cpuregs\[15\]\[16\],37.27µm
u_picorv32.picorv32_core.is_slli_srli_srai,37.26µm
_05128_,37.2µm
_05643_,37.2µm
net1059,37.175µm
_05411_,37.15µm
u_picorv32.picorv32_core.cpuregs\[13\]\[2\],37.115µm
_05825_,37.095µm
u_picorv32.picorv32_core.cpuregs\[0\]\[12\],37.09µm
u_picorv32.picorv32_core.cpuregs\[21\]\[23\],37.07µm
_05850_,37.06µm
_04259_,37.03µm
_02572_,37.02µm
_05205_,37.02µm
net577,36.975µm
u_picorv32.picorv32_core.cpuregs\[21\]\[15\],36.97µm
_04038_,36.96µm
_05246_,36.96µm
u_picorv32.picorv32_core.alu_out\[9\],36.96µm
u_picorv32.picorv32_core.cpuregs\[16\]\[11\],36.94µm
_01785_,36.93µm
u_picorv32.picorv32_core.cpuregs\[4\]\[7\],36.925µm
u_picorv32.picorv32_core.is_sltiu_bltu_sltu,36.92µm
net3174,36.91µm
u_picorv32.picorv32_core.reg_pc\[3\],36.86µm
_01939_,36.84µm
u_picorv32.picorv32_core.alu_out_q\[26\],36.835µm
_02420_,36.79µm
u_picorv32.picorv32_core.count_cycle\[5\],36.79µm
u_picorv32.picorv32_core.cpuregs\[16\]\[5\],36.79µm
u_picorv32.picorv32_core.cpuregs\[27\]\[0\],36.765µm
u_picorv32.picorv32_core.cpuregs\[30\]\[25\],36.76µm
u_picorv32.picorv32_core.cpuregs\[29\]\[17\],36.72µm
u_picorv32.picorv32_core.cpuregs\[31\]\[19\],36.715µm
_03694_,36.59µm
_05490_,36.48µm
_02287_,36.43µm
u_picorv32.picorv32_core.cpuregs\[14\]\[27\],36.395µm
_02383_,36.39µm
_01793_,36.37µm
_03637_,36.37µm
u_picorv32.picorv32_core.cpuregs\[27\]\[9\],36.36µm
_02295_,36.31µm
_05327_,36.285µm
_04430_,36.25µm
u_picorv32.picorv32_core.count_cycle\[44\],36.24µm
_05654_,36.2µm
_02727_,36.19µm
u_picorv32.picorv32_core.cpuregs\[30\]\[21\],36.19µm
u_picorv32.picorv32_core.latched_rd\[1\],36.19µm
net511,36.19µm
net1113,36.19µm
_03129_,36.125µm
_03795_,36.125µm
u_picorv32.picorv32_core.cpuregs\[13\]\[13\],36.115µm
u_picorv32.picorv32_core.cpuregs\[8\]\[4\],36.07µm
_05838_,36.04µm
u_picorv32.pcpi_rs1\[29\],36.035µm
_02925_,36.03µm
u_picorv32.picorv32_core.cpuregs\[15\]\[24\],36.025µm
_03100_,36.02µm
net1001,36.01µm
net1180,36µm
_02368_,35.99µm
_03413_,35.89µm
u_picorv32.picorv32_core.cpuregs\[5\]\[7\],35.89µm
_05223_,35.88µm
_05406_,35.88µm
_01728_,35.835µm
u_picorv32.picorv32_core.cpuregs\[12\]\[15\],35.83µm
u_picorv32.picorv32_core.cpuregs\[26\]\[0\],35.83µm
_05107_,35.82µm
u_picorv32.picorv32_core.cpuregs\[10\]\[16\],35.8µm
_01980_,35.77µm
u_picorv32.picorv32_core.cpuregs\[5\]\[24\],35.77µm
u_picorv32.picorv32_core.cpuregs\[14\]\[29\],35.74µm
u_picorv32.picorv32_core.cpuregs\[22\]\[6\],35.735µm
u_picorv32.picorv32_core.cpuregs\[31\]\[20\],35.715µm
_05607_,35.71µm
_01540_,35.685µm
_03120_,35.665µm
_01717_,35.645µm
_02243_,35.64µm
_05278_,35.64µm
net1122,35.605µm
u_picorv32.picorv32_core.cpuregs\[10\]\[9\],35.6µm
_05065_,35.59µm
_02394_,35.58µm
_03405_,35.56µm
_00032_,35.53µm
u_picorv32.picorv32_core.cpuregs\[31\]\[6\],35.53µm
_02485_,35.52µm
u_picorv32.picorv32_core.cpuregs\[23\]\[31\],35.49µm
_03135_,35.485µm
_01628_,35.47µm
u_picorv32.picorv32_core.cpuregs\[19\]\[24\],35.41µm
u_picorv32.picorv32_core.cpuregs\[3\]\[9\],35.41µm
_05262_,35.4µm
_05855_,35.365µm
_04456_,35.35µm
u_picorv32.picorv32_core.count_cycle\[11\],35.305µm
u_picorv32.picorv32_core.cpuregs\[22\]\[13\],35.275µm
u_picorv32.picorv32_core.cpuregs\[6\]\[19\],35.23µm
u_picorv32.picorv32_core.cpuregs\[8\]\[22\],35.18µm
u_picorv32.picorv32_core.cpuregs\[24\]\[8\],35.175µm
_03205_,35.135µm
_02173_,35.11µm
u_picorv32.picorv32_core.cpuregs\[8\]\[3\],35.095µm
u_picorv32.picorv32_core.count_instr\[62\],35.065µm
u_picorv32.picorv32_core.cpuregs\[19\]\[1\],35.05µm
_05156_,35.04µm
_05175_,35.04µm
_02996_,34.99µm
u_picorv32.picorv32_core.cpuregs\[25\]\[15\],34.99µm
_02035_,34.965µm
_05147_,34.93µm
_02460_,34.92µm
u_picorv32.picorv32_core.cpuregs\[13\]\[12\],34.84µm
u_picorv32.picorv32_core.cpuregs\[30\]\[24\],34.8µm
u_picorv32.picorv32_core.cpuregs\[7\]\[25\],34.8µm
_02106_,34.795µm
u_picorv32.picorv32_core.cpuregs\[27\]\[1\],34.75µm
u_picorv32.picorv32_core.cpuregs\[5\]\[31\],34.745µm
_04358_,34.69µm
_05150_,34.68µm
_05623_,34.68µm
u_picorv32.picorv32_core.cpuregs\[16\]\[12\],34.665µm
_05111_,34.63µm
_05042_,34.62µm
u_picorv32.picorv32_core.cpuregs\[25\]\[25\],34.62µm
_02523_,34.61µm
_03062_,34.57µm
_05134_,34.57µm
_04376_,34.565µm
u_picorv32.picorv32_core.count_cycle\[29\],34.55µm
_05188_,34.52µm
u_picorv32.picorv32_core.cpuregs\[4\]\[6\],34.52µm
u_picorv32.picorv32_core.cpuregs\[2\]\[3\],34.5µm
_04261_,34.48µm
u_picorv32.picorv32_core.cpuregs\[31\]\[16\],34.47µm
_02479_,34.45µm
u_picorv32.picorv32_core.cpuregs\[19\]\[5\],34.42µm
_04663_,34.4µm
u_picorv32.picorv32_core.cpuregs\[27\]\[16\],34.4µm
u_picorv32.picorv32_core.cpuregs\[28\]\[28\],34.4µm
_05920_,34.39µm
u_picorv32.picorv32_core.cpuregs\[16\]\[14\],34.39µm
u_picorv32.picorv32_core.cpuregs\[17\]\[22\],34.39µm
_04667_,34.38µm
_05173_,34.38µm
u_picorv32.picorv32_core.cpuregs\[17\]\[30\],34.345µm
_05263_,34.34µm
u_picorv32.picorv32_core.cpuregs\[8\]\[20\],34.33µm
u_picorv32.picorv32_core.count_cycle\[63\],34.325µm
u_picorv32.picorv32_core.cpuregs\[23\]\[24\],34.32µm
u_picorv32.picorv32_core.cpuregs\[26\]\[9\],34.315µm
u_picorv32.picorv32_core.cpuregs\[12\]\[10\],34.285µm
_05318_,34.27µm
u_picorv32.picorv32_core.cpuregs\[13\]\[3\],34.27µm
_05123_,34.26µm
_05098_,34.21µm
u_picorv32.picorv32_core.cpuregs\[14\]\[25\],34.21µm
_03743_,34.15µm
_05329_,34.15µm
u_picorv32.picorv32_core.cpuregs\[14\]\[5\],34.105µm
_03610_,34.09µm
_02354_,34.08µm
_05925_,34.07µm
u_picorv32.picorv32_core.cpuregs\[8\]\[2\],34.07µm
u_picorv32.picorv32_core.cpuregs\[30\]\[6\],34.045µm
u_picorv32.picorv32_core.cpuregs\[25\]\[1\],34.04µm
_05783_,34.02µm
u_picorv32.picorv32_core.cpuregs\[23\]\[28\],34.02µm
u_picorv32.picorv32_core.cpuregs\[27\]\[13\],34.02µm
u_picorv32.picorv32_core.cpuregs\[16\]\[21\],34.005µm
u_picorv32.picorv32_core.cpuregs\[21\]\[26\],33.975µm
_04028_,33.96µm
_05469_,33.96µm
u_picorv32.picorv32_core.count_cycle\[3\],33.95µm
u_picorv32.picorv32_core.cpuregs\[23\]\[1\],33.9µm
u_picorv32.picorv32_core.cpuregs\[17\]\[12\],33.86µm
net1006,33.84µm
u_picorv32.picorv32_core.cpuregs\[5\]\[11\],33.835µm
u_picorv32.picorv32_core.cpuregs\[4\]\[0\],33.8µm
u_picorv32.picorv32_core.cpuregs\[14\]\[26\],33.795µm
_05244_,33.79µm
_02552_,33.78µm
net1237,33.765µm
u_picorv32.picorv32_core.cpuregs\[24\]\[30\],33.74µm
_03159_,33.735µm
_04762_,33.735µm
net692,33.725µm
_02272_,33.72µm
_03357_,33.7µm
_03065_,33.69µm
u_picorv32.picorv32_core.cpuregs\[8\]\[27\],33.685µm
u_picorv32.picorv32_core.cpuregs\[29\]\[14\],33.68µm
_04833_,33.63µm
u_picorv32.picorv32_core.reg_next_pc\[15\],33.63µm
u_picorv32.picorv32_core.cpuregs\[15\]\[10\],33.62µm
u_picorv32.picorv32_core.cpuregs\[25\]\[21\],33.61µm
u_picorv32.picorv32_core.cpuregs\[2\]\[21\],33.595µm
u_picorv32.picorv32_core.cpuregs\[22\]\[7\],33.565µm
_04896_,33.54µm
u_picorv32.picorv32_core.cpuregs\[15\]\[7\],33.505µm
_03380_,33.49µm
u_picorv32.picorv32_core.cpuregs\[30\]\[14\],33.49µm
_02158_,33.48µm
u_picorv32.picorv32_core.cpuregs\[27\]\[28\],33.455µm
_02435_,33.43µm
_02854_,33.42µm
_02448_,33.375µm
_03467_,33.37µm
u_picorv32.picorv32_core.cpuregs\[29\]\[6\],33.37µm
u_picorv32.picorv32_core.count_cycle\[40\],33.365µm
_04517_,33.36µm
u_picorv32.picorv32_core.cpuregs\[3\]\[21\],33.355µm
u_picorv32.picorv32_core.cpuregs\[14\]\[19\],33.33µm
u_picorv32.picorv32_core.cpuregs\[18\]\[28\],33.31µm
u_picorv32.picorv32_core.cpuregs\[31\]\[0\],33.31µm
u_picorv32.picorv32_core.cpuregs\[12\]\[21\],33.29µm
_03263_,33.27µm
u_picorv32.picorv32_core.cpuregs\[30\]\[13\],33.265µm
_03797_,33.26µm
u_picorv32.picorv32_core.cpuregs\[29\]\[9\],33.26µm
_01972_,33.25µm
_02509_,33.24µm
_05863_,33.24µm
u_picorv32.picorv32_core.cpuregs\[18\]\[27\],33.24µm
u_picorv32.picorv32_core.cpuregs\[1\]\[30\],33.235µm
net1009,33.235µm
u_picorv32.picorv32_core.cpuregs\[24\]\[16\],33.2µm
_02127_,33.19µm
_05349_,33.19µm
u_picorv32.picorv32_core.cpuregs\[31\]\[24\],33.18µm
u_picorv32.picorv32_core.count_cycle\[15\],33.165µm
u_picorv32.picorv32_core.cpuregs\[25\]\[18\],33.155µm
_02694_,33.13µm
_01727_,33.12µm
_02310_,33.12µm
_04734_,33.06µm
_03031_,33.045µm
u_picorv32.picorv32_core.cpuregs\[14\]\[21\],33.025µm
_02447_,33.01µm
_05700_,33.01µm
u_picorv32.picorv32_core.cpuregs\[2\]\[23\],32.975µm
u_picorv32.picorv32_core.cpuregs\[28\]\[14\],32.965µm
u_picorv32.picorv32_core.reg_next_pc\[21\],32.965µm
u_picorv32.picorv32_core.cpuregs\[17\]\[10\],32.95µm
u_picorv32.picorv32_core.cpuregs\[5\]\[9\],32.94µm
u_picorv32.picorv32_core.cpuregs\[1\]\[15\],32.905µm
_02563_,32.9µm
_04464_,32.89µm
_05226_,32.89µm
_03336_,32.88µm
u_picorv32.picorv32_core.cpuregs\[26\]\[3\],32.875µm
_05207_,32.865µm
u_picorv32.picorv32_core.cpuregs\[27\]\[12\],32.84µm
_05248_,32.83µm
u_picorv32.picorv32_core.cpuregs\[5\]\[2\],32.83µm
u_picorv32.picorv32_core.mem_rdata_q\[12\],32.82µm
u_picorv32.picorv32_core.cpuregs\[23\]\[11\],32.815µm
u_picorv32.picorv32_core.cpuregs\[28\]\[21\],32.815µm
u_picorv32.picorv32_core.cpuregs\[21\]\[3\],32.785µm
u_picorv32.picorv32_core.cpuregs\[15\]\[27\],32.78µm
u_picorv32.picorv32_core.cpuregs\[23\]\[9\],32.77µm
u_picorv32.picorv32_core.cpuregs\[27\]\[4\],32.77µm
u_picorv32.picorv32_core.reg_next_pc\[28\],32.77µm
u_picorv32.picorv32_core.cpuregs\[8\]\[15\],32.765µm
_05109_,32.76µm
u_picorv32.picorv32_core.cpuregs\[17\]\[5\],32.72µm
u_picorv32.picorv32_core.cpuregs\[6\]\[30\],32.72µm
u_picorv32.picorv32_core.cpuregs\[9\]\[3\],32.72µm
u_picorv32.picorv32_core.cpuregs\[13\]\[31\],32.715µm
_05030_,32.71µm
u_picorv32.picorv32_core.cpuregs\[31\]\[2\],32.705µm
_02284_,32.655µm
_02546_,32.64µm
_03408_,32.63µm
_05403_,32.625µm
u_picorv32.picorv32_core.cpuregs\[13\]\[5\],32.625µm
_03296_,32.61µm
u_picorv32.picorv32_core.cpuregs\[29\]\[23\],32.59µm
_01805_,32.57µm
u_picorv32.picorv32_core.cpuregs\[12\]\[12\],32.545µm
u_picorv32.picorv32_core.cpuregs\[13\]\[9\],32.54µm
u_picorv32.picorv32_core.cpuregs\[18\]\[3\],32.54µm
_02454_,32.515µm
u_picorv32.picorv32_core.cpuregs\[20\]\[2\],32.515µm
_05014_,32.47µm
u_picorv32.picorv32_core.cpuregs\[17\]\[19\],32.445µm
_04107_,32.4µm
u_picorv32.picorv32_core.cpuregs\[9\]\[29\],32.4µm
u_picorv32.picorv32_core.cpuregs\[1\]\[28\],32.375µm
u_picorv32.picorv32_core.cpuregs\[21\]\[0\],32.37µm
u_picorv32.picorv32_core.cpuregs\[9\]\[2\],32.36µm
_05422_,32.35µm
u_picorv32.picorv32_core.cpuregs\[17\]\[17\],32.34µm
u_picorv32.picorv32_core.cpuregs\[18\]\[29\],32.32µm
u_picorv32.picorv32_core.count_cycle\[28\],32.3µm
u_picorv32.picorv32_core.cpuregs\[19\]\[29\],32.3µm
_03874_,32.29µm
u_picorv32.picorv32_core.cpuregs\[11\]\[12\],32.29µm
_04902_,32.28µm
u_picorv32.picorv32_core.cpuregs\[16\]\[8\],32.275µm
u_picorv32.picorv32_core.is_slti_blt_slt,32.26µm
u_picorv32.picorv32_core.cpuregs\[4\]\[21\],32.255µm
u_picorv32.picorv32_core.cpuregs\[26\]\[25\],32.245µm
u_picorv32.picorv32_core.cpuregs\[25\]\[30\],32.24µm
u_picorv32.picorv32_core.cpuregs\[30\]\[7\],32.24µm
_02367_,32.185µm
u_picorv32.picorv32_core.cpuregs\[30\]\[22\],32.18µm
_04755_,32.16µm
_03724_,32.13µm
_05157_,32.11µm
u_picorv32.picorv32_core.decoded_imm_j\[8\],32.11µm
_04387_,32.1µm
u_picorv32.picorv32_core.cpuregs\[10\]\[8\],32.1µm
u_picorv32.picorv32_core.cpuregs\[24\]\[18\],32.065µm
u_picorv32.picorv32_core.cpuregs\[31\]\[28\],32.065µm
u_picorv32.picorv32_core.cpuregs\[12\]\[30\],32.05µm
u_picorv32.picorv32_core.cpuregs\[9\]\[19\],32.05µm
_05288_,32.04µm
_04524_,32.035µm
_03682_,31.99µm
_05195_,31.99µm
u_picorv32.picorv32_core.cpuregs\[4\]\[22\],31.99µm
u_picorv32.picorv32_core.decoded_rd\[3\],31.99µm
u_picorv32.picorv32_core.cpuregs\[27\]\[24\],31.975µm
u_picorv32.picorv32_core.cpuregs\[1\]\[22\],31.945µm
u_picorv32.picorv32_core.cpuregs\[1\]\[3\],31.945µm
_02242_,31.925µm
u_picorv32.picorv32_core.cpuregs\[20\]\[30\],31.92µm
_02245_,31.915µm
_05626_,31.915µm
u_picorv32.picorv32_core.cpuregs\[27\]\[3\],31.915µm
u_picorv32.picorv32_core.cpuregs\[9\]\[27\],31.915µm
u_picorv32.picorv32_core.cpuregs\[14\]\[0\],31.89µm
_05059_,31.87µm
u_picorv32.picorv32_core.cpuregs\[17\]\[25\],31.87µm
u_picorv32.picorv32_core.cpuregs\[19\]\[25\],31.87µm
u_picorv32.picorv32_core.decoded_imm\[21\],31.87µm
u_picorv32.picorv32_core.cpuregs\[10\]\[5\],31.865µm
_03333_,31.86µm
u_picorv32.picorv32_core.cpuregs\[21\]\[27\],31.855µm
_05214_,31.81µm
u_picorv32.picorv32_core.cpuregs\[29\]\[13\],31.79µm
u_picorv32.picorv32_core.cpuregs\[16\]\[1\],31.77µm
u_picorv32.picorv32_core.cpuregs\[20\]\[23\],31.765µm
u_picorv32.picorv32_core.cpuregs\[16\]\[4\],31.76µm
u_picorv32.picorv32_core.cpuregs\[16\]\[6\],31.76µm
_04933_,31.75µm
u_picorv32.picorv32_core.mem_rdata_q\[13\],31.74µm
u_picorv32.picorv32_core.cpuregs\[1\]\[17\],31.735µm
u_picorv32.picorv32_core.cpuregs\[16\]\[7\],31.71µm
u_picorv32.picorv32_core.cpuregs\[23\]\[21\],31.71µm
u_picorv32.picorv32_core.cpuregs\[6\]\[15\],31.69µm
_05210_,31.68µm
u_picorv32.picorv32_core.cpuregs\[7\]\[18\],31.68µm
u_picorv32.picorv32_core.cpuregs\[17\]\[18\],31.65µm
_01596_,31.62µm
u_picorv32.picorv32_core.cpuregs\[29\]\[12\],31.61µm
u_picorv32.picorv32_core.cpuregs\[11\]\[13\],31.585µm
u_picorv32.picorv32_core.cpuregs\[6\]\[21\],31.57µm
u_picorv32.picorv32_core.reg_next_pc\[8\],31.555µm
u_picorv32.picorv32_core.cpuregs\[10\]\[4\],31.52µm
u_picorv32.picorv32_core.cpuregs\[15\]\[12\],31.52µm
u_picorv32.picorv32_core.reg_next_pc\[27\],31.52µm
u_picorv32.picorv32_core.cpuregs\[19\]\[30\],31.51µm
_01739_,31.485µm
u_picorv32.picorv32_core.cpuregs\[29\]\[22\],31.48µm
u_picorv32.picorv32_core.cpuregs\[13\]\[16\],31.44µm
_03030_,31.42µm
u_picorv32.picorv32_core.cpuregs\[21\]\[10\],31.39µm
u_picorv32.picorv32_core.cpuregs\[24\]\[28\],31.39µm
_03229_,31.38µm
_04586_,31.38µm
u_picorv32.picorv32_core.cpuregs\[18\]\[24\],31.375µm
u_picorv32.picorv32_core.cpuregs\[5\]\[8\],31.35µm
u_picorv32.picorv32_core.cpuregs\[13\]\[8\],31.34µm
u_picorv32.picorv32_core.cpuregs\[4\]\[5\],31.32µm
u_picorv32.picorv32_core.cpuregs\[4\]\[19\],31.295µm
u_picorv32.picorv32_core.cpuregs\[8\]\[19\],31.27µm
u_picorv32.picorv32_core.cpuregs\[25\]\[12\],31.265µm
_04390_,31.26µm
u_picorv32.picorv32_core.cpuregs\[7\]\[5\],31.255µm
_05144_,31.21µm
_04795_,31.2µm
u_picorv32.picorv32_core.cpuregs\[15\]\[18\],31.195µm
u_picorv32.picorv32_core.cpuregs\[29\]\[26\],31.175µm
u_picorv32.picorv32_core.cpuregs\[30\]\[10\],31.175µm
u_picorv32.picorv32_core.cpuregs\[8\]\[30\],31.17µm
u_picorv32.picorv32_core.cpuregs\[17\]\[31\],31.165µm
u_picorv32.picorv32_core.cpuregs\[26\]\[13\],31.16µm
u_picorv32.picorv32_core.cpuregs\[5\]\[28\],31.16µm
u_picorv32.picorv32_core.count_cycle\[54\],31.15µm
_05171_,31.14µm
u_picorv32.picorv32_core.cpuregs\[29\]\[11\],31.11µm
u_picorv32.picorv32_core.cpuregs\[27\]\[23\],31.105µm
u_picorv32.picorv32_core.cpuregs\[6\]\[5\],31.1µm
_04255_,31.09µm
u_picorv32.picorv32_core.cpuregs\[30\]\[2\],31.08µm
_01704_,31.065µm
u_picorv32.picorv32_core.cpuregs\[22\]\[28\],31.055µm
_02829_,31.04µm
u_picorv32.picorv32_core.count_cycle\[16\],31.025µm
u_picorv32.picorv32_core.cpuregs\[12\]\[29\],31µm
u_picorv32.picorv32_core.cpuregs\[22\]\[31\],30.98µm
_02797_,30.975µm
u_picorv32.picorv32_core.cpuregs\[11\]\[1\],30.975µm
u_picorv32.picorv32_core.cpuregs\[8\]\[25\],30.925µm
_01864_,30.91µm
_03360_,30.91µm
_05194_,30.91µm
u_picorv32.picorv32_core.cpuregs\[16\]\[3\],30.91µm
_05694_,30.9µm
_03589_,30.88µm
_02696_,30.865µm
u_picorv32.picorv32_core.cpuregs\[1\]\[18\],30.865µm
u_picorv32.picorv32_core.cpuregs\[7\]\[15\],30.85µm
u_picorv32.picorv32_core.cpuregs\[8\]\[24\],30.845µm
u_picorv32.picorv32_core.cpuregs\[4\]\[15\],30.835µm
u_picorv32.picorv32_core.cpuregs\[30\]\[8\],30.815µm
u_picorv32.picorv32_core.cpuregs\[5\]\[15\],30.805µm
_02604_,30.79µm
u_picorv32.picorv32_core.cpuregs\[9\]\[15\],30.78µm
u_picorv32.picorv32_core.cpuregs\[13\]\[21\],30.745µm
u_picorv32.picorv32_core.cpuregs\[8\]\[21\],30.745µm
u_picorv32.picorv32_core.cpuregs\[10\]\[25\],30.74µm
_01556_,30.73µm
u_picorv32.picorv32_core.cpuregs\[23\]\[20\],30.73µm
_05158_,30.72µm
u_picorv32.picorv32_core.cpuregs\[9\]\[28\],30.695µm
u_picorv32.picorv32_core.decoded_imm\[9\],30.695µm
u_picorv32.picorv32_core.cpuregs\[10\]\[1\],30.69µm
u_picorv32.picorv32_core.cpuregs\[11\]\[2\],30.685µm
_05602_,30.675µm
_05091_,30.67µm
_05619_,30.67µm
u_picorv32.picorv32_core.cpuregs\[16\]\[17\],30.67µm
_04677_,30.66µm
u_picorv32.picorv32_core.cpuregs\[5\]\[6\],30.645µm
_01794_,30.615µm
u_picorv32.picorv32_core.cpuregs\[13\]\[29\],30.615µm
_04087_,30.595µm
_03580_,30.565µm
u_picorv32.picorv32_core.cpuregs\[13\]\[0\],30.55µm
u_picorv32.picorv32_core.cpuregs\[1\]\[25\],30.55µm
u_picorv32.picorv32_core.cpuregs\[1\]\[7\],30.535µm
u_picorv32.picorv32_core.cpuregs\[31\]\[29\],30.535µm
_03314_,30.53µm
_05172_,30.49µm
_02073_,30.48µm
_02935_,30.47µm
u_picorv32.picorv32_core.cpuregs\[7\]\[20\],30.465µm
u_picorv32.picorv32_core.count_cycle\[13\],30.45µm
net1192,30.42µm
u_picorv32.picorv32_core.cpuregs\[18\]\[4\],30.39µm
_04250_,30.37µm
_02597_,30.36µm
_04428_,30.36µm
_04641_,30.36µm
u_picorv32.picorv32_core.cpuregs\[5\]\[21\],30.335µm
u_picorv32.picorv32_core.cpuregs\[16\]\[27\],30.32µm
u_picorv32.picorv32_core.mem_rdata_q\[0\],30.31µm
u_picorv32.picorv32_core.cpuregs\[11\]\[25\],30.305µm
u_picorv32.picorv32_core.cpuregs\[13\]\[11\],30.27µm
u_picorv32.picorv32_core.cpuregs\[26\]\[4\],30.265µm
u_picorv32.picorv32_core.cpuregs\[31\]\[7\],30.265µm
u_picorv32.picorv32_core.cpuregs\[0\]\[28\],30.26µm
_03271_,30.25µm
_05918_,30.25µm
u_picorv32.picorv32_core.cpuregs\[12\]\[14\],30.205µm
_02708_,30.19µm
_01562_,30.175µm
_02896_,30.175µm
u_picorv32.picorv32_core.cpuregs\[23\]\[12\],30.145µm
u_picorv32.picorv32_core.cpuregs\[27\]\[11\],30.145µm
u_picorv32.picorv32_core.cpuregs\[2\]\[28\],30.145µm
net1084,30.14µm
u_picorv32.picorv32_core.count_cycle\[46\],30.135µm
_05289_,30.08µm
u_picorv32.picorv32_core.cpuregs\[20\]\[24\],30.07µm
u_picorv32.picorv32_core.count_cycle\[4\],30.065µm
_04248_,30.06µm
u_picorv32.picorv32_core.alu_out\[27\],30.06µm
u_picorv32.picorv32_core.cpuregs\[25\]\[24\],30.02µm
u_picorv32.picorv32_core.cpuregs\[14\]\[16\],30µm
u_picorv32.picorv32_core.cpuregs\[19\]\[2\],29.995µm
u_picorv32.picorv32_core.count_instr\[7\],29.96µm
u_picorv32.picorv32_core.cpuregs\[17\]\[21\],29.96µm
u_picorv32.picorv32_core.cpuregs\[27\]\[19\],29.95µm
u_picorv32.picorv32_core.cpuregs\[19\]\[19\],29.945µm
_05319_,29.94µm
_04401_,29.93µm
_03349_,29.92µm
u_picorv32.pcpi_rs2\[22\],29.91µm
