net,length_um
_04054_,22.44µm
_05226_,22.44µm
_05315_,22.44µm
u_picorv32.picorv32_core.cpuregs\[7\]\[2\],22.435µm
u_picorv32.picorv32_core.cpuregs\[26\]\[8\],22.415µm
u_picorv32.picorv32_core.cpuregs\[18\]\[20\],22.39µm
u_picorv32.picorv32_core.cpuregs\[9\]\[29\],22.39µm
u_picorv32.picorv32_core.cpuregs\[15\]\[26\],22.375µm
_04443_,22.37µm
u_picorv32.picorv32_core.cpuregs\[28\]\[0\],22.36µm
_04182_,22.35µm
u_picorv32.picorv32_core.cpuregs\[29\]\[4\],22.35µm
u_picorv32.picorv32_core.mem_do_wdata,22.345µm
_04169_,22.34µm
u_picorv32.picorv32_core.cpuregs\[16\]\[20\],22.34µm
u_picorv32.picorv32_core.cpuregs\[30\]\[16\],22.34µm
u_picorv32.picorv32_core.cpuregs\[31\]\[24\],22.34µm
_04517_,22.33µm
u_picorv32.picorv32_core.cpuregs\[15\]\[19\],22.33µm
u_picorv32.picorv32_core.cpuregs\[7\]\[10\],22.33µm
u_picorv32.picorv32_core.cpuregs\[20\]\[2\],22.325µm
_02534_,22.32µm
_03210_,22.305µm
u_picorv32.picorv32_core.cpuregs\[20\]\[13\],22.295µm
_05180_,22.28µm
_01764_,22.275µm
_03658_,22.27µm
u_picorv32.picorv32_core.cpuregs\[26\]\[18\],22.27µm
u_picorv32.picorv32_core.cpuregs\[5\]\[30\],22.27µm
u_picorv32.picorv32_core.cpuregs\[6\]\[12\],22.27µm
_02787_,22.265µm
_05212_,22.26µm
u_picorv32.picorv32_core.cpuregs\[29\]\[0\],22.26µm
_04399_,22.255µm
_01592_,22.22µm
_01604_,22.22µm
u_picorv32.picorv32_core.cpuregs\[3\]\[24\],22.22µm
u_picorv32.picorv32_core.cpuregs\[19\]\[24\],22.21µm
_04187_,22.2µm
mem_axi_rdata[2],22.19µm
net113,22.175µm
u_picorv32.picorv32_core.cpuregs\[12\]\[11\],22.175µm
u_picorv32.picorv32_core.cpuregs\[15\]\[1\],22.175µm
u_picorv32.picorv32_core.cpuregs\[29\]\[2\],22.175µm
u_picorv32.picorv32_core.cpuregs\[1\]\[24\],22.17µm
u_picorv32.picorv32_core.cpuregs\[6\]\[26\],22.165µm
_01728_,22.16µm
u_picorv32.picorv32_core.cpuregs\[24\]\[12\],22.16µm
net1386,22.16µm
u_picorv32.picorv32_core.cpuregs\[28\]\[16\],22.15µm
_04543_,22.14µm
_01794_,22.11µm
u_picorv32.picorv32_core.cpuregs\[7\]\[18\],22.105µm
_01561_,22.1µm
u_picorv32.picorv32_core.cpuregs\[24\]\[30\],22.1µm
net84,22.09µm
u_picorv32.axi_adapter.ack_wvalid,22.09µm
u_picorv32.picorv32_core.cpuregs\[8\]\[19\],22.09µm
_02846_,22.08µm
_03161_,22.065µm
_02415_,22.04µm
_03716_,22.025µm
u_picorv32.picorv32_core.cpuregs\[30\]\[28\],22.015µm
_03183_,22.005µm
u_picorv32.picorv32_core.cpuregs\[8\]\[31\],22µm
u_picorv32.picorv32_core.cpuregs\[20\]\[9\],21.98µm
_04248_,21.97µm
u_picorv32.picorv32_core.cpuregs\[22\]\[11\],21.97µm
_01400_,21.96µm
_04383_,21.96µm
_03341_,21.955µm
_05646_,21.95µm
u_picorv32.picorv32_core.cpuregs\[10\]\[28\],21.92µm
u_picorv32.picorv32_core.cpuregs\[0\]\[20\],21.895µm
_01999_,21.885µm
net765,21.885µm
_02789_,21.88µm
u_picorv32.picorv32_core.cpuregs\[29\]\[25\],21.865µm
u_picorv32.picorv32_core.cpuregs\[24\]\[10\],21.86µm
_03808_,21.85µm
_05000_,21.85µm
_03045_,21.84µm
_04384_,21.84µm
u_picorv32.picorv32_core.cpuregs\[9\]\[1\],21.815µm
_03309_,21.81µm
_03646_,21.81µm
u_picorv32.picorv32_core.cpuregs\[20\]\[3\],21.81µm
_05650_,21.8µm
u_picorv32.picorv32_core.cpuregs\[12\]\[12\],21.8µm
u_picorv32.picorv32_core.cpuregs\[24\]\[18\],21.8µm
_04586_,21.79µm
_05147_,21.79µm
u_picorv32.picorv32_core.cpuregs\[29\]\[23\],21.79µm
u_picorv32.picorv32_core.cpuregs\[0\]\[3\],21.745µm
_01797_,21.74µm
_02560_,21.74µm
_02062_,21.73µm
_05756_,21.73µm
_03748_,21.725µm
u_picorv32.picorv32_core.cpuregs\[2\]\[26\],21.725µm
_03546_,21.72µm
u_picorv32.picorv32_core.cpuregs\[18\]\[0\],21.71µm
_01734_,21.7µm
u_picorv32.picorv32_core.cpuregs\[20\]\[1\],21.695µm
u_picorv32.picorv32_core.cpuregs\[21\]\[21\],21.69µm
u_picorv32.picorv32_core.alu_out_q\[30\],21.67µm
u_picorv32.picorv32_core.instr_fence,21.66µm
u_picorv32.picorv32_core.cpuregs\[28\]\[4\],21.655µm
_05052_,21.61µm
_05409_,21.61µm
_02941_,21.6µm
_05501_,21.59µm
_02784_,21.545µm
net762,21.54µm
u_picorv32.picorv32_core.cpuregs\[17\]\[29\],21.535µm
u_picorv32.picorv32_core.cpuregs\[1\]\[10\],21.49µm
u_picorv32.picorv32_core.cpuregs\[2\]\[31\],21.47µm
_01562_,21.465µm
u_picorv32.picorv32_core.cpuregs\[16\]\[18\],21.445µm
_01720_,21.44µm
_02895_,21.44µm
_05106_,21.42µm
u_picorv32.picorv32_core.cpuregs\[8\]\[18\],21.385µm
u_picorv32.picorv32_core.cpuregs\[18\]\[22\],21.38µm
u_picorv32.picorv32_core.cpuregs\[18\]\[3\],21.38µm
u_picorv32.picorv32_core.cpuregs\[28\]\[3\],21.38µm
u_picorv32.picorv32_core.cpuregs\[28\]\[6\],21.38µm
u_picorv32.picorv32_core.cpuregs\[8\]\[7\],21.38µm
_05266_,21.37µm
_01395_,21.36µm
_05757_,21.36µm
u_picorv32.picorv32_core.reg_next_pc\[22\],21.355µm
u_picorv32.picorv32_core.cpuregs\[2\]\[16\],21.335µm
_03252_,21.32µm
u_picorv32.picorv32_core.cpuregs\[22\]\[28\],21.32µm
u_picorv32.picorv32_core.cpuregs\[26\]\[0\],21.32µm
_02168_,21.31µm
_05362_,21.31µm
_02957_,21.26µm
u_picorv32.picorv32_core.cpuregs\[16\]\[12\],21.26µm
u_picorv32.picorv32_core.cpuregs\[2\]\[30\],21.26µm
u_picorv32.picorv32_core.cpuregs\[25\]\[27\],21.25µm
u_picorv32.picorv32_core.cpuregs\[4\]\[18\],21.25µm
_04589_,21.24µm
_03181_,21.235µm
_05452_,21.235µm
_02970_,21.23µm
u_picorv32.picorv32_core.cpuregs\[4\]\[7\],21.205µm
_04316_,21.18µm
u_picorv32.picorv32_core.cpuregs\[7\]\[21\],21.175µm
_02226_,21.15µm
_03534_,21.15µm
u_picorv32.picorv32_core.cpuregs\[9\]\[24\],21.15µm
net41,21.14µm
u_picorv32.picorv32_core.cpuregs\[20\]\[17\],21.14µm
_02174_,21.13µm
_04585_,21.13µm
_02215_,21.12µm
u_picorv32.picorv32_core.cpuregs\[30\]\[19\],21.12µm
_04793_,21.1µm
_02437_,21.08µm
u_picorv32.picorv32_core.cpuregs\[28\]\[27\],21.075µm
_04868_,21.07µm
u_picorv32.picorv32_core.cpuregs\[2\]\[6\],21.06µm
u_picorv32.picorv32_core.cpuregs\[5\]\[4\],21.055µm
_02963_,21.03µm
u_picorv32.picorv32_core.cpuregs\[29\]\[3\],21.02µm
_04661_,21µm
_05130_,21µm
u_picorv32.picorv32_core.cpuregs\[29\]\[20\],21µm
u_picorv32.picorv32_core.cpuregs\[25\]\[7\],20.995µm
net825,20.98µm
_02975_,20.975µm
u_picorv32.picorv32_core.cpuregs\[14\]\[21\],20.96µm
u_picorv32.picorv32_core.cpuregs\[21\]\[29\],20.96µm
u_picorv32.picorv32_core.cpuregs\[29\]\[22\],20.96µm
_00956_,20.95µm
_02159_,20.95µm
u_picorv32.picorv32_core.cpuregs\[18\]\[7\],20.95µm
u_picorv32.picorv32_core.cpuregs\[9\]\[17\],20.95µm
_03944_,20.94µm
net68,20.925µm
_01915_,20.91µm
_03133_,20.905µm
u_picorv32.picorv32_core.cpuregs\[5\]\[3\],20.9µm
u_picorv32.picorv32_core.cpuregs\[21\]\[8\],20.89µm
mem_axi_wdata[19],20.88µm
_01590_,20.83µm
_01773_,20.825µm
_04257_,20.82µm
u_picorv32.picorv32_core.cpuregs\[28\]\[15\],20.82µm
_01690_,20.805µm
_03230_,20.805µm
u_picorv32.picorv32_core.cpuregs\[4\]\[13\],20.795µm
u_picorv32.picorv32_core.cpuregs\[17\]\[21\],20.78µm
_05700_,20.755µm
u_picorv32.picorv32_core.cpuregs\[16\]\[5\],20.755µm
u_picorv32.picorv32_core.cpuregs\[20\]\[12\],20.755µm
_05162_,20.7µm
u_picorv32.picorv32_core.cpuregs\[9\]\[2\],20.695µm
_05661_,20.67µm
_04755_,20.65µm
_05270_,20.65µm
_02098_,20.64µm
_04256_,20.64µm
u_picorv32.picorv32_core.cpuregs\[10\]\[6\],20.6µm
u_picorv32.picorv32_core.cpuregs\[20\]\[20\],20.6µm
u_picorv32.picorv32_core.cpuregs\[21\]\[5\],20.6µm
_02903_,20.59µm
_05439_,20.59µm
net3477,20.575µm
u_picorv32.picorv32_core.cpuregs\[21\]\[28\],20.57µm
_04528_,20.565µm
u_picorv32.picorv32_core.cpuregs\[13\]\[16\],20.565µm
_03537_,20.55µm
u_picorv32.picorv32_core.cpuregs\[5\]\[29\],20.545µm
_04983_,20.53µm
_02372_,20.52µm
_02073_,20.515µm
u_picorv32.picorv32_core.cpuregs\[8\]\[12\],20.505µm
_03797_,20.48µm
_03511_,20.47µm
u_picorv32.picorv32_core.cpuregs\[5\]\[23\],20.47µm
u_picorv32.picorv32_core.cpuregs\[24\]\[1\],20.465µm
_04135_,20.46µm
_04230_,20.46µm
_05335_,20.46µm
_05546_,20.46µm
mem_axi_awaddr[18],20.46µm
u_picorv32.picorv32_core.cpuregs\[30\]\[14\],20.44µm
u_picorv32.picorv32_core.cpuregs\[17\]\[23\],20.42µm
u_picorv32.picorv32_core.cpuregs\[6\]\[10\],20.42µm
_05246_,20.41µm
_02624_,20.4µm
u_picorv32.picorv32_core.cpuregs\[7\]\[13\],20.4µm
u_picorv32.picorv32_core.cpuregs\[0\]\[12\],20.39µm
_01744_,20.38µm
u_picorv32.picorv32_core.cpuregs\[10\]\[22\],20.37µm
u_picorv32.picorv32_core.cpuregs\[16\]\[7\],20.365µm
_04562_,20.355µm
_03333_,20.35µm
_04198_,20.34µm
u_picorv32.picorv32_core.cpuregs\[7\]\[3\],20.325µm
u_picorv32.picorv32_core.cpuregs\[28\]\[10\],20.3µm
_01550_,20.29µm
_01814_,20.29µm
_04533_,20.29µm
_04577_,20.29µm
_02649_,20.28µm
net88,20.28µm
net59,20.23µm
_03264_,20.215µm
_01831_,20.195µm
u_picorv32.picorv32_core.cpuregs\[7\]\[12\],20.185µm
_02894_,20.17µm
u_picorv32.picorv32_core.cpuregs\[1\]\[26\],20.17µm
u_picorv32.picorv32_core.cpuregs\[3\]\[29\],20.17µm
u_picorv32.picorv32_core.cpuregs\[6\]\[16\],20.17µm
_03954_,20.165µm
u_picorv32.picorv32_core.cpuregs\[13\]\[0\],20.125µm
_03549_,20.12µm
_01679_,20.11µm
_04401_,20.11µm
_05255_,20.11µm
u_picorv32.picorv32_core.alu_out\[30\],20.11µm
u_picorv32.picorv32_core.cpuregs\[13\]\[23\],20.07µm
u_picorv32.picorv32_core.cpuregs\[0\]\[10\],20.06µm
_04274_,20.05µm
_04651_,20.05µm
u_picorv32.picorv32_core.cpuregs\[4\]\[9\],20.05µm
u_picorv32.picorv32_core.cpuregs\[5\]\[12\],20.05µm
_02548_,20.04µm
_05289_,20.04µm
_04870_,20.035µm
_01784_,20.025µm
_02202_,20.02µm
_01946_,20µm
_04113_,20µm
u_picorv32.picorv32_core.cpuregs\[2\]\[25\],20µm
u_picorv32.picorv32_core.cpuregs\[30\]\[30\],20µm
_02254_,19.99µm
u_picorv32.picorv32_core.cpuregs\[16\]\[30\],19.99µm
_02764_,19.98µm
_05847_,19.98µm
mem_axi_rdata[20],19.98µm
mem_axi_wdata[9],19.98µm
net1800,19.97µm
net1802,19.97µm
mem_axi_rready,19.97µm
net,19.97µm
_04724_,19.965µm
_05565_,19.94µm
u_picorv32.picorv32_core.cpuregs\[1\]\[4\],19.94µm
u_picorv32.picorv32_core.cpuregs\[24\]\[20\],19.94µm
mem_axi_wdata[3],19.94µm
_03743_,19.93µm
_03847_,19.92µm
_05042_,19.905µm
u_picorv32.picorv32_core.cpuregs\[12\]\[0\],19.89µm
u_picorv32.picorv32_core.cpuregs\[4\]\[26\],19.88µm
_03162_,19.87µm
_05615_,19.87µm
_05728_,19.865µm
_04120_,19.86µm
_03687_,19.855µm
_01599_,19.85µm
_05578_,19.835µm
u_picorv32.picorv32_core.cpuregs\[11\]\[8\],19.825µm
_01840_,19.82µm
mem_axi_wdata[15],19.82µm
mem_axi_wdata[16],19.82µm
u_picorv32.picorv32_core.cpuregs\[0\]\[8\],19.81µm
u_picorv32.picorv32_core.cpuregs\[12\]\[29\],19.805µm
u_picorv32.picorv32_core.cpuregs\[3\]\[12\],19.805µm
_03281_,19.8µm
_04203_,19.8µm
u_picorv32.picorv32_core.cpuregs\[2\]\[21\],19.77µm
_05037_,19.76µm
u_picorv32.pcpi_rs1\[31\],19.75µm
_05874_,19.675µm
u_picorv32.picorv32_core.instr_beq,19.675µm
_02148_,19.64µm
_03218_,19.635µm
_05457_,19.63µm
mem_axi_rdata[18],19.61µm
u_picorv32.picorv32_core.cpuregs\[4\]\[15\],19.6µm
u_picorv32.picorv32_core.cpuregs\[21\]\[20\],19.535µm
_03126_,19.52µm
_02351_,19.51µm
_02982_,19.51µm
u_picorv32.picorv32_core.cpuregs\[7\]\[26\],19.51µm
u_picorv32.picorv32_core.count_cycle\[18\],19.495µm
_05665_,19.485µm
_01895_,19.455µm
_04975_,19.45µm
net40,19.45µm
u_picorv32.picorv32_core.count_cycle\[47\],19.45µm
u_picorv32.picorv32_core.cpuregs\[18\]\[6\],19.45µm
_03501_,19.445µm
_05564_,19.44µm
_04450_,19.38µm
_03924_,19.36µm
_05577_,19.355µm
_05236_,19.35µm
u_picorv32.picorv32_core.cpuregs\[16\]\[27\],19.325µm
_03991_,19.32µm
_01747_,19.315µm
_01761_,19.3µm
_02496_,19.27µm
u_picorv32.picorv32_core.cpuregs\[24\]\[16\],19.27µm
_02015_,19.26µm
u_picorv32.picorv32_core.reg_next_pc\[21\],19.255µm
_03928_,19.24µm
net1392,19.24µm
_03913_,19.22µm
u_picorv32.picorv32_core.cpuregs\[28\]\[17\],19.22µm
u_picorv32.picorv32_core.mem_rdata_q\[13\],19.2µm
net3418,19.185µm
_05285_,19.155µm
_04358_,19.15µm
u_picorv32.picorv32_core.cpuregs\[25\]\[16\],19.15µm
_01877_,19.145µm
net3469,19.14µm
net3494,19.14µm
mem_axi_rdata[1],19.13µm
mem_axi_rdata[22],19.13µm
mem_axi_rdata[28],19.13µm
mem_axi_rdata[3],19.13µm
_03764_,19.125µm
u_picorv32.picorv32_core.cpuregs\[12\]\[24\],19.12µm
net1599,19.12µm
u_picorv32.picorv32_core.cpuregs\[4\]\[19\],19.11µm
_01704_,19.105µm
_01911_,19.1µm
_04534_,19.1µm
_02336_,19.09µm
_05555_,19.09µm
net3490,19.09µm
net3499,19.09µm
_04448_,19.08µm
u_picorv32.picorv32_core.cpuregs\[29\]\[1\],19.04µm
_00486_,19.03µm
_02581_,19.02µm
mem_axi_wdata[12],19.02µm
_02589_,19.005µm
_03449_,19µm
_03150_,18.99µm
_01600_,18.98µm
_03156_,18.97µm
_05935_,18.97µm
u_picorv32.picorv32_core.cpuregs\[16\]\[3\],18.97µm
net1677,18.97µm
_05440_,18.92µm
u_picorv32.picorv32_core.cpuregs\[26\]\[16\],18.92µm
_04805_,18.91µm
u_picorv32.picorv32_core.cpuregs\[10\]\[3\],18.905µm
_01544_,18.86µm
_02256_,18.86µm
u_picorv32.picorv32_core.cpuregs\[18\]\[25\],18.86µm
_03034_,18.85µm
u_picorv32.picorv32_core.cpuregs\[20\]\[15\],18.85µm
_02386_,18.84µm
u_picorv32.picorv32_core.mem_rdata_q\[18\],18.84µm
_05488_,18.82µm
_02790_,18.795µm
u_picorv32.picorv32_core.cpuregs\[2\]\[11\],18.79µm
_02994_,18.78µm
_04372_,18.76µm
_03314_,18.75µm
_01955_,18.745µm
_02491_,18.73µm
_04707_,18.73µm
_02521_,18.72µm
_02801_,18.715µm
_05562_,18.69µm
u_picorv32.picorv32_core.cpuregs\[10\]\[10\],18.67µm
_03770_,18.665µm
_04121_,18.66µm
_04354_,18.66µm
_04490_,18.66µm
mem_axi_arready,18.65µm
mem_axi_rdata[0],18.65µm
mem_axi_rdata[10],18.65µm
mem_axi_rdata[11],18.65µm
mem_axi_rdata[12],18.65µm
mem_axi_rdata[13],18.65µm
mem_axi_rdata[14],18.65µm
mem_axi_rdata[15],18.65µm
mem_axi_rdata[16],18.65µm
mem_axi_rdata[17],18.65µm
mem_axi_rdata[19],18.65µm
mem_axi_rdata[21],18.65µm
mem_axi_rdata[23],18.65µm
mem_axi_rdata[24],18.65µm
mem_axi_rdata[26],18.65µm
mem_axi_rdata[29],18.65µm
mem_axi_rdata[30],18.65µm
mem_axi_rdata[31],18.65µm
mem_axi_rdata[4],18.65µm
mem_axi_rdata[5],18.65µm
mem_axi_rdata[6],18.65µm
mem_axi_rdata[7],18.65µm
mem_axi_rdata[8],18.65µm
mem_axi_rdata[9],18.65µm
mem_axi_rvalid,18.65µm
u_picorv32.picorv32_core.cpuregs\[24\]\[11\],18.645µm
_01917_,18.61µm
u_picorv32.picorv32_core.cpu_state\[3\],18.6µm
u_picorv32.picorv32_core.mem_rdata_q\[31\],18.6µm
_05172_,18.595µm
u_picorv32.picorv32_core.cpuregs\[7\]\[16\],18.595µm
_02533_,18.575µm
_03499_,18.57µm
net108,18.565µm
u_picorv32.picorv32_core.cpuregs\[7\]\[11\],18.56µm
_02670_,18.55µm
u_picorv32.picorv32_core.cpuregs\[18\]\[16\],18.55µm
_04588_,18.54µm
_04765_,18.54µm
_05066_,18.54µm
mem_axi_wdata[10],18.54µm
u_picorv32.picorv32_core.cpuregs\[24\]\[31\],18.515µm
_03241_,18.505µm
_03898_,18.5µm
u_picorv32.picorv32_core.cpuregs\[28\]\[26\],18.5µm
u_picorv32.picorv32_core.cpuregs\[6\]\[9\],18.49µm
u_picorv32.picorv32_core.cpuregs\[10\]\[12\],18.455µm
u_picorv32.picorv32_core.cpuregs\[18\]\[5\],18.45µm
u_picorv32.picorv32_core.cpuregs\[18\]\[12\],18.445µm
_01712_,18.43µm
_05347_,18.43µm
_05080_,18.42µm
_05838_,18.405µm
u_picorv32.picorv32_core.cpuregs\[13\]\[7\],18.39µm
_01818_,18.385µm
u_picorv32.picorv32_core.cpuregs\[28\]\[21\],18.385µm
_02051_,18.38µm
u_picorv32.picorv32_core.cpuregs\[14\]\[20\],18.38µm
u_picorv32.picorv32_core.cpuregs\[8\]\[25\],18.38µm
_04284_,18.36µm
_04345_,18.36µm
u_picorv32.picorv32_core.cpuregs\[4\]\[2\],18.355µm
u_picorv32.picorv32_core.reg_next_pc\[18\],18.355µm
u_picorv32.picorv32_core.cpuregs\[26\]\[5\],18.33µm
_03464_,18.325µm
_05169_,18.31µm
u_picorv32.picorv32_core.cpuregs\[26\]\[15\],18.275µm
u_picorv32.picorv32_core.cpuregs\[28\]\[12\],18.27µm
_01404_,18.24µm
_01758_,18.24µm
_03288_,18.24µm
_04082_,18.24µm
_02146_,18.225µm
_03975_,18.19µm
_04574_,18.19µm
u_picorv32.picorv32_core.cpuregs\[22\]\[18\],18.175µm
mem_axi_rdata[27],18.17µm
u_picorv32.picorv32_core.cpuregs\[17\]\[27\],18.165µm
u_picorv32.picorv32_core.cpuregs\[2\]\[24\],18.15µm
_03308_,18.13µm
u_picorv32.pcpi_rs1\[3\],18.13µm
u_picorv32.picorv32_core.cpuregs\[9\]\[7\],18.08µm
_00220_,18.07µm
_02361_,18.02µm
_03720_,18.01µm
_04314_,18.01µm
_05044_,18.01µm
_02327_,18µm
_01844_,17.995µm
u_picorv32.picorv32_core.cpuregs\[7\]\[31\],17.975µm
u_picorv32.picorv32_core.cpuregs\[13\]\[22\],17.97µm
u_picorv32.picorv32_core.cpuregs\[20\]\[27\],17.97µm
u_picorv32.picorv32_core.cpuregs\[26\]\[28\],17.97µm
u_picorv32.picorv32_core.cpuregs\[4\]\[12\],17.96µm
_04252_,17.95µm
_04641_,17.95µm
u_picorv32.picorv32_core.cpuregs\[14\]\[25\],17.95µm
u_picorv32.picorv32_core.cpuregs\[25\]\[2\],17.945µm
u_picorv32.picorv32_core.alu_out\[1\],17.94µm
u_picorv32.picorv32_core.instr_sub,17.925µm
u_picorv32.picorv32_core.cpuregs\[18\]\[1\],17.915µm
u_picorv32.picorv32_core.cpuregs\[4\]\[1\],17.915µm
u_picorv32.picorv32_core.cpuregs\[18\]\[31\],17.91µm
u_picorv32.picorv32_core.cpuregs\[2\]\[7\],17.91µm
_04233_,17.9µm
u_picorv32.picorv32_core.cpuregs\[4\]\[25\],17.9µm
_01750_,17.89µm
_01906_,17.89µm
_05627_,17.89µm
u_picorv32.picorv32_core.cpuregs\[0\]\[11\],17.89µm
net1862,17.88µm
mem_axi_araddr[10],17.87µm
mem_axi_araddr[11],17.87µm
mem_axi_araddr[12],17.87µm
mem_axi_araddr[13],17.87µm
mem_axi_araddr[14],17.87µm
mem_axi_araddr[15],17.87µm
mem_axi_araddr[16],17.87µm
mem_axi_araddr[17],17.87µm
mem_axi_araddr[18],17.87µm
mem_axi_araddr[19],17.87µm
mem_axi_araddr[20],17.87µm
mem_axi_araddr[21],17.87µm
mem_axi_araddr[22],17.87µm
mem_axi_araddr[23],17.87µm
mem_axi_araddr[24],17.87µm
mem_axi_araddr[25],17.87µm
mem_axi_araddr[26],17.87µm
mem_axi_araddr[27],17.87µm
mem_axi_araddr[29],17.87µm
mem_axi_araddr[2],17.87µm
mem_axi_araddr[30],17.87µm
mem_axi_araddr[31],17.87µm
mem_axi_araddr[3],17.87µm
mem_axi_araddr[4],17.87µm
mem_axi_araddr[5],17.87µm
mem_axi_araddr[6],17.87µm
mem_axi_araddr[7],17.87µm
mem_axi_araddr[8],17.87µm
mem_axi_arprot[2],17.87µm
mem_axi_arvalid,17.87µm
_04790_,17.865µm
_03837_,17.84µm
_02293_,17.83µm
_04049_,17.83µm
u_picorv32.picorv32_core.cpuregs\[12\]\[22\],17.805µm
_05404_,17.79µm
u_picorv32.picorv32_core.count_cycle\[14\],17.79µm
u_picorv32.picorv32_core.cpuregs\[14\]\[15\],17.79µm
u_picorv32.picorv32_core.cpuregs\[24\]\[3\],17.79µm
_03584_,17.77µm
u_picorv32.picorv32_core.alu_out\[10\],17.77µm
_02603_,17.76µm
_02939_,17.76µm
_03541_,17.76µm
_04778_,17.76µm
_01543_,17.745µm
_02281_,17.745µm
_01688_,17.7µm
_03983_,17.7µm
_05972_,17.7µm
u_picorv32.picorv32_core.cpuregs\[1\]\[20\],17.695µm
mem_axi_rdata[25],17.69µm
_02061_,17.675µm
u_picorv32.picorv32_core.cpuregs\[9\]\[0\],17.645µm
_03107_,17.64µm
_05276_,17.64µm
_02692_,17.61µm
_01748_,17.6µm
_05527_,17.6µm
u_picorv32.picorv32_core.reg_out\[15\],17.59µm
_04134_,17.58µm
_01406_,17.54µm
_02923_,17.54µm
net1805,17.54µm
mem_axi_wdata[1],17.54µm
mem_axi_wdata[28],17.54µm
mem_axi_wdata[29],17.54µm
_03681_,17.53µm
_04097_,17.53µm
_04378_,17.53µm
_04987_,17.52µm
_02219_,17.495µm
u_picorv32.picorv32_core.cpuregs\[7\]\[27\],17.495µm
_03194_,17.48µm
_03472_,17.48µm
u_picorv32.picorv32_core.cpuregs\[30\]\[10\],17.48µm
net3474,17.48µm
_02296_,17.47µm
_05290_,17.47µm
mem_axi_awready,17.46µm
mem_axi_wready,17.46µm
u_picorv32.picorv32_core.cpuregs\[0\]\[15\],17.425µm
net45,17.42µm
net2585,17.41µm
_05516_,17.405µm
_03591_,17.4µm
_04776_,17.4µm
net2761,17.4µm
mem_axi_bvalid,17.4µm
u_picorv32.picorv32_core.cpuregs\[13\]\[27\],17.385µm
_02407_,17.375µm
_03589_,17.34µm
_05368_,17.34µm
u_picorv32.picorv32_core.reg_next_pc\[8\],17.34µm
_02604_,17.335µm
_04176_,17.325µm
_02849_,17.315µm
_03271_,17.31µm
_03771_,17.31µm
u_picorv32.picorv32_core.cpuregs\[20\]\[22\],17.31µm
u_picorv32.picorv32_core.cpuregs\[22\]\[2\],17.31µm
net758,17.3µm
_01810_,17.29µm
u_picorv32.picorv32_core.reg_next_pc\[27\],17.28µm
mem_axi_wdata[11],17.28µm
u_picorv32.picorv32_core.cpuregs\[25\]\[22\],17.24µm
_03703_,17.23µm
_05800_,17.23µm
_02606_,17.22µm
_04522_,17.22µm
_01872_,17.17µm
_04249_,17.17µm
_04438_,17.17µm
_05337_,17.155µm
_05286_,17.14µm
_01718_,17.125µm
_01723_,17.125µm
u_picorv32.picorv32_core.cpuregs\[17\]\[17\],17.12µm
_04521_,17.11µm
_04825_,17.11µm
_05966_,17.11µm
net1803,17.1µm
net1804,17.1µm
net1806,17.1µm
net1807,17.1µm
mem_axi_awaddr[10],17.1µm
mem_axi_awaddr[11],17.1µm
mem_axi_awaddr[12],17.1µm
mem_axi_awaddr[13],17.1µm
mem_axi_awaddr[14],17.1µm
mem_axi_awaddr[15],17.1µm
mem_axi_awaddr[16],17.1µm
mem_axi_awaddr[17],17.1µm
mem_axi_awaddr[19],17.1µm
mem_axi_awaddr[20],17.1µm
mem_axi_awaddr[21],17.1µm
mem_axi_awaddr[22],17.1µm
mem_axi_awaddr[23],17.1µm
mem_axi_awaddr[24],17.1µm
mem_axi_awaddr[25],17.1µm
mem_axi_awaddr[26],17.1µm
mem_axi_awaddr[27],17.1µm
mem_axi_awaddr[28],17.1µm
mem_axi_awaddr[29],17.1µm
mem_axi_awaddr[2],17.1µm
mem_axi_awaddr[30],17.1µm
mem_axi_awaddr[31],17.1µm
mem_axi_awaddr[3],17.1µm
mem_axi_awaddr[4],17.1µm
mem_axi_awaddr[5],17.1µm
mem_axi_awaddr[6],17.1µm
mem_axi_awaddr[7],17.1µm
mem_axi_awaddr[8],17.1µm
mem_axi_awaddr[9],17.1µm
mem_axi_awvalid,17.1µm
mem_axi_bready,17.1µm
mem_axi_wdata[0],17.1µm
mem_axi_wdata[14],17.1µm
mem_axi_wdata[17],17.1µm
mem_axi_wdata[18],17.1µm
mem_axi_wdata[20],17.1µm
mem_axi_wdata[22],17.1µm
mem_axi_wdata[23],17.1µm
mem_axi_wdata[24],17.1µm
mem_axi_wdata[25],17.1µm
mem_axi_wdata[26],17.1µm
mem_axi_wdata[27],17.1µm
mem_axi_wdata[30],17.1µm
mem_axi_wdata[31],17.1µm
mem_axi_wdata[4],17.1µm
mem_axi_wdata[5],17.1µm
mem_axi_wdata[6],17.1µm
mem_axi_wdata[7],17.1µm
mem_axi_wstrb[0],17.1µm
mem_axi_wstrb[1],17.1µm
mem_axi_wstrb[3],17.1µm
_03533_,17.065µm
u_picorv32.picorv32_core.cpuregs\[8\]\[4\],17.06µm
mem_axi_wdata[8],17.06µm
_05208_,17.05µm
_03739_,17.04µm
_03761_,17.04µm
_03805_,17.04µm
_03936_,17.04µm
_04545_,17.04µm
net959,17.04µm
u_picorv32.picorv32_core.cpuregs\[28\]\[13\],17.01µm
_04431_,17µm
_00838_,16.99µm
_04620_,16.99µm
_04666_,16.98µm
_04961_,16.98µm
