net,length_um
_01650_,50.765µm
u_picorv32.picorv32_core.mem_do_rdata,50.76µm
_05479_,50.67µm
_05214_,50.64µm
_02878_,50.53µm
net1329,50.53µm
_04103_,50.46µm
_02322_,50.395µm
net598,50.27µm
_03364_,50.245µm
net1173,50.235µm
_04380_,50.23µm
_02186_,50.2µm
_05922_,50.18µm
_05544_,50.17µm
_01395_,50.12µm
_05755_,50.12µm
_02533_,50.09µm
_02696_,50.055µm
_04653_,49.955µm
_03356_,49.935µm
_03333_,49.87µm
_02289_,49.825µm
_03358_,49.82µm
_01823_,49.7µm
_04716_,49.69µm
u_picorv32.picorv32_core.count_instr\[60\],49.58µm
_04121_,49.57µm
net255,49.52µm
_05980_,49.38µm
net937,49.345µm
_03693_,49.275µm
u_picorv32.picorv32_core.count_cycle\[19\],49.265µm
_05240_,49.2µm
_01870_,49.15µm
_05874_,49.14µm
net3037,49.14µm
u_picorv32.picorv32_core.count_instr\[40\],49.05µm
net3068,48.97µm
u_picorv32.picorv32_core.reg_next_pc\[12\],48.74µm
_02231_,48.72µm
net35,48.705µm
u_picorv32.picorv32_core.instr_srli,48.69µm
net1049,48.67µm
u_picorv32.picorv32_core.alu_out\[3\],48.48µm
_01832_,48.435µm
_05337_,48.42µm
_05985_,48.42µm
u_picorv32.picorv32_core.count_cycle\[56\],48.37µm
_03231_,48.3µm
_05292_,48.3µm
_03258_,48.275µm
_04101_,48.25µm
net981,48.25µm
_05119_,48.24µm
_05474_,48.19µm
_04857_,48.13µm
_04995_,48.13µm
net5,48.115µm
u_picorv32.picorv32_core.count_cycle\[29\],48.02µm
_00032_,47.95µm
_03404_,47.77µm
_05117_,47.76µm
_05001_,47.7µm
_02288_,47.575µm
u_picorv32.picorv32_core.count_cycle\[46\],47.47µm
_03357_,47.385µm
net1332,47.35µm
_05357_,47.285µm
_05483_,47.15µm
_02208_,47.075µm
_05091_,47.04µm
_05683_,47.04µm
_05033_,46.92µm
_05419_,46.92µm
u_picorv32.picorv32_core.count_cycle\[62\],46.855µm
_05611_,46.845µm
_02095_,46.83µm
_05351_,46.83µm
_03051_,46.815µm
_01694_,46.81µm
u_picorv32.picorv32_core.cpuregs\[29\]\[17\],46.775µm
u_picorv32.picorv32_core.count_cycle\[31\],46.75µm
_01946_,46.71µm
u_picorv32.picorv32_core.count_cycle\[57\],46.685µm
_01801_,46.645µm
u_picorv32.picorv32_core.reg_out\[16\],46.58µm
_03205_,46.515µm
_04262_,46.51µm
u_picorv32.picorv32_core.count_cycle\[6\],46.505µm
_03335_,46.45µm
u_picorv32.picorv32_core.cpuregs\[7\]\[13\],46.345µm
_04966_,46.32µm
u_picorv32.picorv32_core.count_instr\[23\],46.315µm
_03181_,46.27µm
_02614_,46.235µm
_05934_,46.22µm
_03088_,46.21µm
u_picorv32.picorv32_core.count_cycle\[8\],46.21µm
_01555_,46.15µm
_03432_,46.075µm
net1000,46.065µm
_05362_,46.03µm
_01929_,46.02µm
_05429_,45.955µm
net562,45.915µm
_04669_,45.91µm
_04524_,45.9µm
net1195,45.81µm
_05670_,45.74µm
_01553_,45.68µm
u_picorv32.picorv32_core.count_cycle\[60\],45.66µm
_03129_,45.635µm
_05328_,45.6µm
_05441_,45.56µm
_05278_,45.55µm
_03413_,45.475µm
net989,45.45µm
net899,45.39µm
_05463_,45.36µm
_02510_,45.31µm
_04392_,45.31µm
_05348_,45.31µm
net577,45.26µm
_05096_,45.18µm
_05200_,45.18µm
_02553_,45.13µm
_03169_,45.01µm
_02676_,45µm
_02265_,44.89µm
u_picorv32.picorv32_core.count_cycle\[27\],44.89µm
_05083_,44.71µm
_01620_,44.65µm
_02136_,44.64µm
_01939_,44.56µm
_02795_,44.56µm
u_picorv32.picorv32_core.count_instr\[43\],44.54µm
_03236_,44.45µm
_04948_,44.4µm
_05359_,44.325µm
_03405_,44.315µm
u_picorv32.picorv32_core.alu_out_q\[11\],44.265µm
net940,44.255µm
u_picorv32.picorv32_core.count_instr\[62\],44.17µm
_04018_,44.16µm
u_picorv32.picorv32_core.count_instr\[56\],44.14µm
_04318_,44.11µm
net536,44.085µm
_05928_,44.04µm
_02300_,44.005µm
u_picorv32.picorv32_core.cpuregs\[6\]\[7\],44.005µm
_05102_,43.99µm
_04595_,43.965µm
net233,43.895µm
net146,43.875µm
_04940_,43.87µm
_04945_,43.87µm
_01648_,43.82µm
u_picorv32.picorv32_core.count_cycle\[37\],43.77µm
_05531_,43.71µm
_02035_,43.675µm
_01803_,43.47µm
u_picorv32.picorv32_core.count_instr\[38\],43.465µm
u_picorv32.picorv32_core.count_instr\[51\],43.39µm
_03047_,43.33µm
net3023,43.33µm
_01557_,43.295µm
_04038_,43.2µm
u_picorv32.picorv32_core.instr_bltu,43.175µm
u_picorv32.picorv32_core.count_cycle\[13\],43.16µm
_01617_,43.145µm
_02242_,43.14µm
net995,42.99µm
_05891_,42.98µm
_05235_,42.96µm
_03460_,42.89µm
net1062,42.83µm
u_picorv32.picorv32_core.cpuregs\[5\]\[18\],42.765µm
_02007_,42.73µm
_04734_,42.585µm
_05221_,42.43µm
_01817_,42.415µm
_02061_,42.38µm
_05219_,42.25µm
u_picorv32.picorv32_core.cpuregs\[14\]\[29\],42.2µm
_05338_,42.19µm
u_picorv32.picorv32_core.instr_bge,42.115µm
_03589_,42.11µm
u_picorv32.picorv32_core.cpuregs\[22\]\[23\],42.085µm
_05302_,42.06µm
_02440_,42.035µm
_05494_,42.02µm
_05042_,42µm
u_picorv32.picorv32_core.count_cycle\[55\],41.95µm
u_picorv32.picorv32_core.mem_rdata_q\[17\],41.94µm
_03375_,41.9µm
_05110_,41.82µm
u_picorv32.picorv32_core.cpuregs\[13\]\[27\],41.775µm
_01693_,41.695µm
_04368_,41.65µm
u_picorv32.picorv32_core.count_instr\[63\],41.635µm
_04930_,41.58µm
_05065_,41.47µm
_01717_,41.46µm
_02865_,41.43µm
_01643_,41.365µm
_03574_,41.36µm
u_picorv32.picorv32_core.decoded_imm\[9\],41.345µm
_04317_,41.34µm
u_picorv32.picorv32_core.mem_rdata_q\[31\],41.31µm
u_picorv32.picorv32_core.cpuregs\[15\]\[17\],41.3µm
u_picorv32.picorv32_core.cpuregs\[28\]\[21\],41.29µm
_04037_,41.17µm
_03486_,41.16µm
_05635_,41.16µm
_01843_,41.135µm
_03191_,41.11µm
net569,41.105µm
net594,41.095µm
_02212_,41.08µm
_04928_,41.05µm
_05206_,40.98µm
_04167_,40.92µm
_02966_,40.91µm
_03697_,40.83µm
_02992_,40.81µm
u_picorv32.picorv32_core.cpuregs\[25\]\[22\],40.77µm
_04964_,40.75µm
net286,40.745µm
_05300_,40.74µm
u_picorv32.picorv32_core.cpuregs\[11\]\[9\],40.715µm
_01743_,40.685µm
_05978_,40.62µm
_02559_,40.615µm
_04870_,40.51µm
_04952_,40.44µm
u_picorv32.picorv32_core.alu_out\[2\],40.38µm
_01795_,40.34µm
_03050_,40.34µm
_03325_,40.34µm
_05247_,40.33µm
_05947_,40.33µm
u_picorv32.picorv32_core.count_instr\[11\],40.33µm
u_picorv32.picorv32_core.cpuregs\[18\]\[21\],40.33µm
u_picorv32.picorv32_core.cpuregs\[8\]\[27\],40.28µm
u_picorv32.picorv32_core.mem_rdata_q\[11\],40.255µm
_02106_,40.23µm
u_picorv32.picorv32_core.decoded_imm\[1\],40.17µm
net241,40.17µm
_04230_,40.11µm
_02260_,40.09µm
_02174_,40.035µm
_04980_,40.03µm
u_picorv32.picorv32_core.count_instr\[20\],40.015µm
_05929_,39.96µm
u_picorv32.picorv32_core.alu_out\[21\],39.96µm
u_picorv32.picorv32_core.cpuregs\[22\]\[27\],39.89µm
_02207_,39.84µm
_05668_,39.82µm
u_picorv32.picorv32_core.cpuregs\[31\]\[28\],39.815µm
_04712_,39.73µm
_05695_,39.72µm
_01704_,39.695µm
_04666_,39.66µm
_01661_,39.63µm
_05640_,39.55µm
u_picorv32.picorv32_core.cpuregs\[17\]\[31\],39.52µm
u_picorv32.picorv32_core.decoder_pseudo_trigger,39.42µm
u_picorv32.picorv32_core.count_instr\[37\],39.41µm
_03380_,39.38µm
u_picorv32.picorv32_core.cpuregs\[11\]\[22\],39.38µm
net1021,39.27µm
u_picorv32.picorv32_core.cpuregs\[9\]\[11\],39.265µm
_05513_,39.25µm
u_picorv32.picorv32_core.is_sltiu_bltu_sltu,39.2µm
_05244_,39.13µm
_04054_,39.12µm
u_picorv32.picorv32_core.cpuregs\[30\]\[13\],39.12µm
_05840_,39.08µm
_02490_,39.045µm
u_picorv32.picorv32_core.cpuregs\[14\]\[6\],39.025µm
_01892_,38.965µm
_02523_,38.96µm
_04599_,38.83µm
u_picorv32.picorv32_core.count_cycle\[63\],38.83µm
u_picorv32.picorv32_core.cpuregs\[13\]\[19\],38.77µm
_01900_,38.61µm
u_picorv32.picorv32_core.cpuregs\[5\]\[8\],38.595µm
_05789_,38.59µm
u_picorv32.picorv32_core.cpuregs\[22\]\[9\],38.555µm
net1073,38.525µm
_01685_,38.505µm
u_picorv32.picorv32_core.cpuregs\[22\]\[6\],38.47µm
_05173_,38.445µm
_03688_,38.44µm
u_picorv32.picorv32_core.cpuregs\[7\]\[7\],38.41µm
_04390_,38.4µm
u_picorv32.picorv32_core.count_cycle\[18\],38.4µm
u_picorv32.picorv32_core.cpuregs\[27\]\[23\],38.395µm
_02132_,38.34µm
_04047_,38.34µm
_05946_,38.34µm
_03287_,38.3µm
_05846_,38.295µm
u_picorv32.picorv32_core.cpuregs\[15\]\[8\],38.28µm
_03875_,38.25µm
_04083_,38.23µm
_02595_,38.22µm
_03945_,38.22µm
_05654_,38.22µm
u_picorv32.picorv32_core.cpuregs\[17\]\[12\],38.17µm
_05224_,38.16µm
_02046_,38.115µm
_05081_,38.11µm
u_picorv32.picorv32_core.cpuregs\[27\]\[21\],38.065µm
_02415_,38.06µm
_02015_,38.05µm
_04967_,38.05µm
net31,38.05µm
_02491_,38.04µm
u_picorv32.picorv32_core.cpuregs\[11\]\[0\],38.03µm
_02017_,38µm
u_picorv32.picorv32_core.cpuregs\[5\]\[16\],38µm
_03692_,37.95µm
_03135_,37.915µm
_02707_,37.8µm
_05025_,37.74µm
u_picorv32.picorv32_core.cpuregs\[9\]\[27\],37.74µm
_03355_,37.735µm
_05697_,37.69µm
_05895_,37.575µm
_01730_,37.47µm
_05589_,37.465µm
u_picorv32.picorv32_core.cpuregs\[11\]\[21\],37.465µm
u_picorv32.picorv32_core.cpuregs\[21\]\[28\],37.465µm
u_picorv32.picorv32_core.instr_blt,37.46µm
u_picorv32.picorv32_core.cpuregs\[14\]\[15\],37.42µm
u_picorv32.picorv32_core.cpuregs\[30\]\[17\],37.41µm
u_picorv32.picorv32_core.cpuregs\[18\]\[20\],37.4µm
_02584_,37.39µm
u_picorv32.picorv32_core.cpuregs\[29\]\[15\],37.39µm
_05435_,37.35µm
u_picorv32.picorv32_core.cpuregs\[28\]\[14\],37.33µm
_03057_,37.29µm
_02196_,37.26µm
net3039,37.255µm
_02389_,37.195µm
u_picorv32.picorv32_core.count_instr\[57\],37.165µm
u_picorv32.picorv32_core.cpuregs\[7\]\[19\],37.165µm
net397,37.165µm
_02127_,37.15µm
_05094_,37.14µm
u_picorv32.picorv32_core.cpuregs\[21\]\[24\],37.115µm
_03694_,37.11µm
u_picorv32.picorv32_core.cpuregs\[9\]\[15\],37.085µm
_01586_,37.08µm
_02072_,37.02µm
u_picorv32.picorv32_core.alu_out_q\[3\],37.02µm
net650,37µm
u_picorv32.picorv32_core.cpuregs\[5\]\[7\],36.985µm
u_picorv32.picorv32_core.cpuregs\[13\]\[5\],36.96µm
_02169_,36.915µm
_04709_,36.86µm
u_picorv32.picorv32_core.count_instr\[54\],36.8µm
_01945_,36.735µm
_05541_,36.73µm
u_picorv32.picorv32_core.cpuregs\[19\]\[20\],36.705µm
u_picorv32.picorv32_core.cpuregs\[26\]\[11\],36.7µm
_04350_,36.67µm
u_picorv32.picorv32_core.cpuregs\[28\]\[24\],36.63µm
_04989_,36.61µm
_01662_,36.595µm
_03745_,36.58µm
u_picorv32.picorv32_core.cpuregs\[13\]\[30\],36.545µm
_02790_,36.505µm
_02074_,36.48µm
u_picorv32.picorv32_core.cpuregs\[14\]\[14\],36.475µm
_01991_,36.44µm
_02741_,36.43µm
_03334_,36.43µm
_02763_,36.42µm
_04972_,36.42µm
u_picorv32.picorv32_core.reg_next_pc\[27\],36.41µm
u_picorv32.picorv32_core.cpuregs\[17\]\[7\],36.385µm
u_picorv32.picorv32_core.cpuregs\[22\]\[31\],36.385µm
_05642_,36.365µm
_01540_,36.32µm
u_picorv32.picorv32_core.reg_next_pc\[28\],36.315µm
net620,36.25µm
_01728_,36.23µm
_04955_,36.225µm
_03175_,36.185µm
u_picorv32.picorv32_core.cpuregs\[1\]\[0\],36.14µm
u_picorv32.picorv32_core.cpuregs\[1\]\[25\],36.14µm
u_picorv32.picorv32_core.cpuregs\[9\]\[9\],36.13µm
_05498_,36.09µm
_03059_,36.08µm
_04454_,36.06µm
_04638_,36.06µm
_04923_,36.06µm
_04511_,36.02µm
u_picorv32.picorv32_core.cpuregs\[2\]\[18\],36.015µm
_02943_,36.01µm
u_picorv32.picorv32_core.cpuregs\[30\]\[19\],35.95µm
_02594_,35.94µm
_03030_,35.93µm
_03541_,35.89µm
_04315_,35.89µm
u_picorv32.picorv32_core.cpuregs\[27\]\[18\],35.89µm
u_picorv32.picorv32_core.count_cycle\[30\],35.885µm
_05403_,35.865µm
u_picorv32.picorv32_core.cpuregs\[23\]\[10\],35.84µm
_03651_,35.805µm
_02043_,35.78µm
_03928_,35.78µm
u_picorv32.picorv32_core.cpuregs\[9\]\[29\],35.77µm
_01727_,35.76µm
u_picorv32.picorv32_core.cpuregs\[29\]\[0\],35.725µm
_01542_,35.72µm
_01864_,35.72µm
u_picorv32.picorv32_core.cpuregs\[13\]\[2\],35.66µm
u_picorv32.picorv32_core.cpuregs\[1\]\[14\],35.635µm
u_picorv32.picorv32_core.reg_next_pc\[26\],35.59µm
_01394_,35.58µm
_05675_,35.53µm
_05272_,35.52µm
_04208_,35.505µm
_04879_,35.47µm
u_picorv32.picorv32_core.cpuregs\[0\]\[28\],35.41µm
_02971_,35.4µm
u_picorv32.picorv32_core.count_instr\[5\],35.385µm
u_picorv32.picorv32_core.cpuregs\[16\]\[20\],35.365µm
u_picorv32.picorv32_core.count_cycle\[10\],35.355µm
u_picorv32.picorv32_core.cpuregs\[5\]\[25\],35.335µm
_01793_,35.33µm
_04387_,35.22µm
u_picorv32.picorv32_core.cpuregs\[2\]\[14\],35.205µm
u_picorv32.picorv32_core.cpuregs\[14\]\[8\],35.2µm
_02688_,35.17µm
_05155_,35.16µm
u_picorv32.picorv32_core.cpuregs\[30\]\[31\],35.155µm
_01744_,35.15µm
u_picorv32.picorv32_core.cpuregs\[21\]\[27\],35.13µm
_02435_,35.11µm
_05634_,35.1µm
u_picorv32.picorv32_core.cpuregs\[15\]\[14\],35.06µm
_04977_,35.05µm
u_picorv32.picorv32_core.cpuregs\[22\]\[5\],35.05µm
u_picorv32.picorv32_core.count_instr\[17\],35.025µm
net113,35µm
_04850_,34.99µm
u_picorv32.picorv32_core.cpuregs\[11\]\[24\],34.99µm
_05639_,34.98µm
u_picorv32.picorv32_core.cpuregs\[14\]\[31\],34.965µm
_02912_,34.955µm
u_picorv32.picorv32_core.cpuregs\[13\]\[11\],34.955µm
u_picorv32.picorv32_core.cpuregs\[1\]\[31\],34.955µm
_02773_,34.945µm
u_picorv32.picorv32_core.cpuregs\[31\]\[16\],34.94µm
_02854_,34.93µm
_04104_,34.92µm
u_picorv32.picorv32_core.alu_out\[6\],34.915µm
u_picorv32.picorv32_core.cpuregs\[30\]\[23\],34.885µm
u_picorv32.picorv32_core.cpuregs\[12\]\[28\],34.81µm
u_picorv32.picorv32_core.cpuregs\[25\]\[25\],34.81µm
u_picorv32.picorv32_core.cpuregs\[15\]\[16\],34.8µm
u_picorv32.picorv32_core.cpuregs\[9\]\[19\],34.795µm
u_picorv32.picorv32_core.cpuregs\[4\]\[18\],34.785µm
u_picorv32.picorv32_core.mem_rdata_q\[5\],34.76µm
_01726_,34.755µm
_05669_,34.705µm
_02687_,34.7µm
u_picorv32.picorv32_core.cpuregs\[30\]\[8\],34.7µm
u_picorv32.picorv32_core.alu_out_q\[2\],34.68µm
_01958_,34.675µm
net117,34.645µm
u_picorv32.picorv32_core.cpuregs\[10\]\[22\],34.58µm
_05149_,34.56µm
_02941_,34.55µm
u_picorv32.picorv32_core.cpuregs\[5\]\[6\],34.5µm
u_picorv32.picorv32_core.cpuregs\[27\]\[13\],34.45µm
u_picorv32.picorv32_core.cpuregs\[31\]\[11\],34.395µm
_03306_,34.39µm
_01874_,34.36µm
_01674_,34.34µm
u_picorv32.picorv32_core.cpuregs\[5\]\[19\],34.285µm
_01732_,34.275µm
_04806_,34.265µm
_03444_,34.25µm
u_picorv32.picorv32_core.cpuregs\[20\]\[25\],34.22µm
u_picorv32.picorv32_core.cpuregs\[29\]\[5\],34.22µm
_02356_,34.2µm
u_picorv32.picorv32_core.cpuregs\[14\]\[27\],34.18µm
_02060_,34.17µm
_03107_,34.15µm
_05004_,34.14µm
_05171_,34.11µm
_03288_,34.1µm
_03281_,34.09µm
u_picorv32.picorv32_core.cpuregs\[21\]\[22\],34.09µm
u_picorv32.picorv32_core.cpuregs\[15\]\[13\],34.06µm
u_picorv32.picorv32_core.cpuregs\[23\]\[23\],34.045µm
_02617_,34.04µm
u_picorv32.picorv32_core.cpuregs\[14\]\[24\],34.03µm
u_picorv32.picorv32_core.cpuregs\[5\]\[11\],34.03µm
u_picorv32.picorv32_core.cpuregs\[22\]\[28\],34.025µm
u_picorv32.picorv32_core.cpuregs\[18\]\[2\],34.02µm
u_picorv32.picorv32_core.cpuregs\[21\]\[5\],34.02µm
u_picorv32.picorv32_core.cpuregs\[21\]\[3\],34.005µm
u_picorv32.picorv32_core.cpuregs\[24\]\[29\],33.985µm
_05084_,33.97µm
_05349_,33.955µm
u_picorv32.picorv32_core.cpuregs\[6\]\[9\],33.945µm
u_picorv32.picorv32_core.cpuregs\[21\]\[14\],33.91µm
u_picorv32.picorv32_core.cpuregs\[25\]\[2\],33.9µm
u_picorv32.picorv32_core.cpuregs\[24\]\[13\],33.86µm
u_picorv32.picorv32_core.cpuregs\[26\]\[16\],33.86µm
_01770_,33.78µm
u_picorv32.picorv32_core.cpuregs\[27\]\[22\],33.745µm
u_picorv32.picorv32_core.cpuregs\[29\]\[16\],33.745µm
u_picorv32.picorv32_core.cpuregs\[8\]\[9\],33.73µm
_03275_,33.725µm
_04184_,33.705µm
u_picorv32.picorv32_core.cpuregs\[12\]\[30\],33.685µm
u_picorv32.picorv32_core.cpuregs\[9\]\[8\],33.68µm
u_picorv32.picorv32_core.cpuregs\[24\]\[2\],33.67µm
_02264_,33.66µm
_04589_,33.66µm
_04937_,33.61µm
u_picorv32.picorv32_core.cpuregs\[20\]\[0\],33.61µm
u_picorv32.picorv32_core.cpuregs\[30\]\[6\],33.56µm
u_picorv32.picorv32_core.mem_state\[1\],33.535µm
u_picorv32.picorv32_core.cpuregs\[13\]\[22\],33.515µm
_03428_,33.5µm
_01682_,33.49µm
_03584_,33.49µm
_04074_,33.49µm
u_picorv32.picorv32_core.count_cycle\[35\],33.465µm
u_picorv32.picorv32_core.cpuregs\[8\]\[24\],33.445µm
u_picorv32.picorv32_core.cpuregs\[20\]\[24\],33.43µm
u_picorv32.picorv32_core.cpuregs\[26\]\[29\],33.43µm
_05248_,33.42µm
u_picorv32.picorv32_core.cpuregs\[14\]\[19\],33.405µm
u_picorv32.picorv32_core.cpuregs\[31\]\[1\],33.385µm
_03601_,33.36µm
u_picorv32.picorv32_core.cpuregs\[27\]\[29\],33.36µm
_05913_,33.335µm
u_picorv32.picorv32_core.cpuregs\[4\]\[16\],33.335µm
u_picorv32.picorv32_core.cpuregs\[26\]\[14\],33.27µm
u_picorv32.picorv32_core.mem_do_wdata,33.26µm
_02453_,33.25µm
u_picorv32.picorv32_core.cpuregs\[21\]\[15\],33.25µm
u_picorv32.picorv32_core.cpuregs\[9\]\[28\],33.19µm
u_picorv32.picorv32_core.cpuregs\[3\]\[28\],33.145µm
u_picorv32.picorv32_core.cpuregs\[10\]\[27\],33.14µm
u_picorv32.picorv32_core.cpuregs\[11\]\[27\],33.135µm
_04250_,33.12µm
u_picorv32.picorv32_core.cpuregs\[23\]\[9\],33.1µm
u_picorv32.picorv32_core.cpuregs\[10\]\[19\],33.085µm
_04065_,33.07µm
u_picorv32.picorv32_core.cpuregs\[22\]\[18\],33.07µm
u_picorv32.picorv32_core.cpuregs\[6\]\[11\],33.07µm
_05017_,33.06µm
u_picorv32.picorv32_core.cpuregs\[4\]\[8\],33.06µm
_05237_,33.01µm
u_picorv32.picorv32_core.cpuregs\[14\]\[2\],33.01µm
u_picorv32.picorv32_core.cpuregs\[28\]\[28\],32.965µm
u_picorv32.picorv32_core.count_cycle\[39\],32.96µm
_05013_,32.95µm
_05262_,32.95µm
_05277_,32.94µm
u_picorv32.picorv32_core.cpuregs\[14\]\[9\],32.905µm
u_picorv32.picorv32_core.cpuregs\[6\]\[3\],32.9µm
u_picorv32.picorv32_core.cpuregs\[29\]\[11\],32.89µm
_05057_,32.88µm
u_picorv32.picorv32_core.cpuregs\[15\]\[10\],32.88µm
u_picorv32.picorv32_core.cpuregs\[4\]\[17\],32.85µm
u_picorv32.picorv32_core.cpuregs\[28\]\[13\],32.845µm
_01836_,32.84µm
_02286_,32.84µm
u_picorv32.picorv32_core.cpuregs\[3\]\[13\],32.84µm
u_picorv32.picorv32_core.cpuregs\[26\]\[23\],32.83µm
_02290_,32.82µm
_03242_,32.8µm
u_picorv32.picorv32_core.cpuregs\[26\]\[30\],32.78µm
_04488_,32.77µm
_04310_,32.76µm
u_picorv32.picorv32_core.cpuregs\[23\]\[19\],32.76µm
u_picorv32.picorv32_core.reg_next_pc\[1\],32.745µm
u_picorv32.picorv32_core.cpuregs\[15\]\[15\],32.725µm
u_picorv32.picorv32_core.cpuregs\[0\]\[31\],32.71µm
u_picorv32.picorv32_core.cpuregs\[9\]\[31\],32.705µm
_04640_,32.7µm
_04651_,32.685µm
u_picorv32.picorv32_core.cpuregs\[2\]\[1\],32.665µm
u_picorv32.picorv32_core.cpuregs\[20\]\[3\],32.645µm
u_picorv32.picorv32_core.cpuregs\[20\]\[16\],32.6µm
u_picorv32.picorv32_core.cpuregs\[4\]\[1\],32.6µm
_02917_,32.58µm
u_picorv32.picorv32_core.cpuregs\[26\]\[18\],32.57µm
u_picorv32.picorv32_core.cpuregs\[13\]\[31\],32.545µm
_04303_,32.53µm
u_picorv32.picorv32_core.cpuregs\[17\]\[2\],32.53µm
u_picorv32.picorv32_core.cpuregs\[27\]\[11\],32.52µm
u_picorv32.picorv32_core.cpuregs\[13\]\[28\],32.47µm
u_picorv32.picorv32_core.cpuregs\[19\]\[24\],32.47µm
u_picorv32.picorv32_core.cpuregs\[13\]\[3\],32.455µm
_02968_,32.425µm
u_picorv32.picorv32_core.cpuregs\[31\]\[6\],32.425µm
_02794_,32.41µm
_05093_,32.41µm
_05260_,32.41µm
u_picorv32.picorv32_core.cpuregs\[18\]\[26\],32.41µm
u_picorv32.picorv32_core.cpuregs\[19\]\[22\],32.41µm
u_picorv32.picorv32_core.cpuregs\[1\]\[21\],32.395µm
u_picorv32.picorv32_core.cpuregs\[12\]\[21\],32.38µm
u_picorv32.picorv32_core.cpuregs\[23\]\[1\],32.375µm
u_picorv32.picorv32_core.cpuregs\[28\]\[9\],32.375µm
u_picorv32.picorv32_core.cpuregs\[7\]\[18\],32.375µm
u_picorv32.picorv32_core.cpuregs\[6\]\[22\],32.36µm
net677,32.31µm
u_picorv32.picorv32_core.cpuregs\[31\]\[14\],32.305µm
_01821_,32.3µm
_01867_,32.3µm
u_picorv32.picorv32_core.cpuregs\[17\]\[6\],32.29µm
u_picorv32.picorv32_core.cpuregs\[9\]\[23\],32.29µm
_05439_,32.28µm
u_picorv32.picorv32_core.count_cycle\[11\],32.26µm
u_picorv32.picorv32_core.cpuregs\[24\]\[23\],32.245µm
_03549_,32.2µm
u_picorv32.picorv32_core.cpuregs\[20\]\[12\],32.185µm
u_picorv32.picorv32_core.cpuregs\[2\]\[11\],32.18µm
u_picorv32.picorv32_core.decoded_rd\[3\],32.17µm
_04919_,32.145µm
u_picorv32.picorv32_core.cpuregs\[17\]\[27\],32.135µm
_04518_,32.1µm
u_picorv32.picorv32_core.cpuregs\[6\]\[19\],32.075µm
_02158_,32.04µm
u_picorv32.picorv32_core.cpuregs\[25\]\[0\],32µm
_03388_,31.99µm
_04455_,31.98µm
_05183_,31.98µm
u_picorv32.picorv32_core.cpuregs\[23\]\[24\],31.945µm
u_picorv32.picorv32_core.cpuregs\[2\]\[27\],31.945µm
_04438_,31.94µm
u_picorv32.picorv32_core.cpuregs\[21\]\[30\],31.885µm
_05070_,31.87µm
u_picorv32.picorv32_core.cpuregs\[20\]\[23\],31.87µm
u_picorv32.picorv32_core.cpuregs\[22\]\[13\],31.87µm
u_picorv32.picorv32_core.cpuregs\[5\]\[28\],31.87µm
_04187_,31.86µm
u_picorv32.picorv32_core.cpuregs\[20\]\[14\],31.825µm
u_picorv32.picorv32_core.cpuregs\[4\]\[20\],31.825µm
u_picorv32.picorv32_core.cpuregs\[23\]\[4\],31.81µm
_04085_,31.8µm
_01554_,31.79µm
u_picorv32.picorv32_core.cpuregs\[8\]\[14\],31.765µm
u_picorv32.picorv32_core.cpuregs\[19\]\[3\],31.76µm
u_picorv32.picorv32_core.cpuregs\[8\]\[0\],31.755µm
u_picorv32.picorv32_core.cpuregs\[10\]\[23\],31.75µm
u_picorv32.picorv32_core.cpuregs\[15\]\[22\],31.735µm
u_picorv32.picorv32_core.cpuregs\[16\]\[12\],31.725µm
u_picorv32.picorv32_core.cpuregs\[27\]\[12\],31.725µm
u_picorv32.picorv32_core.cpuregs\[21\]\[7\],31.715µm
u_picorv32.picorv32_core.cpuregs\[17\]\[5\],31.705µm
u_picorv32.picorv32_core.cpuregs\[3\]\[30\],31.65µm
u_picorv32.picorv32_core.cpuregs\[18\]\[25\],31.645µm
u_picorv32.picorv32_core.cpuregs\[24\]\[25\],31.645µm
u_picorv32.picorv32_core.cpuregs\[30\]\[22\],31.64µm
_04949_,31.63µm
_05080_,31.63µm
u_picorv32.picorv32_core.cpuregs\[4\]\[7\],31.63µm
u_picorv32.picorv32_core.cpuregs\[31\]\[0\],31.61µm
u_picorv32.picorv32_core.cpuregs\[21\]\[2\],31.59µm
u_picorv32.picorv32_core.cpuregs\[15\]\[30\],31.57µm
_01592_,31.565µm
u_picorv32.picorv32_core.cpuregs\[9\]\[24\],31.51µm
u_picorv32.picorv32_core.reg_out\[31\],31.5µm
u_picorv32.picorv32_core.count_cycle\[5\],31.47µm
u_picorv32.picorv32_core.cpuregs\[7\]\[28\],31.44µm
u_picorv32.picorv32_core.reg_pc\[26\],31.42µm
_01863_,31.41µm
u_picorv32.picorv32_core.cpuregs\[5\]\[4\],31.41µm
_04119_,31.4µm
_05115_,31.39µm
u_picorv32.picorv32_core.cpuregs\[20\]\[26\],31.39µm
_03003_,31.38µm
_01552_,31.345µm
u_picorv32.picorv32_core.cpuregs\[28\]\[20\],31.345µm
u_picorv32.picorv32_core.cpuregs\[31\]\[2\],31.34µm
_05855_,31.33µm
u_picorv32.picorv32_core.cpuregs\[12\]\[20\],31.315µm
u_picorv32.picorv32_core.cpuregs\[24\]\[28\],31.285µm
_05231_,31.26µm
u_picorv32.picorv32_core.count_instr\[49\],31.26µm
u_picorv32.picorv32_core.cpuregs\[25\]\[23\],31.24µm
