net,length_um
_05301_,23.1µm
u_picorv32.picorv32_core.cpuregs\[10\]\[21\],23.1µm
u_picorv32.picorv32_core.cpuregs\[25\]\[22\],23.075µm
u_picorv32.picorv32_core.cpuregs\[0\]\[4\],23.065µm
u_picorv32.picorv32_core.cpuregs\[24\]\[21\],23.065µm
_05652_,23.06µm
u_picorv32.picorv32_core.count_instr\[3\],23.06µm
u_picorv32.picorv32_core.cpuregs\[2\]\[8\],23.06µm
_04247_,23.005µm
u_picorv32.picorv32_core.cpuregs\[5\]\[24\],23µm
_04533_,22.995µm
_05464_,22.99µm
_01814_,22.97µm
u_picorv32.picorv32_core.cpuregs\[7\]\[0\],22.955µm
_01734_,22.945µm
_05698_,22.87µm
u_picorv32.picorv32_core.cpuregs\[14\]\[7\],22.855µm
u_picorv32.picorv32_core.cpuregs\[15\]\[19\],22.85µm
u_picorv32.picorv32_core.cpuregs\[18\]\[11\],22.815µm
u_picorv32.picorv32_core.cpuregs\[6\]\[22\],22.81µm
u_picorv32.picorv32_core.cpuregs\[23\]\[29\],22.785µm
_01732_,22.78µm
u_picorv32.picorv32_core.cpuregs\[16\]\[27\],22.775µm
u_picorv32.picorv32_core.cpuregs\[20\]\[13\],22.76µm
u_picorv32.picorv32_core.cpuregs\[24\]\[9\],22.76µm
u_picorv32.picorv32_core.cpuregs\[8\]\[16\],22.76µm
u_picorv32.picorv32_core.cpuregs\[8\]\[26\],22.76µm
_05015_,22.75µm
_05612_,22.72µm
u_picorv32.picorv32_core.cpuregs\[24\]\[7\],22.715µm
u_picorv32.picorv32_core.cpuregs\[28\]\[11\],22.71µm
_02448_,22.705µm
_05729_,22.7µm
u_picorv32.picorv32_core.cpuregs\[1\]\[23\],22.7µm
_03045_,22.69µm
_04974_,22.69µm
_01702_,22.665µm
u_picorv32.picorv32_core.cpuregs\[28\]\[23\],22.65µm
u_picorv32.picorv32_core.cpuregs\[9\]\[15\],22.65µm
u_picorv32.picorv32_core.cpuregs\[22\]\[21\],22.645µm
_05024_,22.63µm
_05925_,22.63µm
net1410,22.63µm
u_picorv32.picorv32_core.cpuregs\[12\]\[21\],22.63µm
u_picorv32.picorv32_core.cpuregs\[18\]\[14\],22.595µm
net1406,22.58µm
net1407,22.58µm
net1408,22.58µm
net1409,22.58µm
u_picorv32.picorv32_core.cpuregs\[11\]\[16\],22.58µm
u_picorv32.picorv32_core.instr_slt,22.58µm
u_picorv32.picorv32_core.cpuregs\[23\]\[26\],22.495µm
u_picorv32.picorv32_core.cpuregs\[16\]\[15\],22.485µm
u_picorv32.picorv32_core.cpuregs\[6\]\[17\],22.46µm
_03151_,22.45µm
_05291_,22.45µm
u_picorv32.picorv32_core.cpuregs\[3\]\[6\],22.45µm
_01794_,22.44µm
_02788_,22.44µm
u_picorv32.picorv32_core.cpuregs\[30\]\[15\],22.44µm
_04447_,22.435µm
u_picorv32.picorv32_core.cpuregs\[22\]\[4\],22.435µm
u_picorv32.picorv32_core.cpuregs\[30\]\[0\],22.435µm
u_picorv32.picorv32_core.cpuregs\[20\]\[15\],22.425µm
u_picorv32.picorv32_core.cpuregs\[9\]\[3\],22.41µm
_04305_,22.405µm
_03229_,22.39µm
u_picorv32.picorv32_core.cpuregs\[4\]\[6\],22.39µm
_03805_,22.385µm
_04316_,22.38µm
_01599_,22.365µm
_05825_,22.35µm
u_picorv32.picorv32_core.cpuregs\[11\]\[11\],22.33µm
u_picorv32.picorv32_core.cpuregs\[12\]\[24\],22.33µm
u_picorv32.picorv32_core.cpuregs\[4\]\[19\],22.33µm
_02716_,22.32µm
_01973_,22.315µm
u_picorv32.picorv32_core.cpuregs\[20\]\[21\],22.315µm
u_picorv32.picorv32_core.cpuregs\[18\]\[26\],22.285µm
_05861_,22.28µm
u_picorv32.picorv32_core.cpuregs\[16\]\[22\],22.28µm
u_picorv32.picorv32_core.cpuregs\[22\]\[13\],22.28µm
u_picorv32.picorv32_core.cpuregs\[23\]\[13\],22.28µm
u_picorv32.picorv32_core.cpuregs\[28\]\[17\],22.28µm
u_picorv32.picorv32_core.cpuregs\[13\]\[19\],22.27µm
net115,22.26µm
u_picorv32.picorv32_core.cpuregs\[6\]\[25\],22.26µm
u_picorv32.picorv32_core.cpuregs\[23\]\[15\],22.24µm
_01915_,22.23µm
u_picorv32.picorv32_core.cpuregs\[28\]\[20\],22.23µm
_03672_,22.22µm
_02589_,22.21µm
_03551_,22.21µm
_05262_,22.21µm
u_picorv32.picorv32_core.cpuregs\[5\]\[11\],22.21µm
_05407_,22.205µm
_05277_,22.2µm
_05516_,22.195µm
u_picorv32.picorv32_core.cpuregs\[24\]\[23\],22.185µm
u_picorv32.picorv32_core.cpuregs\[21\]\[13\],22.175µm
u_picorv32.picorv32_core.cpuregs\[14\]\[10\],22.17µm
u_picorv32.picorv32_core.mem_state\[1\],22.16µm
_03600_,22.14µm
u_picorv32.picorv32_core.cpuregs\[4\]\[13\],22.1µm
_01619_,22.09µm
_03797_,22.085µm
_06012_,22.08µm
_05288_,22.045µm
u_picorv32.picorv32_core.cpuregs\[10\]\[31\],22.04µm
_03096_,22.03µm
_04929_,22.03µm
_03803_,22.02µm
_01709_,21.99µm
_01808_,21.98µm
_03148_,21.97µm
_05257_,21.97µm
u_picorv32.picorv32_core.cpuregs\[12\]\[1\],21.97µm
_04251_,21.96µm
u_picorv32.picorv32_core.cpuregs\[28\]\[16\],21.96µm
u_picorv32.picorv32_core.cpuregs\[5\]\[29\],21.955µm
_01569_,21.91µm
_02337_,21.91µm
u_picorv32.picorv32_core.cpuregs\[16\]\[11\],21.91µm
_01836_,21.905µm
_01906_,21.9µm
_03513_,21.9µm
_05564_,21.875µm
u_picorv32.picorv32_core.cpuregs\[7\]\[31\],21.865µm
u_picorv32.picorv32_core.instr_blt,21.86µm
_05157_,21.85µm
_05899_,21.85µm
u_picorv32.picorv32_core.cpuregs\[2\]\[29\],21.85µm
u_picorv32.picorv32_core.cpuregs\[3\]\[21\],21.85µm
_02192_,21.84µm
mem_axi_wdata[8],21.81µm
u_picorv32.picorv32_core.is_slti_blt_slt,21.8µm
u_picorv32.picorv32_core.cpuregs\[13\]\[18\],21.795µm
_05197_,21.79µm
_05246_,21.79µm
u_picorv32.picorv32_core.cpuregs\[20\]\[14\],21.79µm
_04975_,21.78µm
_05182_,21.78µm
u_picorv32.picorv32_core.cpuregs\[10\]\[13\],21.755µm
u_picorv32.picorv32_core.cpuregs\[18\]\[21\],21.755µm
_05452_,21.745µm
_02970_,21.73µm
_05693_,21.73µm
_04728_,21.72µm
_05080_,21.72µm
u_picorv32.picorv32_core.cpuregs\[26\]\[9\],21.705µm
_04584_,21.69µm
u_picorv32.picorv32_core.cpuregs\[21\]\[1\],21.69µm
_02690_,21.67µm
u_picorv32.picorv32_core.cpuregs\[2\]\[16\],21.66µm
u_picorv32.picorv32_core.cpuregs\[6\]\[19\],21.63µm
u_picorv32.picorv32_core.cpuregs\[21\]\[29\],21.62µm
u_picorv32.picorv32_core.cpuregs\[1\]\[24\],21.61µm
u_picorv32.picorv32_core.cpuregs\[9\]\[13\],21.61µm
_01898_,21.56µm
_05595_,21.56µm
_03220_,21.55µm
u_picorv32.picorv32_core.cpuregs\[1\]\[1\],21.55µm
u_picorv32.picorv32_core.cpuregs\[7\]\[30\],21.55µm
_04358_,21.545µm
u_picorv32.picorv32_core.cpu_state\[2\],21.54µm
u_picorv32.picorv32_core.cpuregs\[7\]\[8\],21.52µm
u_picorv32.picorv32_core.mem_rdata_q\[15\],21.515µm
u_picorv32.picorv32_core.cpuregs\[24\]\[6\],21.5µm
_02055_,21.49µm
_03152_,21.49µm
u_picorv32.picorv32_core.cpuregs\[22\]\[14\],21.49µm
_03306_,21.48µm
_02505_,21.475µm
u_picorv32.picorv32_core.cpuregs\[14\]\[5\],21.47µm
_05451_,21.46µm
_03136_,21.445µm
u_picorv32.picorv32_core.cpuregs\[28\]\[8\],21.445µm
u_picorv32.picorv32_core.cpuregs\[2\]\[30\],21.445µm
_04511_,21.44µm
u_picorv32.picorv32_core.cpuregs\[18\]\[13\],21.44µm
_03194_,21.43µm
u_picorv32.picorv32_core.cpuregs\[19\]\[0\],21.43µm
_01712_,21.425µm
_04562_,21.425µm
_03713_,21.42µm
_03944_,21.42µm
_05186_,21.42µm
_03558_,21.405µm
u_picorv32.picorv32_core.cpuregs\[18\]\[18\],21.405µm
u_picorv32.picorv32_core.cpuregs\[13\]\[24\],21.38µm
_01858_,21.37µm
_03149_,21.37µm
_03222_,21.37µm
_03399_,21.37µm
u_picorv32.picorv32_core.cpuregs\[7\]\[19\],21.365µm
net1312,21.355µm
u_picorv32.picorv32_core.cpuregs\[10\]\[8\],21.335µm
_01716_,21.33µm
u_picorv32.picorv32_core.cpuregs\[18\]\[28\],21.32µm
_05045_,21.31µm
_02786_,21.3µm
u_picorv32.picorv32_core.cpuregs\[16\]\[17\],21.285µm
u_picorv32.picorv32_core.cpuregs\[1\]\[25\],21.27µm
_03801_,21.265µm
mem_axi_awready,21.26µm
mem_axi_bvalid,21.26µm
mem_axi_wready,21.26µm
u_picorv32.picorv32_core.cpuregs\[7\]\[20\],21.25µm
_04679_,21.24µm
_05132_,21.24µm
u_picorv32.picorv32_core.cpuregs\[6\]\[12\],21.22µm
u_picorv32.picorv32_core.cpuregs\[24\]\[18\],21.2µm
_03259_,21.19µm
_03689_,21.19µm
u_picorv32.picorv32_core.cpuregs\[4\]\[2\],21.185µm
_04325_,21.13µm
_01292_,21.12µm
_04693_,21.12µm
_01746_,21.11µm
_03724_,21.09µm
u_picorv32.picorv32_core.cpuregs\[7\]\[26\],21.08µm
u_picorv32.picorv32_core.cpuregs\[20\]\[18\],21.07µm
u_picorv32.picorv32_core.is_slli_srli_srai,21.07µm
u_picorv32.picorv32_core.cpuregs\[5\]\[15\],21.03µm
_02703_,21.025µm
u_picorv32.picorv32_core.cpuregs\[26\]\[25\],21.015µm
_05418_,21.01µm
u_picorv32.picorv32_core.cpuregs\[19\]\[9\],21.01µm
_04508_,20.97µm
u_picorv32.picorv32_core.cpuregs\[0\]\[29\],20.97µm
u_picorv32.picorv32_core.cpuregs\[28\]\[13\],20.965µm
mem_axi_awaddr[28],20.96µm
mem_axi_awaddr[29],20.96µm
mem_axi_awaddr[31],20.96µm
mem_axi_bready,20.96µm
mem_axi_wdata[20],20.96µm
mem_axi_wdata[21],20.96µm
mem_axi_wdata[22],20.96µm
mem_axi_wdata[23],20.96µm
mem_axi_wdata[24],20.96µm
mem_axi_wdata[25],20.96µm
mem_axi_wstrb[0],20.96µm
mem_axi_wstrb[1],20.96µm
mem_axi_wstrb[2],20.96µm
mem_axi_wstrb[3],20.96µm
_05252_,20.95µm
u_picorv32.picorv32_core.cpuregs\[19\]\[7\],20.95µm
_05224_,20.94µm
u_picorv32.picorv32_core.cpuregs\[26\]\[5\],20.94µm
u_picorv32.picorv32_core.cpuregs\[28\]\[0\],20.94µm
_03523_,20.92µm
u_picorv32.picorv32_core.cpuregs\[24\]\[11\],20.905µm
_02073_,20.9µm
u_picorv32.picorv32_core.cpuregs\[15\]\[27\],20.9µm
_02050_,20.89µm
_02839_,20.89µm
u_picorv32.picorv32_core.cpuregs\[4\]\[26\],20.89µm
_02987_,20.875µm
_04266_,20.875µm
_04592_,20.865µm
_05519_,20.84µm
_04631_,20.83µm
_04243_,20.8µm
u_picorv32.picorv32_core.cpuregs\[1\]\[19\],20.795µm
_05828_,20.785µm
u_picorv32.picorv32_core.cpuregs\[0\]\[12\],20.78µm
_03561_,20.77µm
_03776_,20.77µm
_04254_,20.76µm
_04789_,20.76µm
_05339_,20.76µm
u_picorv32.picorv32_core.cpuregs\[28\]\[28\],20.755µm
_05675_,20.75µm
u_picorv32.picorv32_core.cpuregs\[30\]\[5\],20.73µm
_03646_,20.715µm
_05838_,20.71µm
_05173_,20.7µm
u_picorv32.pcpi_rs1\[19\],20.69µm
u_picorv32.picorv32_core.cpuregs\[28\]\[18\],20.69µm
u_picorv32.picorv32_core.cpuregs\[19\]\[17\],20.67µm
u_picorv32.picorv32_core.cpuregs\[0\]\[25\],20.665µm
_04428_,20.64µm
_05381_,20.625µm
u_picorv32.picorv32_core.cpuregs\[0\]\[15\],20.6µm
_02065_,20.545µm
_00325_,20.53µm
_02261_,20.53µm
_05052_,20.52µm
u_picorv32.picorv32_core.cpuregs\[19\]\[11\],20.52µm
_05380_,20.515µm
u_picorv32.picorv32_core.cpuregs\[9\]\[5\],20.5µm
mem_axi_awaddr[10],20.48µm
mem_axi_awaddr[11],20.48µm
mem_axi_awaddr[12],20.48µm
mem_axi_awaddr[13],20.48µm
mem_axi_awaddr[14],20.48µm
mem_axi_awaddr[15],20.48µm
mem_axi_awaddr[16],20.48µm
mem_axi_awaddr[18],20.48µm
mem_axi_awaddr[19],20.48µm
mem_axi_awaddr[20],20.48µm
mem_axi_awaddr[21],20.48µm
mem_axi_awaddr[22],20.48µm
mem_axi_awaddr[23],20.48µm
mem_axi_awaddr[24],20.48µm
mem_axi_awaddr[25],20.48µm
mem_axi_awaddr[26],20.48µm
mem_axi_awaddr[27],20.48µm
mem_axi_awaddr[2],20.48µm
mem_axi_awaddr[30],20.48µm
mem_axi_awaddr[3],20.48µm
mem_axi_awaddr[4],20.48µm
mem_axi_awaddr[5],20.48µm
mem_axi_awaddr[6],20.48µm
mem_axi_awaddr[7],20.48µm
mem_axi_awaddr[8],20.48µm
mem_axi_awaddr[9],20.48µm
mem_axi_awvalid,20.48µm
mem_axi_wdata[0],20.48µm
mem_axi_wdata[10],20.48µm
mem_axi_wdata[11],20.48µm
mem_axi_wdata[12],20.48µm
mem_axi_wdata[13],20.48µm
mem_axi_wdata[14],20.48µm
mem_axi_wdata[16],20.48µm
mem_axi_wdata[17],20.48µm
mem_axi_wdata[18],20.48µm
mem_axi_wdata[19],20.48µm
mem_axi_wdata[1],20.48µm
mem_axi_wdata[26],20.48µm
mem_axi_wdata[27],20.48µm
mem_axi_wdata[28],20.48µm
mem_axi_wdata[29],20.48µm
mem_axi_wdata[2],20.48µm
mem_axi_wdata[30],20.48µm
mem_axi_wdata[31],20.48µm
mem_axi_wdata[3],20.48µm
mem_axi_wdata[4],20.48µm
mem_axi_wdata[5],20.48µm
mem_axi_wdata[6],20.48µm
mem_axi_wdata[7],20.48µm
mem_axi_wdata[9],20.48µm
mem_axi_wvalid,20.48µm
_03255_,20.46µm
_04561_,20.46µm
_02437_,20.445µm
_03682_,20.43µm
u_picorv32.picorv32_core.cpuregs\[10\]\[22\],20.425µm
_03612_,20.42µm
u_picorv32.picorv32_core.cpuregs\[20\]\[30\],20.42µm
_03440_,20.41µm
u_picorv32.picorv32_core.cpuregs\[21\]\[2\],20.405µm
u_picorv32.picorv32_core.cpuregs\[17\]\[19\],20.385µm
_04310_,20.365µm
u_picorv32.picorv32_core.cpuregs\[1\]\[5\],20.36µm
u_picorv32.picorv32_core.cpuregs\[28\]\[29\],20.36µm
u_picorv32.picorv32_core.cpuregs\[28\]\[30\],20.36µm
_01567_,20.35µm
_04516_,20.35µm
_05340_,20.35µm
_04589_,20.34µm
_04726_,20.34µm
_05337_,20.34µm
u_picorv32.picorv32_core.cpuregs\[17\]\[0\],20.31µm
u_picorv32.picorv32_core.reg_out\[14\],20.305µm
u_picorv32.picorv32_core.cpuregs\[7\]\[16\],20.3µm
_01773_,20.29µm
u_picorv32.picorv32_core.cpuregs\[20\]\[25\],20.265µm
_01320_,20.23µm
u_picorv32.pcpi_rs1\[18\],20.23µm
_05046_,20.22µm
_05271_,20.22µm
u_picorv32.picorv32_core.cpuregs\[21\]\[11\],20.205µm
u_picorv32.picorv32_core.cpuregs\[26\]\[3\],20.19µm
u_picorv32.picorv32_core.cpuregs\[17\]\[3\],20.18µm
_03419_,20.17µm
_04978_,20.17µm
_05355_,20.16µm
_04719_,20.155µm
u_picorv32.picorv32_core.cpuregs\[18\]\[10\],20.145µm
_05620_,20.125µm
u_picorv32.picorv32_core.cpuregs\[10\]\[30\],20.12µm
_04467_,20.11µm
_05237_,20.11µm
u_picorv32.picorv32_core.cpuregs\[1\]\[6\],20.11µm
_03640_,20.1µm
_05372_,20.085µm
net3055,20.08µm
u_picorv32.picorv32_core.cpuregs\[9\]\[16\],20.06µm
u_picorv32.picorv32_core.cpuregs\[20\]\[3\],20.05µm
_05077_,20.04µm
u_picorv32.picorv32_core.cpuregs\[11\]\[23\],20µm
u_picorv32.picorv32_core.cpuregs\[3\]\[7\],20µm
_02775_,19.98µm
_05650_,19.98µm
_04178_,19.945µm
u_picorv32.picorv32_core.cpuregs\[18\]\[1\],19.94µm
_05790_,19.93µm
u_picorv32.picorv32_core.reg_next_pc\[9\],19.93µm
_00230_,19.92µm
_00646_,19.92µm
u_picorv32.picorv32_core.cpuregs\[2\]\[14\],19.895µm
_04990_,19.87µm
_03764_,19.855µm
_03499_,19.85µm
_03211_,19.83µm
u_picorv32.picorv32_core.cpuregs\[24\]\[22\],19.82µm
_02724_,19.81µm
_03015_,19.81µm
_04826_,19.81µm
_05872_,19.81µm
u_picorv32.picorv32_core.reg_next_pc\[17\],19.81µm
_00035_,19.8µm
_02407_,19.8µm
_04120_,19.8µm
_05688_,19.8µm
_05981_,19.8µm
u_picorv32.picorv32_core.cpuregs\[13\]\[4\],19.8µm
u_picorv32.picorv32_core.cpuregs\[20\]\[26\],19.77µm
_05326_,19.75µm
u_picorv32.picorv32_core.cpuregs\[6\]\[3\],19.71µm
_01722_,19.7µm
u_picorv32.picorv32_core.cpuregs\[2\]\[17\],19.7µm
_04770_,19.69µm
u_picorv32.picorv32_core.cpuregs\[29\]\[30\],19.69µm
_02758_,19.665µm
u_picorv32.picorv32_core.cpuregs\[26\]\[31\],19.66µm
_02263_,19.645µm
_02776_,19.63µm
u_picorv32.picorv32_core.cpuregs\[20\]\[19\],19.63µm
u_picorv32.picorv32_core.cpuregs\[4\]\[7\],19.63µm
_05275_,19.62µm
u_picorv32.picorv32_core.cpuregs\[10\]\[28\],19.6µm
_02506_,19.58µm
_02122_,19.56µm
_03121_,19.56µm
u_picorv32.picorv32_core.cpuregs\[24\]\[17\],19.56µm
_05666_,19.52µm
mem_axi_wdata[15],19.52µm
u_picorv32.picorv32_core.cpuregs\[29\]\[6\],19.515µm
_01586_,19.51µm
_04376_,19.51µm
u_picorv32.picorv32_core.reg_pc\[10\],19.505µm
net129,19.5µm
u_picorv32.picorv32_core.cpuregs\[1\]\[30\],19.46µm
_02351_,19.45µm
u_picorv32.picorv32_core.cpuregs\[25\]\[8\],19.45µm
_02606_,19.41µm
_01792_,19.405µm
_03585_,19.4µm
_02773_,19.395µm
_04986_,19.39µm
_05076_,19.39µm
_05289_,19.39µm
_05920_,19.36µm
_03100_,19.35µm
_03285_,19.335µm
_02778_,19.33µm
_02912_,19.33µm
u_picorv32.picorv32_core.instr_addi,19.33µm
_05705_,19.32µm
u_picorv32.picorv32_core.cpuregs\[12\]\[3\],19.315µm
_01463_,19.305µm
_04246_,19.28µm
u_picorv32.picorv32_core.cpuregs\[4\]\[29\],19.28µm
_02929_,19.27µm
_03606_,19.27µm
_04186_,19.27µm
_03307_,19.26µm
_05767_,19.26µm
u_picorv32.picorv32_core.latched_store,19.26µm
u_picorv32.picorv32_core.cpuregs\[26\]\[4\],19.23µm
_04329_,19.2µm
_05904_,19.2µm
_01796_,19.19µm
net108,19.185µm
u_picorv32.picorv32_core.alu_out_q\[23\],19.15µm
_01945_,19.14µm
_02964_,19.14µm
u_picorv32.picorv32_core.reg_next_pc\[25\],19.11µm
u_picorv32.picorv32_core.cpuregs\[0\]\[22\],19.1µm
_05013_,19.08µm
_05233_,19.08µm
_05882_,19.08µm
_05950_,19.08µm
_05210_,19.075µm
u_picorv32.picorv32_core.cpuregs\[17\]\[31\],19.055µm
_01611_,19.04µm
_02077_,19.04µm
_05439_,19.04µm
u_picorv32.picorv32_core.cpuregs\[26\]\[24\],19.04µm
u_picorv32.picorv32_core.cpuregs\[28\]\[27\],19.04µm
mem_axi_awaddr[17],19.04µm
u_picorv32.picorv32_core.cpuregs\[3\]\[8\],19.03µm
_04017_,19.02µm
_04038_,19.02µm
_05549_,19.02µm
u_picorv32.picorv32_core.cpuregs\[10\]\[24\],19.02µm
_04348_,18.98µm
u_picorv32.picorv32_core.cpuregs\[25\]\[11\],18.98µm
u_picorv32.picorv32_core.cpuregs\[28\]\[14\],18.98µm
_00014_,18.97µm
_05029_,18.97µm
_02686_,18.96µm
u_picorv32.picorv32_core.cpuregs\[13\]\[8\],18.95µm
u_picorv32.picorv32_core.cpuregs\[10\]\[14\],18.935µm
_02220_,18.92µm
_04432_,18.92µm
net120,18.92µm
net121,18.9µm
_03851_,18.875µm
u_picorv32.picorv32_core.cpuregs\[5\]\[6\],18.87µm
_02430_,18.865µm
_05198_,18.85µm
_05220_,18.85µm
u_picorv32.picorv32_core.reg_next_pc\[14\],18.85µm
_02193_,18.84µm
u_picorv32.picorv32_core.cpuregs\[12\]\[13\],18.825µm
u_picorv32.picorv32_core.cpuregs\[10\]\[6\],18.81µm
_02398_,18.78µm
_02948_,18.74µm
_05222_,18.73µm
_05250_,18.73µm
_00117_,18.66µm
_05016_,18.66µm
_05072_,18.66µm
_03687_,18.635µm
u_picorv32.picorv32_core.mem_rdata_q\[4\],18.625µm
_03072_,18.62µm
_05359_,18.61µm
net3019,18.61µm
_05329_,18.6µm
_02015_,18.55µm
_03722_,18.54µm
u_picorv32.picorv32_core.cpuregs\[14\]\[21\],18.535µm
_05736_,18.525µm
_03703_,18.52µm
_05440_,18.51µm
_03301_,18.49µm
_05578_,18.49µm
u_picorv32.picorv32_core.reg_next_pc\[29\],18.485µm
_02438_,18.48µm
_05513_,18.48µm
_01844_,18.465µm
_02293_,18.465µm
u_picorv32.picorv32_core.cpuregs\[20\]\[23\],18.45µm
u_picorv32.picorv32_core.cpuregs\[29\]\[11\],18.45µm
u_picorv32.picorv32_core.count_instr\[42\],18.44µm
_02087_,18.43µm
_03718_,18.43µm
_03843_,18.43µm
_03844_,18.42µm
_02060_,18.415µm
_02845_,18.39µm
_00614_,18.38µm
_02132_,18.38µm
u_picorv32.picorv32_core.cpuregs\[20\]\[5\],18.38µm
_01537_,18.37µm
_04814_,18.37µm
_04274_,18.36µm
_02560_,18.355µm
_01100_,18.31µm
_04181_,18.31µm
_05232_,18.31µm
_01951_,18.295µm
u_picorv32.picorv32_core.cpuregs\[8\]\[25\],18.285µm
_05661_,18.27µm
u_picorv32.picorv32_core.cpuregs\[25\]\[28\],18.27µm
_03262_,18.26µm
u_picorv32.picorv32_core.cpuregs\[12\]\[8\],18.26µm
_02453_,18.25µm
u_picorv32.picorv32_core.cpuregs\[29\]\[8\],18.235µm
_04100_,18.225µm
_01188_,18.19µm
_03231_,18.19µm
_03677_,18.18µm
_03974_,18.18µm
_05002_,18.18µm
_04536_,18.165µm
_01631_,18.12µm
_01826_,18.12µm
_02154_,18.12µm
_04864_,18.1µm
u_picorv32.picorv32_core.cpuregs\[0\]\[16\],18.09µm
_03354_,18.07µm
_03991_,18.06µm
_04548_,18.06µm
_02264_,18.055µm
_05368_,18.045µm
u_picorv32.picorv32_core.cpuregs\[6\]\[8\],18.02µm
_03117_,18.01µm
_05211_,18.01µm
_04976_,17.95µm
_04085_,17.94µm
_04183_,17.94µm
_05037_,17.94µm
_05141_,17.94µm
_03343_,17.935µm
_02368_,17.91µm
_03186_,17.905µm
_05674_,17.895µm
_02722_,17.89µm
_04112_,17.89µm
_05577_,17.89µm
_01503_,17.88µm
_02059_,17.88µm
_02710_,17.88µm
_04306_,17.88µm
_05379_,17.88µm
u_picorv32.picorv32_core.cpuregs\[17\]\[16\],17.85µm
_01958_,17.83µm
_01859_,17.81µm
_04775_,17.805µm
u_picorv32.picorv32_core.cpuregs\[10\]\[27\],17.805µm
_03159_,17.8µm
_04042_,17.78µm
_01895_,17.775µm
_05626_,17.72µm
u_picorv32.picorv32_core.cpuregs\[10\]\[7\],17.72µm
_05842_,17.71µm
u_picorv32.picorv32_core.cpuregs\[24\]\[15\],17.685µm
u_picorv32.picorv32_core.cpuregs\[24\]\[30\],17.685µm
_01776_,17.68µm
_02605_,17.655µm
_03449_,17.65µm
_03629_,17.65µm
_04375_,17.65µm
_04518_,17.65µm
u_picorv32.picorv32_core.decoded_imm_j\[20\],17.65µm
_04117_,17.64µm
u_picorv32.picorv32_core.cpuregs\[22\]\[15\],17.64µm
_05601_,17.605µm
u_picorv32.picorv32_core.cpuregs\[14\]\[20\],17.6µm
u_picorv32.picorv32_core.cpuregs\[20\]\[29\],17.6µm
u_picorv32.picorv32_core.cpuregs\[29\]\[7\],17.6µm
_02745_,17.59µm
u_picorv32.picorv32_core.alu_out\[0\],17.59µm
u_picorv32.picorv32_core.cpuregs\[2\]\[24\],17.59µm
_00818_,17.58µm
_04250_,17.58µm
_04138_,17.55µm
net130,17.545µm
_04233_,17.53µm
_05272_,17.53µm
_05889_,17.53µm
_03360_,17.525µm
u_picorv32.picorv32_core.cpuregs\[6\]\[10\],17.49µm
_02709_,17.47µm
_05159_,17.46µm
_02062_,17.41µm
_03475_,17.41µm
_05863_,17.4µm
u_picorv32.picorv32_core.cpuregs\[6\]\[16\],17.39µm
_01837_,17.375µm
u_picorv32.picorv32_core.cpuregs\[20\]\[0\],17.375µm
_02301_,17.36µm
_04415_,17.35µm
_03755_,17.325µm
_01590_,17.31µm
_04345_,17.29µm
_04384_,17.29µm
_05663_,17.28µm
u_picorv32.picorv32_core.cpuregs\[18\]\[9\],17.27µm
_01664_,17.265µm
_04418_,17.245µm
_04841_,17.23µm
net3105,17.23µm
_02306_,17.22µm
_04079_,17.22µm
u_picorv32.picorv32_core.cpuregs\[0\]\[23\],17.205µm
_01818_,17.185µm
_03243_,17.17µm
_03709_,17.17µm
_04382_,17.16µm
net131,17.16µm
u_picorv32.picorv32_core.count_cycle\[47\],17.155µm
_03110_,17.12µm
u_picorv32.picorv32_core.cpuregs\[18\]\[15\],17.12µm
u_picorv32.picorv32_core.reg_next_pc\[30\],17.12µm
_01879_,17.115µm
_05184_,17.11µm
u_picorv32.picorv32_core.cpuregs\[1\]\[27\],17.105µm
_05988_,17.1µm
net127,17.1µm
trap,17.1µm
_03006_,17.085µm
u_picorv32.picorv32_core.cpuregs\[2\]\[6\],17.06µm
_01641_,17.05µm
_03546_,17.05µm
u_picorv32.picorv32_core.cpuregs\[0\]\[9\],17.05µm
_00819_,17.04µm
_01806_,17.04µm
_01761_,17µm
_04443_,16.975µm
u_picorv32.picorv32_core.cpuregs\[24\]\[19\],16.955µm
_01911_,16.95µm
u_picorv32.picorv32_core.cpuregs\[8\]\[24\],16.95µm
_02799_,16.945µm
_01591_,16.94µm
_03719_,16.94µm
u_picorv32.picorv32_core.cpuregs\[1\]\[21\],16.94µm
u_picorv32.picorv32_core.cpuregs\[1\]\[31\],16.935µm
_00460_,16.93µm
_00729_,16.93µm
_01871_,16.93µm
_03473_,16.93µm
_04453_,16.93µm
_01571_,16.92µm
_02230_,16.89µm
_03179_,16.885µm
u_picorv32.picorv32_core.cpuregs\[0\]\[8\],16.87µm
_04542_,16.86µm
u_picorv32.picorv32_core.cpuregs\[20\]\[27\],16.83µm
_01743_,16.825µm
u_picorv32.picorv32_core.cpuregs\[0\]\[7\],16.82µm
_04200_,16.81µm
_04564_,16.8µm
u_picorv32.picorv32_core.cpuregs\[12\]\[17\],16.775µm
mem_axi_rdata[24],16.76µm
mem_axi_rdata[9],16.76µm
_04753_,16.75µm
u_picorv32.pcpi_rs1\[22\],16.75µm
_03798_,16.74µm
u_picorv32.picorv32_core.cpuregs\[13\]\[16\],16.735µm
u_picorv32.picorv32_core.mem_wordsize\[0\],16.72µm
_02685_,16.69µm
