net,length_um
_05828_,20.67µm
u_picorv32.picorv32_core.cpuregs\[18\]\[13\],20.67µm
u_picorv32.picorv32_core.cpuregs\[6\]\[3\],20.67µm
u_picorv32.picorv32_core.cpuregs\[3\]\[9\],20.665µm
_01973_,20.65µm
_03419_,20.65µm
_05248_,20.65µm
u_picorv32.picorv32_core.cpuregs\[29\]\[30\],20.65µm
net121,20.64µm
u_picorv32.picorv32_core.cpuregs\[20\]\[30\],20.635µm
u_picorv32.picorv32_core.cpuregs\[7\]\[4\],20.6µm
_05271_,20.59µm
u_picorv32.picorv32_core.cpuregs\[5\]\[11\],20.59µm
_05252_,20.58µm
u_picorv32.picorv32_core.cpu_state\[2\],20.58µm
_04631_,20.56µm
_02065_,20.535µm
_05549_,20.535µm
_03152_,20.53µm
_01808_,20.52µm
_02122_,20.52µm
_05519_,20.52µm
u_picorv32.picorv32_core.cpuregs\[19\]\[11\],20.52µm
net297,20.52µm
_05380_,20.515µm
u_picorv32.picorv32_core.cpuregs\[9\]\[3\],20.51µm
mem_axi_wdata[8],20.48µm
_00416_,20.47µm
_01796_,20.465µm
_01709_,20.445µm
_05790_,20.445µm
u_picorv32.picorv32_core.cpuregs\[1\]\[30\],20.42µm
u_picorv32.picorv32_core.cpuregs\[9\]\[4\],20.42µm
_00572_,20.41µm
_01823_,20.4µm
_05516_,20.4µm
u_picorv32.pcpi_rs1\[19\],20.37µm
u_picorv32.picorv32_core.cpuregs\[28\]\[30\],20.37µm
u_picorv32.picorv32_core.cpuregs\[20\]\[27\],20.36µm
_04562_,20.355µm
_04516_,20.35µm
_05340_,20.35µm
_04726_,20.34µm
_04730_,20.325µm
u_picorv32.picorv32_core.cpuregs\[2\]\[16\],20.32µm
_02778_,20.29µm
_03561_,20.29µm
_03764_,20.29µm
_03776_,20.29µm
u_picorv32.picorv32_core.cpuregs\[19\]\[0\],20.29µm
u_picorv32.picorv32_core.cpuregs\[26\]\[4\],20.285µm
u_picorv32.picorv32_core.reg_next_pc\[8\],20.265µm
u_picorv32.picorv32_core.cpuregs\[26\]\[31\],20.25µm
u_picorv32.picorv32_core.cpuregs\[5\]\[24\],20.23µm
_03600_,20.22µm
_01844_,20.215µm
_05825_,20.2µm
_03523_,20.12µm
u_picorv32.picorv32_core.cpuregs\[10\]\[30\],20.12µm
_04467_,20.11µm
_05237_,20.11µm
u_picorv32.picorv32_core.cpuregs\[19\]\[1\],20.11µm
u_picorv32.picorv32_core.cpuregs\[0\]\[31\],20.1µm
u_picorv32.picorv32_core.cpuregs\[10\]\[22\],20.1µm
u_picorv32.picorv32_core.cpuregs\[3\]\[7\],20.095µm
u_picorv32.picorv32_core.cpuregs\[13\]\[4\],20.07µm
_03148_,20.05µm
u_picorv32.picorv32_core.cpuregs\[29\]\[11\],20.045µm
_02050_,20.04µm
_02290_,20.04µm
_03126_,20.04µm
_05077_,20.04µm
_05104_,20.04µm
u_picorv32.picorv32_core.cpuregs\[25\]\[11\],20.035µm
_01945_,20.01µm
u_picorv32.picorv32_core.cpuregs\[11\]\[23\],20µm
_03185_,19.99µm
u_picorv32.picorv32_core.count_instr\[3\],19.945µm
_02055_,19.93µm
_02686_,19.92µm
u_picorv32.picorv32_core.reg_pc\[10\],19.915µm
u_picorv32.picorv32_core.cpuregs\[2\]\[14\],19.895µm
_03449_,19.89µm
u_picorv32.picorv32_core.cpuregs\[28\]\[25\],19.89µm
u_picorv32.picorv32_core.cpuregs\[25\]\[22\],19.88µm
net129,19.875µm
_03231_,19.87µm
_04990_,19.87µm
_05091_,19.86µm
u_picorv32.picorv32_core.cpuregs\[0\]\[21\],19.86µm
_04120_,19.8µm
_04266_,19.8µm
_05981_,19.8µm
_04655_,19.785µm
_04038_,19.77µm
_04376_,19.77µm
_01998_,19.76µm
u_picorv32.picorv32_core.cpuregs\[5\]\[6\],19.76µm
_03689_,19.75µm
u_picorv32.picorv32_core.cpuregs\[7\]\[18\],19.75µm
u_picorv32.picorv32_core.instr_addi,19.75µm
u_picorv32.picorv32_core.cpuregs\[12\]\[8\],19.7µm
_02818_,19.69µm
_04255_,19.69µm
u_picorv32.picorv32_core.cpuregs\[9\]\[16\],19.69µm
_05355_,19.68µm
_05904_,19.68µm
_04561_,19.65µm
_05595_,19.63µm
_05855_,19.63µm
net32,19.63µm
_02786_,19.62µm
_05275_,19.62µm
u_picorv32.picorv32_core.cpuregs\[25\]\[23\],19.615µm
u_picorv32.picorv32_core.cpuregs\[13\]\[19\],19.61µm
u_picorv32.picorv32_core.cpuregs\[10\]\[28\],19.6µm
_04720_,19.575µm
_02967_,19.57µm
_05329_,19.56µm
mem_axi_awaddr[10],19.52µm
mem_axi_awaddr[11],19.52µm
mem_axi_awaddr[12],19.52µm
mem_axi_awaddr[13],19.52µm
mem_axi_awaddr[15],19.52µm
mem_axi_awaddr[16],19.52µm
mem_axi_awaddr[18],19.52µm
mem_axi_awaddr[19],19.52µm
mem_axi_awaddr[20],19.52µm
mem_axi_awaddr[21],19.52µm
mem_axi_awaddr[22],19.52µm
mem_axi_awaddr[23],19.52µm
mem_axi_awaddr[24],19.52µm
mem_axi_awaddr[25],19.52µm
mem_axi_awaddr[26],19.52µm
mem_axi_awaddr[27],19.52µm
mem_axi_awaddr[28],19.52µm
mem_axi_awaddr[29],19.52µm
mem_axi_awaddr[2],19.52µm
mem_axi_awaddr[30],19.52µm
mem_axi_awaddr[31],19.52µm
mem_axi_awaddr[3],19.52µm
mem_axi_awaddr[4],19.52µm
mem_axi_awaddr[5],19.52µm
mem_axi_awaddr[6],19.52µm
mem_axi_awaddr[7],19.52µm
mem_axi_awaddr[8],19.52µm
mem_axi_awaddr[9],19.52µm
mem_axi_awvalid,19.52µm
mem_axi_bready,19.52µm
mem_axi_wdata[0],19.52µm
mem_axi_wdata[10],19.52µm
mem_axi_wdata[11],19.52µm
mem_axi_wdata[13],19.52µm
mem_axi_wdata[14],19.52µm
mem_axi_wdata[15],19.52µm
mem_axi_wdata[16],19.52µm
mem_axi_wdata[17],19.52µm
mem_axi_wdata[18],19.52µm
mem_axi_wdata[19],19.52µm
mem_axi_wdata[1],19.52µm
mem_axi_wdata[20],19.52µm
mem_axi_wdata[21],19.52µm
mem_axi_wdata[22],19.52µm
mem_axi_wdata[23],19.52µm
mem_axi_wdata[24],19.52µm
mem_axi_wdata[25],19.52µm
mem_axi_wdata[26],19.52µm
mem_axi_wdata[27],19.52µm
mem_axi_wdata[28],19.52µm
mem_axi_wdata[29],19.52µm
mem_axi_wdata[2],19.52µm
mem_axi_wdata[30],19.52µm
mem_axi_wdata[31],19.52µm
mem_axi_wdata[3],19.52µm
mem_axi_wdata[4],19.52µm
mem_axi_wdata[5],19.52µm
mem_axi_wdata[6],19.52µm
mem_axi_wdata[7],19.52µm
mem_axi_wdata[9],19.52µm
mem_axi_wstrb[0],19.52µm
mem_axi_wstrb[1],19.52µm
mem_axi_wstrb[2],19.52µm
mem_axi_wstrb[3],19.52µm
mem_axi_wvalid,19.52µm
_04243_,19.515µm
_01586_,19.51µm
u_picorv32.picorv32_core.cpuregs\[2\]\[6\],19.51µm
net513,19.51µm
_00447_,19.5µm
_02987_,19.49µm
_01895_,19.455µm
_02351_,19.45µm
_03425_,19.45µm
_05233_,19.45µm
u_picorv32.picorv32_core.cpuregs\[22\]\[15\],19.445µm
_02438_,19.44µm
u_picorv32.picorv32_core.cpuregs\[7\]\[16\],19.415µm
_04329_,19.41µm
u_picorv32.picorv32_core.cpuregs\[12\]\[13\],19.41µm
u_picorv32.picorv32_core.cpuregs\[20\]\[23\],19.41µm
_00014_,19.39µm
_04986_,19.39µm
_05076_,19.39µm
_05289_,19.39µm
_01792_,19.385µm
_04589_,19.38µm
_05314_,19.38µm
_05326_,19.38µm
_04372_,19.335µm
_03606_,19.33µm
_04814_,19.33µm
u_picorv32.picorv32_core.cpuregs\[25\]\[28\],19.33µm
u_picorv32.picorv32_core.cpuregs\[27\]\[22\],19.33µm
_03585_,19.29µm
_04186_,19.27µm
_05487_,19.25µm
_02589_,19.245µm
_03136_,19.23µm
_03312_,19.22µm
_04112_,19.22µm
_04306_,19.21µm
_02948_,19.205µm
u_picorv32.picorv32_core.cpuregs\[29\]\[8\],19.195µm
u_picorv32.picorv32_core.cpuregs\[18\]\[15\],19.19µm
_05920_,19.135µm
u_picorv32.picorv32_core.cpuregs\[2\]\[17\],19.12µm
_03805_,19.115µm
u_picorv32.picorv32_core.cpuregs\[23\]\[11\],19.11µm
u_picorv32.picorv32_core.cpuregs\[15\]\[17\],19.105µm
net108,19.09µm
_05013_,19.08µm
_05210_,19.075µm
_02713_,19.05µm
mem_axi_awaddr[17],19.04µm
_00424_,19.03µm
u_picorv32.picorv32_core.cpuregs\[3\]\[8\],19.03µm
_02773_,19.02µm
_03991_,19.02µm
_04017_,19.02µm
_04428_,19.02µm
_05029_,18.97µm
_00881_,18.96µm
u_picorv32.picorv32_core.cpuregs\[29\]\[7\],18.93µm
net107,18.91µm
_04085_,18.9µm
_05232_,18.9µm
_02929_,18.885µm
u_picorv32.picorv32_core.cpuregs\[0\]\[18\],18.875µm
_05950_,18.87µm
_03797_,18.86µm
u_picorv32.picorv32_core.reg_out\[12\],18.86µm
_03015_,18.85µm
_04789_,18.85µm
_05198_,18.85µm
_05220_,18.85µm
u_picorv32.picorv32_core.reg_out\[11\],18.84µm
u_picorv32.picorv32_core.cpuregs\[8\]\[25\],18.825µm
_01569_,18.81µm
_04719_,18.81µm
u_picorv32.picorv32_core.cpuregs\[10\]\[6\],18.81µm
_01320_,18.79µm
_01746_,18.79µm
_04358_,18.785µm
_05863_,18.785µm
_04542_,18.78µm
u_picorv32.picorv32_core.alu_out_q\[23\],18.78µm
u_picorv32.picorv32_core.cpuregs\[20\]\[0\],18.75µm
_04935_,18.73µm
_05250_,18.73µm
_02439_,18.72µm
_03165_,18.69µm
u_picorv32.picorv32_core.cpuregs\[30\]\[26\],18.67µm
u_picorv32.picorv32_core.latched_store,18.67µm
_00117_,18.66µm
_03640_,18.66µm
_05016_,18.66µm
_05072_,18.66µm
_04536_,18.645µm
u_picorv32.picorv32_core.cpuregs\[24\]\[15\],18.645µm
u_picorv32.picorv32_core.cpuregs\[24\]\[30\],18.645µm
_01722_,18.625µm
u_picorv32.picorv32_core.cpuregs\[6\]\[8\],18.61µm
_05440_,18.605µm
_01362_,18.6µm
_02788_,18.6µm
_03117_,18.6µm
u_picorv32.picorv32_core.reg_next_pc\[9\],18.585µm
u_picorv32.picorv32_core.cpuregs\[4\]\[19\],18.58µm
net126,18.565µm
_02077_,18.56µm
u_picorv32.picorv32_core.cpuregs\[20\]\[29\],18.56µm
_02015_,18.55µm
_03194_,18.55µm
_03677_,18.55µm
_05002_,18.55µm
_03851_,18.505µm
_05563_,18.5µm
u_picorv32.picorv32_core.cpuregs\[6\]\[10\],18.5µm
_01859_,18.45µm
u_picorv32.picorv32_core.cpuregs\[22\]\[21\],18.445µm
_02775_,18.44µm
u_picorv32.picorv32_core.cpuregs\[17\]\[16\],18.44µm
_03843_,18.43µm
net128,18.43µm
_03844_,18.42µm
_05182_,18.42µm
_05688_,18.405µm
_03211_,18.38µm
_05838_,18.38µm
u_picorv32.picorv32_core.cpuregs\[0\]\[12\],18.38µm
u_picorv32.picorv32_core.cpuregs\[24\]\[26\],18.38µm
_02293_,18.37µm
_04238_,18.37µm
_04864_,18.37µm
_05872_,18.37µm
_03808_,18.36µm
u_picorv32.picorv32_core.cpuregs\[6\]\[16\],18.35µm
_01188_,18.345µm
u_picorv32.picorv32_core.cpuregs\[1\]\[21\],18.32µm
_04181_,18.31µm
_05767_,18.3µm
net115,18.3µm
_04948_,18.285µm
u_picorv32.picorv32_core.cpuregs\[23\]\[25\],18.28µm
u_picorv32.picorv32_core.cpuregs\[4\]\[29\],18.25µm
_05372_,18.24µm
u_picorv32.picorv32_core.cpuregs\[31\]\[5\],18.21µm
_02776_,18.19µm
_01951_,18.18µm
_04100_,18.18µm
_04666_,18.18µm
u_picorv32.picorv32_core.cpuregs\[10\]\[24\],18.175µm
_03301_,18.165µm
_01631_,18.12µm
_02154_,18.12µm
_04382_,18.12µm
_05564_,18.12µm
net131,18.12µm
_05674_,18.085µm
u_picorv32.picorv32_core.cpuregs\[17\]\[19\],18.08µm
u_picorv32.picorv32_core.cpuregs\[18\]\[9\],18.08µm
_02379_,18.055µm
_05661_,18.025µm
u_picorv32.picorv32_core.cpuregs\[9\]\[5\],18.02µm
_03440_,18.01µm
_03718_,18.01µm
_05211_,18.01µm
u_picorv32.picorv32_core.decoded_rd\[0\],18.01µm
_02192_,18µm
_03621_,17.985µm
_05652_,17.975µm
net110,17.965µm
_02220_,17.96µm
_02747_,17.96µm
_04390_,17.95µm
_04965_,17.95µm
_04976_,17.95µm
_05882_,17.95µm
_04183_,17.94µm
_05037_,17.94µm
_05141_,17.94µm
u_picorv32.picorv32_core.cpuregs\[27\]\[8\],17.94µm
u_picorv32.picorv32_core.reg_out\[8\],17.92µm
u_picorv32.picorv32_core.cpuregs\[24\]\[19\],17.915µm
_05891_,17.91µm
u_picorv32.picorv32_core.cpuregs\[8\]\[24\],17.91µm
u_picorv32.picorv32_core.cpuregs\[24\]\[13\],17.9µm
_00169_,17.89µm
_03262_,17.89µm
_02710_,17.88µm
_05379_,17.88µm
_04178_,17.87µm
_04826_,17.865µm
u_picorv32.picorv32_core.cpuregs\[2\]\[24\],17.845µm
_05578_,17.82µm
_01743_,17.815µm
u_picorv32.picorv32_core.cpuregs\[10\]\[27\],17.805µm
_05439_,17.8µm
u_picorv32.picorv32_core.cpuregs\[19\]\[30\],17.78µm
_04185_,17.77µm
_01858_,17.75µm
_03382_,17.74µm
u_picorv32.picorv32_core.cpuregs\[10\]\[7\],17.72µm
_03551_,17.71µm
_04529_,17.71µm
_05054_,17.71µm
_05359_,17.685µm
_04775_,17.66µm
_04518_,17.65µm
_04117_,17.64µm
_05663_,17.64µm
_00432_,17.62µm
u_picorv32.picorv32_core.cpuregs\[14\]\[20\],17.6µm
u_picorv32.picorv32_core.cpuregs\[25\]\[12\],17.6µm
_02168_,17.59µm
_02745_,17.59µm
u_picorv32.picorv32_core.count_cycle\[47\],17.59µm
u_picorv32.picorv32_core.cpuregs\[15\]\[20\],17.59µm
_03110_,17.585µm
_03285_,17.58µm
_04250_,17.58µm
u_picorv32.picorv32_core.reg_out\[29\],17.58µm
_04348_,17.54µm
u_picorv32.picorv32_core.cpuregs\[14\]\[21\],17.54µm
u_picorv32.picorv32_core.cpuregs\[20\]\[31\],17.54µm
_02839_,17.53µm
_01537_,17.52µm
_01619_,17.52µm
_03423_,17.52µm
u_picorv32.picorv32_core.cpuregs\[3\]\[18\],17.52µm
_05272_,17.48µm
u_picorv32.picorv32_core.count_instr\[42\],17.48µm
u_picorv32.picorv32_core.cpuregs\[0\]\[25\],17.48µm
_04388_,17.47µm
net122,17.47µm
_04947_,17.46µm
_05159_,17.46µm
u_picorv32.picorv32_core.cpuregs\[24\]\[10\],17.435µm
_02643_,17.42µm
_01773_,17.41µm
_02062_,17.41µm
_04163_,17.41µm
_05912_,17.41µm
_02635_,17.4µm
u_picorv32.picorv32_core.cpuregs\[1\]\[31\],17.37µm
_02301_,17.36µm
_01958_,17.35µm
u_picorv32.picorv32_core.cpuregs\[18\]\[23\],17.325µm
u_picorv32.picorv32_core.cpuregs\[12\]\[17\],17.31µm
u_picorv32.picorv32_core.reg_next_pc\[25\],17.3µm
_00856_,17.29µm
_03755_,17.29µm
_04384_,17.29µm
_05156_,17.29µm
_05705_,17.29µm
u_picorv32.picorv32_core.reg_next_pc\[11\],17.29µm
_03509_,17.28µm
u_picorv32.picorv32_core.cpuregs\[11\]\[11\],17.28µm
u_picorv32.picorv32_core.cpuregs\[11\]\[24\],17.28µm
_03499_,17.275µm
u_picorv32.picorv32_core.reg_next_pc\[23\],17.25µm
_04841_,17.23µm
_03971_,17.22µm
_04079_,17.22µm
_03511_,17.185µm
_01911_,17.155µm
u_picorv32.picorv32_core.cpuregs\[0\]\[29\],17.12µm
u_picorv32.picorv32_core.cpuregs\[8\]\[23\],17.12µm
_05184_,17.11µm
_04375_,17.095µm
u_picorv32.picorv32_core.cpuregs\[19\]\[9\],17.075µm
u_picorv32.picorv32_core.cpuregs\[28\]\[31\],17.07µm
_03002_,17.06µm
_04432_,17.06µm
u_picorv32.picorv32_core.is_sltiu_bltu_sltu,17.06µm
_03546_,17.05µm
_04233_,17.05µm
_02845_,17.045µm
_04415_,17.04µm
u_picorv32.picorv32_core.cpuregs\[29\]\[22\],17.01µm
net120,17µm
_03134_,16.99µm
_04731_,16.99µm
_04860_,16.965µm
u_picorv32.picorv32_core.reg_out\[14\],16.945µm
_03682_,16.94µm
u_picorv32.picorv32_core.cpuregs\[4\]\[14\],16.94µm
u_picorv32.picorv32_core.cpuregs\[8\]\[10\],16.94µm
_02722_,16.93µm
_02912_,16.93µm
_04453_,16.93µm
_04530_,16.92µm
_04966_,16.92µm
_03159_,16.85µm
u_picorv32.picorv32_core.cpuregs\[3\]\[17\],16.835µm
_03823_,16.82µm
_00696_,16.81µm
_04922_,16.81µm
_02885_,16.8µm
net1768,16.8µm
u_picorv32.picorv32_core.mem_wordsize\[2\],16.8µm
mem_axi_rdata[24],16.76µm
mem_axi_rdata[9],16.76µm
_03554_,16.755µm
_02569_,16.75µm
_04753_,16.75µm
_03259_,16.74µm
net521,16.74µm
u_picorv32.picorv32_core.cpuregs\[13\]\[16\],16.735µm
_03162_,16.705µm
_02429_,16.7µm
_00325_,16.69µm
_02339_,16.69µm
_03629_,16.69µm
_03709_,16.69µm
u_picorv32.picorv32_core.cpuregs\[15\]\[30\],16.665µm
_05324_,16.63µm
_03186_,16.62µm
_00661_,16.605µm
_03343_,16.59µm
_02267_,16.58µm
_04246_,16.58µm
_03719_,16.57µm
_04988_,16.57µm
_04872_,16.56µm
_01712_,16.555µm
_05523_,16.53µm
_03722_,16.52µm
_05470_,16.52µm
_01567_,16.51µm
_03838_,16.51µm
_03492_,16.5µm
_04252_,16.5µm
_04777_,16.5µm
_02799_,16.465µm
_04577_,16.455µm
_00646_,16.45µm
_02430_,16.45µm
_03241_,16.45µm
u_picorv32.picorv32_core.count_instr\[7\],16.45µm
_02515_,16.44µm
_04343_,16.44µm
_02317_,16.4µm
_01664_,16.395µm
_02303_,16.385µm
_05577_,16.36µm
_01590_,16.35µm
u_picorv32.picorv32_core.cpuregs\[1\]\[15\],16.35µm
_02059_,16.345µm
_01562_,16.33µm
_04770_,16.33µm
_05576_,16.32µm
u_picorv32.picorv32_core.decoded_imm_j\[20\],16.32µm
_01826_,16.28µm
u_picorv32.picorv32_core.cpuregs\[2\]\[13\],16.28µm
_01193_,16.27µm
_05842_,16.27µm
_01879_,16.26µm
_02768_,16.26µm
u_picorv32.picorv32_core.reg_next_pc\[30\],16.26µm
u_picorv32.picorv32_core.cpuregs\[0\]\[1\],16.22µm
_02724_,16.21µm
_02860_,16.21µm
_04452_,16.21µm
net2637,16.21µm
u_picorv32.picorv32_core.reg_next_pc\[4\],16.21µm
net775,16.21µm
_04520_,16.2µm
net130,16.2µm
u_picorv32.picorv32_core.cpuregs\[10\]\[4\],16.16µm
_04230_,16.15µm
u_picorv32.picorv32_core.alu_out\[0\],16.15µm
trap,16.14µm
_02368_,16.115µm
u_picorv32.picorv32_core.cpuregs\[13\]\[11\],16.11µm
u_picorv32.picorv32_core.cpuregs\[19\]\[2\],16.1µm
_01603_,16.09µm
_02994_,16.09µm
u_picorv32.picorv32_core.cpuregs\[0\]\[8\],16.09µm
_00230_,16.08µm
_03390_,16.08µm
_04677_,16.08µm
_05618_,16.06µm
_01601_,16.05µm
u_picorv32.picorv32_core.mem_wordsize\[0\],16.045µm
_01571_,16.03µm
_04057_,16.03µm
_02496_,16.02µm
_03407_,15.98µm
_00579_,15.96µm
u_picorv32.picorv32_core.cpuregs\[1\]\[27\],15.945µm
_05409_,15.93µm
mem_axi_rdata[2],15.92µm
_05601_,15.86µm
_00047_,15.85µm
_01933_,15.85µm
_03937_,15.85µm
_04564_,15.84µm
_01828_,15.83µm
_04256_,15.79µm
u_picorv32.pcpi_rs1\[22\],15.79µm
_02758_,15.78µm
_04757_,15.765µm
u_picorv32.picorv32_core.cpuregs\[10\]\[14\],15.74µm
_03243_,15.73µm
_04615_,15.72µm
_05316_,15.72µm
_04972_,15.715µm
_02925_,15.66µm
_03402_,15.66µm
_05411_,15.66µm
_01877_,15.62µm
_02261_,15.62µm
_03770_,15.62µm
_01641_,15.61µm
_02555_,15.61µm
_02560_,15.61µm
_03179_,15.61µm
_05259_,15.61µm
_05513_,15.61µm
_01806_,15.6µm
_04522_,15.6µm
_05193_,15.6µm
_05368_,15.58µm
_03687_,15.55µm
_02596_,15.54µm
_03970_,15.54µm
_05285_,15.54µm
_02132_,15.53µm
_01813_,15.51µm
_03354_,15.51µm
_03475_,15.5µm
_04568_,15.49µm
_05836_,15.49µm
net2964,15.49µm
u_picorv32.picorv32_core.cpuregs\[0\]\[17\],15.48µm
_01839_,15.445µm
_04510_,15.43µm
_05145_,15.43µm
_03307_,15.4µm
_01706_,15.39µm
_02919_,15.39µm
u_picorv32.picorv32_core.mem_rdata_q\[4\],15.385µm
_01359_,15.38µm
_03920_,15.37µm
_04634_,15.37µm
_01129_,15.36µm
_02593_,15.36µm
_04764_,15.36µm
u_picorv32.picorv32_core.cpuregs\[15\]\[1\],15.33µm
_02387_,15.325µm
_01181_,15.31µm
u_picorv32.pcpi_rs1\[14\],15.31µm
_02306_,15.3µm
_04274_,15.3µm
_04341_,15.3µm
_04992_,15.3µm
_05103_,15.3µm
_01135_,15.285µm
_03006_,15.28µm
_00040_,15.25µm
_02390_,15.25µm
_04842_,15.25µm
_05342_,15.25µm
u_picorv32.picorv32_core.cpuregs\[0\]\[15\],15.25µm
net3124,15.25µm
_01840_,15.24µm
_02066_,15.24µm
_03121_,15.24µm
_00724_,15.19µm
_03974_,15.19µm
_04137_,15.19µm
_04284_,15.19µm
_04397_,15.19µm
net104,15.19µm
u_picorv32.picorv32_core.cpuregs\[12\]\[19\],15.19µm
_05311_,15.18µm
_02740_,15.14µm
_02525_,15.13µm
_05809_,15.13µm
_05397_,15.125µm
_03503_,15.12µm
_05208_,15.12µm
net2531,15.12µm
net2638,15.12µm
net3017,15.12µm
u_picorv32.picorv32_core.cpuregs\[6\]\[30\],15.095µm
_05120_,15.07µm
u_picorv32.picorv32_core.reg_next_pc\[2\],15.07µm
u_picorv32.axi_adapter.ack_wvalid,15.06µm
_03271_,15.055µm
_04173_,15.055µm
_05676_,15.045µm
_02917_,15.02µm
_03411_,15.02µm
_03485_,15.01µm
_04788_,15.01µm
net2603,15.01µm
_04500_,14.985µm
_02087_,14.96µm
u_picorv32.picorv32_core.cpuregs\[19\]\[18\],14.95µm
u_picorv32.picorv32_core.cpuregs\[29\]\[12\],14.95µm
u_picorv32.picorv32_core.cpuregs\[5\]\[27\],14.925µm
_05977_,14.9µm
_05192_,14.88µm
net2539,14.88µm
_01837_,14.85µm
_04042_,14.85µm
u_picorv32.picorv32_core.cpuregs\[0\]\[16\],14.84µm
_00700_,14.83µm
_05979_,14.825µm
_01423_,14.82µm
_03430_,14.82µm
_03798_,14.82µm
_05286_,14.805µm
_05736_,14.805µm
u_picorv32.picorv32_core.cpuregs\[0\]\[9\],14.775µm
_00778_,14.77µm
_03031_,14.77µm
_03732_,14.77µm
_05207_,14.77µm
_05789_,14.77µm
_01591_,14.76µm
_04847_,14.76µm
_05626_,14.745µm
_01776_,14.74µm
_04727_,14.7µm
net105,14.7µm
net127,14.7µm
u_picorv32.picorv32_core.reg_next_pc\[10\],14.7µm
_05527_,14.695µm
_04580_,14.66µm
_02692_,14.65µm
_04519_,14.65µm
_04661_,14.65µm
net2616,14.65µm
_02255_,14.635µm
u_picorv32.picorv32_core.count_cycle\[7\],14.615µm
_03156_,14.61µm
_01761_,14.6µm
u_picorv32.picorv32_core.cpuregs\[0\]\[22\],14.6µm
_01211_,14.59µm
_03726_,14.59µm
_02792_,14.58µm
_02453_,14.565µm
_02061_,14.55µm
_00044_,14.54µm
_01121_,14.53µm
_01871_,14.53µm
_04546_,14.52µm
_05454_,14.515µm
_02186_,14.485µm
_04283_,14.48µm
net134,14.48µm
_01611_,14.475µm
_01646_,14.425µm
_01829_,14.425µm
_00256_,14.41µm
_01503_,14.41µm
_03628_,14.36µm
_05027_,14.36µm
_02342_,14.35µm
_03557_,14.35µm
u_picorv32.picorv32_core.mem_rdata_q\[12\],14.35µm
_03981_,14.34µm
_04743_,14.34µm
_05988_,14.34µm
u_picorv32.axi_adapter.ack_awvalid,14.325µm
u_picorv32.picorv32_core.reg_out\[27\],14.3µm
_01311_,14.29µm
_05388_,14.29µm
u_picorv32.pcpi_rs1\[13\],14.29µm
_03625_,14.28µm
_04543_,14.275µm
_05098_,14.275µm
_03497_,14.25µm
_03821_,14.24µm
u_picorv32.picorv32_core.reg_out\[9\],14.24µm
mem_axi_rdata[28],14.24µm
mem_axi_rvalid,14.24µm
_01655_,14.23µm
_01710_,14.23µm
_04659_,14.23µm
_05760_,14.23µm
_05768_,14.23µm
_02398_,14.22µm
net123,14.22µm
_02239_,14.18µm
_02244_,14.18µm
_00287_,14.17µm
_00578_,14.17µm
_00585_,14.17µm
_00614_,14.17µm
_00888_,14.17µm
_00912_,14.17µm
_00919_,14.17µm
_00985_,14.17µm
_01040_,14.17µm
_01254_,14.17µm
_01297_,14.17µm
_02630_,14.17µm
_03264_,14.17µm
_04769_,14.17µm
_05155_,14.17µm
_02335_,14.16µm
net2768,14.16µm
_04796_,14.145µm
_03916_,14.11µm
_04686_,14.11µm
_01715_,14.1µm
_05194_,14.1µm
_05603_,14.095µm
_04074_,14.05µm
u_picorv32.picorv32_core.instr_srl,14.02µm
_01319_,13.99µm
_00120_,13.98µm
_02051_,13.98µm
_02670_,13.98µm
_05754_,13.98µm
u_picorv32.picorv32_core.cpuregs\[0\]\[7\],13.98µm
_01831_,13.97µm
_00599_,13.96µm
u_picorv32.picorv32_core.cpuregs\[0\]\[23\],13.95µm
net106,13.945µm
_01834_,13.94µm
_01686_,13.93µm
_03239_,13.93µm
_04200_,13.93µm
_01695_,13.925µm
_04763_,13.905µm
_04412_,13.875µm
_02009_,13.87µm
_02483_,13.87µm
_03559_,13.87µm
_04552_,13.87µm
u_picorv32.picorv32_core.reg_next_pc\[19\],13.87µm
net3209,13.87µm
_03699_,13.86µm
_04345_,13.86µm
_04349_,13.86µm
_05283_,13.86µm
_03140_,13.855µm
_05649_,13.855µm
_02632_,13.845µm
_02647_,13.81µm
_03384_,13.81µm
_05217_,13.81µm
_05721_,13.81µm
_05909_,13.81µm
net2636,13.81µm
net3076,13.81µm
_04715_,13.8µm
_04793_,13.8µm
_05148_,13.8µm
_00095_,13.795µm
_05887_,13.79µm
_04718_,13.785µm
_03817_,13.78µm
_04308_,13.765µm
_03965_,13.75µm
net135,13.75µm
u_picorv32.picorv32_core.cpuregs\[28\]\[10\],13.745µm
_00818_,13.74µm
_04078_,13.74µm
_05257_,13.74µm
net125,13.74µm
_04539_,13.725µm
_04581_,13.72µm
_02923_,13.7µm
_02072_,13.69µm
net2842,13.69µm
_03681_,13.685µm
_01100_,13.68µm
_03120_,13.68µm
_03835_,13.68µm
_04419_,13.68µm
u_picorv32.picorv32_core.cpuregs\[23\]\[5\],13.68µm
_01758_,13.675µm
_02037_,13.675µm
_01804_,13.665µm
u_picorv32.picorv32_core.cpuregs\[12\]\[23\],13.65µm
_02810_,13.64µm
_04322_,13.63µm
_04593_,13.63µm
_05923_,13.63µm
_01478_,13.62µm
_04660_,13.62µm
_05089_,13.62µm
_05740_,13.62µm
