net,length_um
_05058_,42.49µm
u_picorv32.picorv32_core.mem_do_rinst,42.47µm
_02113_,42.37µm
u_picorv32.picorv32_core.cpuregs\[22\]\[1\],42.325µm
u_picorv32.picorv32_core.alu_out_q\[11\],42.3µm
_05438_,42.26µm
_05642_,42.25µm
u_picorv32.picorv32_core.mem_state\[0\],42.24µm
_04713_,42.2µm
u_picorv32.picorv32_core.reg_pc\[28\],42.09µm
_05635_,42.06µm
_05697_,42.01µm
net148,41.865µm
net1154,41.83µm
_03356_,41.71µm
u_picorv32.picorv32_core.cpuregs\[23\]\[10\],41.71µm
u_picorv32.picorv32_core.count_instr\[38\],41.7µm
clknet_leaf_151_clk_i,41.67µm
u_picorv32.picorv32_core.count_instr\[51\],41.66µm
_04101_,41.64µm
_04448_,41.59µm
u_picorv32.picorv32_core.cpuregs\[29\]\[15\],41.445µm
u_picorv32.picorv32_core.reg_next_pc\[26\],41.41µm
_05708_,41.365µm
_05978_,41.325µm
u_picorv32.picorv32_core.cpuregs\[14\]\[31\],41.305µm
_02248_,41.28µm
_02266_,41.28µm
_05680_,41.23µm
_03051_,41.155µm
u_picorv32.picorv32_core.cpuregs\[10\]\[5\],41.12µm
u_picorv32.picorv32_core.cpuregs\[9\]\[31\],41.12µm
_04854_,41.05µm
_04870_,41.04µm
u_picorv32.picorv32_core.count_cycle\[16\],41.005µm
_04000_,40.995µm
_05247_,40.99µm
_05651_,40.935µm
_03651_,40.92µm
_02415_,40.81µm
u_picorv32.picorv32_core.cpuregs\[24\]\[29\],40.72µm
_01555_,40.685µm
_05219_,40.68µm
_01620_,40.615µm
u_picorv32.picorv32_core.cpuregs\[26\]\[14\],40.605µm
_02742_,40.56µm
net590,40.52µm
_03694_,40.51µm
_05496_,40.46µm
_01795_,40.44µm
_03405_,40.385µm
_03334_,40.33µm
u_picorv32.picorv32_core.cpuregs\[30\]\[2\],40.33µm
_05017_,40.29µm
u_picorv32.picorv32_core.instr_lbu,40.29µm
u_picorv32.picorv32_core.cpuregs\[19\]\[21\],40.285µm
net113,40.27µm
_05586_,40.23µm
u_picorv32.picorv32_core.cpuregs\[13\]\[27\],40.23µm
_04043_,40.225µm
_02640_,40.2µm
u_picorv32.picorv32_core.cpuregs\[22\]\[25\],40.125µm
u_picorv32.picorv32_core.cpuregs\[31\]\[10\],40.125µm
_04122_,40.09µm
_02761_,40.08µm
u_picorv32.picorv32_core.cpuregs\[14\]\[16\],40.035µm
u_picorv32.picorv32_core.cpuregs\[15\]\[22\],40.02µm
u_picorv32.picorv32_core.instr_fence,39.98µm
_01643_,39.92µm
_02603_,39.84µm
u_picorv32.picorv32_core.alu_out_q\[28\],39.84µm
u_picorv32.picorv32_core.cpuregs\[22\]\[28\],39.8µm
u_picorv32.picorv32_core.cpuregs\[24\]\[16\],39.79µm
_01748_,39.775µm
u_picorv32.picorv32_core.count_instr\[37\],39.75µm
_04313_,39.73µm
net117,39.725µm
u_picorv32.picorv32_core.count_cycle\[11\],39.725µm
_02035_,39.72µm
_05110_,39.715µm
u_picorv32.picorv32_core.cpuregs\[16\]\[12\],39.68µm
_05142_,39.66µm
_01955_,39.62µm
_04640_,39.62µm
clknet_leaf_91_clk_i,39.585µm
_02460_,39.49µm
_03280_,39.49µm
u_picorv32.picorv32_core.cpuregs\[5\]\[22\],39.49µm
u_picorv32.picorv32_core.mem_rdata_q\[16\],39.49µm
_05544_,39.48µm
u_picorv32.picorv32_core.cpuregs\[13\]\[21\],39.475µm
u_picorv32.picorv32_core.cpuregs\[25\]\[27\],39.44µm
u_picorv32.picorv32_core.reg_next_pc\[27\],39.43µm
_01717_,39.41µm
u_picorv32.picorv32_core.cpuregs\[22\]\[22\],39.39µm
_02228_,39.37µm
_05445_,39.37µm
u_picorv32.picorv32_core.cpuregs\[2\]\[3\],39.355µm
_03175_,39.325µm
net393,39.25µm
_05341_,39.2µm
u_picorv32.picorv32_core.count_cycle\[10\],39.17µm
_02305_,39.14µm
net988,39.13µm
_02058_,39.12µm
_04166_,39.07µm
_04930_,39.02µm
u_picorv32.picorv32_core.cpuregs\[4\]\[5\],38.955µm
_03281_,38.94µm
u_picorv32.picorv32_core.cpuregs\[14\]\[22\],38.92µm
u_picorv32.picorv32_core.cpuregs\[29\]\[23\],38.915µm
u_picorv32.picorv32_core.instr_lhu,38.915µm
_05139_,38.89µm
_01543_,38.78µm
_01632_,38.77µm
_02148_,38.77µm
u_picorv32.picorv32_core.count_cycle\[41\],38.735µm
_04303_,38.71µm
u_picorv32.picorv32_core.count_cycle\[19\],38.675µm
u_picorv32.picorv32_core.cpuregs\[31\]\[31\],38.675µm
_04507_,38.66µm
u_picorv32.picorv32_core.cpuregs\[20\]\[24\],38.66µm
_01663_,38.625µm
_04383_,38.59µm
u_picorv32.picorv32_core.cpuregs\[30\]\[17\],38.575µm
u_picorv32.picorv32_core.cpuregs\[31\]\[22\],38.54µm
_03855_,38.53µm
_03214_,38.49µm
u_picorv32.picorv32_core.cpuregs\[7\]\[27\],38.485µm
_04450_,38.41µm
u_picorv32.picorv32_core.cpuregs\[9\]\[21\],38.41µm
_04959_,38.4µm
_05212_,38.4µm
_05196_,38.35µm
u_picorv32.picorv32_core.cpuregs\[4\]\[4\],38.32µm
net1344,38.295µm
u_picorv32.picorv32_core.cpuregs\[6\]\[27\],38.135µm
u_picorv32.picorv32_core.cpuregs\[14\]\[19\],38.11µm
net980,38.095µm
u_picorv32.picorv32_core.cpuregs\[27\]\[16\],38.09µm
net1155,38.06µm
u_picorv32.picorv32_core.alu_out_q\[1\],38.04µm
u_picorv32.picorv32_core.cpuregs\[17\]\[24\],37.95µm
u_picorv32.picorv32_core.cpuregs\[27\]\[12\],37.95µm
_03589_,37.94µm
_03380_,37.935µm
u_picorv32.picorv32_core.cpuregs\[31\]\[4\],37.93µm
u_picorv32.picorv32_core.count_instr\[60\],37.88µm
_03902_,37.87µm
net232,37.87µm
_02222_,37.8µm
u_picorv32.picorv32_core.count_instr\[45\],37.765µm
u_picorv32.picorv32_core.cpuregs\[13\]\[12\],37.74µm
_03355_,37.675µm
u_picorv32.picorv32_core.cpuregs\[6\]\[11\],37.67µm
_05044_,37.63µm
u_picorv32.picorv32_core.cpuregs\[9\]\[7\],37.63µm
u_picorv32.picorv32_core.alu_out\[25\],37.56µm
u_picorv32.picorv32_core.cpuregs\[11\]\[22\],37.535µm
_02790_,37.51µm
_04318_,37.5µm
_05026_,37.5µm
u_picorv32.picorv32_core.alu_out\[6\],37.5µm
_01994_,37.495µm
_02966_,37.45µm
_03593_,37.45µm
_03574_,37.4µm
u_picorv32.picorv32_core.cpuregs\[21\]\[0\],37.4µm
u_picorv32.picorv32_core.cpuregs\[25\]\[21\],37.355µm
_02242_,37.33µm
net138,37.32µm
u_picorv32.picorv32_core.instr_srli,37.315µm
_04207_,37.27µm
_05195_,37.27µm
_05273_,37.26µm
_05170_,37.16µm
u_picorv32.picorv32_core.cpuregs\[7\]\[17\],37.155µm
net983,37.12µm
_03688_,37.1µm
u_picorv32.picorv32_core.cpuregs\[1\]\[2\],37.09µm
_05158_,37.08µm
u_picorv32.picorv32_core.cpuregs\[8\]\[21\],37.03µm
u_picorv32.picorv32_core.cpuregs\[16\]\[7\],36.98µm
_05218_,36.96µm
_01987_,36.93µm
u_picorv32.picorv32_core.cpuregs\[21\]\[23\],36.925µm
net109,36.915µm
u_picorv32.picorv32_core.cpuregs\[17\]\[26\],36.91µm
_05640_,36.875µm
_05238_,36.85µm
_05634_,36.85µm
u_picorv32.picorv32_core.cpuregs\[17\]\[17\],36.85µm
_04886_,36.84µm
_05284_,36.825µm
u_picorv32.picorv32_core.cpuregs\[4\]\[3\],36.805µm
_02779_,36.785µm
_05323_,36.78µm
u_picorv32.picorv32_core.cpuregs\[31\]\[2\],36.775µm
_04184_,36.73µm
_03789_,36.72µm
u_picorv32.picorv32_core.cpuregs\[23\]\[0\],36.695µm
_02787_,36.68µm
_03242_,36.66µm
u_picorv32.picorv32_core.count_instr\[63\],36.655µm
net137,36.62µm
u_picorv32.picorv32_core.cpuregs\[9\]\[9\],36.62µm
u_picorv32.picorv32_core.cpuregs\[19\]\[19\],36.61µm
_03460_,36.56µm
_03172_,36.555µm
_03922_,36.54µm
u_picorv32.picorv32_core.count_instr\[20\],36.54µm
_03030_,36.52µm
u_picorv32.picorv32_core.cpuregs\[25\]\[29\],36.5µm
u_picorv32.picorv32_core.cpuregs\[9\]\[28\],36.5µm
u_picorv32.picorv32_core.cpuregs\[10\]\[25\],36.49µm
u_picorv32.picorv32_core.instr_lw,36.435µm
u_picorv32.picorv32_core.cpuregs\[5\]\[18\],36.385µm
u_picorv32.picorv32_core.cpuregs\[12\]\[9\],36.335µm
u_picorv32.picorv32_core.cpuregs\[14\]\[12\],36.335µm
_04873_,36.31µm
u_picorv32.picorv32_core.cpuregs\[2\]\[20\],36.31µm
_05001_,36.3µm
u_picorv32.picorv32_core.cpuregs\[30\]\[8\],36.295µm
_01953_,36.275µm
u_picorv32.picorv32_core.cpuregs\[31\]\[21\],36.26µm
_04020_,36.25µm
u_picorv32.picorv32_core.cpuregs\[21\]\[8\],36.215µm
_05175_,36.2µm
_02017_,36.15µm
_05435_,36.12µm
u_picorv32.picorv32_core.cpuregs\[14\]\[1\],36.11µm
u_picorv32.picorv32_core.cpuregs\[22\]\[19\],36.095µm
_02507_,36.08µm
u_picorv32.picorv32_core.cpuregs\[13\]\[10\],36.035µm
u_picorv32.picorv32_core.cpuregs\[30\]\[1\],36.02µm
_02636_,36.01µm
u_picorv32.picorv32_core.cpuregs\[14\]\[29\],35.965µm
u_picorv32.picorv32_core.cpuregs\[23\]\[21\],35.925µm
u_picorv32.picorv32_core.cpuregs\[21\]\[15\],35.905µm
net563,35.9µm
_01793_,35.885µm
_05163_,35.875µm
_01981_,35.86µm
_05913_,35.85µm
_04997_,35.83µm
u_picorv32.picorv32_core.cpuregs\[4\]\[22\],35.83µm
_01864_,35.76µm
u_picorv32.picorv32_core.cpuregs\[13\]\[20\],35.72µm
u_picorv32.picorv32_core.cpuregs\[4\]\[1\],35.72µm
_05123_,35.71µm
u_picorv32.picorv32_core.cpuregs\[30\]\[20\],35.71µm
net987,35.66µm
u_picorv32.picorv32_core.reg_next_pc\[7\],35.64µm
u_picorv32.picorv32_core.mem_rdata_q\[11\],35.635µm
_05511_,35.59µm
_05300_,35.58µm
_01848_,35.56µm
_03169_,35.535µm
_04315_,35.53µm
u_picorv32.picorv32_core.cpuregs\[15\]\[24\],35.53µm
u_picorv32.picorv32_core.cpuregs\[2\]\[23\],35.515µm
_04638_,35.47µm
_04663_,35.47µm
u_picorv32.picorv32_core.decoded_rd\[4\],35.47µm
_01557_,35.465µm
_05494_,35.445µm
u_picorv32.picorv32_core.cpuregs\[26\]\[28\],35.41µm
_05214_,35.37µm
_03275_,35.365µm
_05168_,35.34µm
u_picorv32.picorv32_core.cpuregs\[11\]\[19\],35.315µm
u_picorv32.picorv32_core.cpuregs\[13\]\[28\],35.3µm
_01616_,35.29µm
u_picorv32.picorv32_core.cpuregs\[10\]\[18\],35.29µm
u_picorv32.picorv32_core.cpuregs\[8\]\[1\],35.29µm
_02179_,35.28µm
_04368_,35.24µm
u_picorv32.picorv32_core.count_cycle\[62\],35.24µm
_04671_,35.23µm
u_picorv32.picorv32_core.mem_rdata_q\[10\],35.23µm
u_picorv32.picorv32_core.cpuregs\[18\]\[5\],35.215µm
u_picorv32.picorv32_core.cpuregs\[1\]\[20\],35.17µm
_04916_,35.16µm
_05302_,35.16µm
_05039_,35.115µm
_04987_,35.11µm
u_picorv32.picorv32_core.cpuregs\[16\]\[16\],35.11µm
u_picorv32.picorv32_core.cpuregs\[1\]\[16\],35.105µm
u_picorv32.picorv32_core.cpuregs\[22\]\[0\],35.095µm
u_picorv32.picorv32_core.cpuregs\[0\]\[28\],35.05µm
u_picorv32.picorv32_core.cpuregs\[11\]\[6\],35.04µm
u_picorv32.picorv32_core.cpuregs\[31\]\[15\],35µm
u_picorv32.picorv32_core.count_cycle\[5\],34.965µm
u_picorv32.picorv32_core.cpuregs\[19\]\[14\],34.95µm
u_picorv32.picorv32_core.cpuregs\[20\]\[17\],34.95µm
_03771_,34.94µm
u_picorv32.picorv32_core.cpuregs\[24\]\[24\],34.94µm
u_picorv32.picorv32_core.cpuregs\[2\]\[26\],34.93µm
_03692_,34.92µm
u_picorv32.picorv32_core.cpuregs\[17\]\[14\],34.875µm
_04392_,34.86µm
_01787_,34.85µm
_01802_,34.825µm
_02386_,34.82µm
_05895_,34.8µm
u_picorv32.picorv32_core.count_instr\[11\],34.765µm
u_picorv32.picorv32_core.cpuregs\[16\]\[5\],34.765µm
u_picorv32.picorv32_core.cpuregs\[21\]\[21\],34.74µm
u_picorv32.picorv32_core.cpuregs\[17\]\[8\],34.7µm
u_picorv32.picorv32_core.cpuregs\[6\]\[23\],34.7µm
_01968_,34.695µm
_03107_,34.68µm
u_picorv32.picorv32_core.cpuregs\[6\]\[9\],34.66µm
_03664_,34.63µm
_06017_,34.62µm
u_picorv32.picorv32_core.cpuregs\[17\]\[28\],34.62µm
u_picorv32.picorv32_core.cpuregs\[31\]\[8\],34.59µm
u_picorv32.picorv32_core.cpuregs\[16\]\[6\],34.58µm
_03601_,34.56µm
u_picorv32.picorv32_core.mem_rdata_q\[0\],34.54µm
u_picorv32.picorv32_core.cpuregs\[15\]\[14\],34.53µm
u_picorv32.picorv32_core.cpuregs\[29\]\[13\],34.495µm
u_picorv32.picorv32_core.cpuregs\[30\]\[10\],34.47µm
_01711_,34.46µm
u_picorv32.picorv32_core.cpuregs\[26\]\[6\],34.46µm
u_picorv32.picorv32_core.cpuregs\[10\]\[20\],34.39µm
u_picorv32.picorv32_core.cpuregs\[12\]\[4\],34.375µm
_05509_,34.34µm
_05221_,34.33µm
u_picorv32.picorv32_core.cpuregs\[14\]\[23\],34.33µm
u_picorv32.picorv32_core.cpuregs\[28\]\[1\],34.33µm
_04949_,34.32µm
_02258_,34.315µm
u_picorv32.picorv32_core.cpuregs\[19\]\[30\],34.27µm
_03799_,34.245µm
u_picorv32.picorv32_core.count_cycle\[60\],34.23µm
u_picorv32.picorv32_core.cpuregs\[16\]\[14\],34.225µm
u_picorv32.picorv32_core.cpuregs\[19\]\[23\],34.21µm
u_picorv32.picorv32_core.cpuregs\[7\]\[2\],34.21µm
_02139_,34.2µm
_02718_,34.15µm
_04371_,34.135µm
_02165_,34.1µm
u_picorv32.picorv32_core.cpuregs\[31\]\[0\],34.1µm
_02207_,34.09µm
_01899_,34.08µm
u_picorv32.picorv32_core.cpuregs\[12\]\[10\],34.075µm
u_picorv32.picorv32_core.instr_sw,34.07µm
u_picorv32.picorv32_core.cpuregs\[2\]\[10\],34.03µm
u_picorv32.picorv32_core.cpuregs\[28\]\[22\],34.005µm
_04475_,33.97µm
u_picorv32.picorv32_core.cpuregs\[13\]\[5\],33.97µm
u_picorv32.picorv32_core.cpuregs\[22\]\[23\],33.935µm
u_picorv32.picorv32_core.cpuregs\[17\]\[5\],33.925µm
_02140_,33.92µm
u_picorv32.picorv32_core.cpuregs\[22\]\[31\],33.915µm
u_picorv32.picorv32_core.cpuregs\[21\]\[7\],33.91µm
_02412_,33.88µm
_01867_,33.85µm
_05093_,33.85µm
_05565_,33.85µm
_02706_,33.845µm
u_picorv32.picorv32_core.cpuregs\[16\]\[24\],33.845µm
_02329_,33.835µm
u_picorv32.picorv32_core.cpuregs\[5\]\[12\],33.835µm
u_picorv32.picorv32_core.cpuregs\[31\]\[3\],33.8µm
_04928_,33.79µm
u_picorv32.picorv32_core.cpuregs\[27\]\[18\],33.79µm
u_picorv32.picorv32_core.cpuregs\[8\]\[27\],33.79µm
u_picorv32.picorv32_core.instr_rdcycleh,33.79µm
_02559_,33.765µm
u_picorv32.picorv32_core.cpuregs\[8\]\[4\],33.745µm
u_picorv32.picorv32_core.cpuregs\[13\]\[7\],33.74µm
net981,33.73µm
u_picorv32.picorv32_core.cpuregs\[26\]\[0\],33.675µm
_01406_,33.66µm
u_picorv32.picorv32_core.cpuregs\[21\]\[19\],33.655µm
u_picorv32.picorv32_core.cpuregs\[25\]\[3\],33.655µm
u_picorv32.picorv32_core.cpuregs\[6\]\[28\],33.635µm
u_picorv32.picorv32_core.cpuregs\[17\]\[18\],33.625µm
u_picorv32.picorv32_core.cpuregs\[22\]\[6\],33.625µm
u_picorv32.picorv32_core.cpuregs\[9\]\[30\],33.62µm
u_picorv32.picorv32_core.cpuregs\[16\]\[23\],33.555µm
_04808_,33.54µm
_05105_,33.54µm
_03161_,33.535µm
u_picorv32.picorv32_core.cpuregs\[22\]\[12\],33.495µm
u_picorv32.picorv32_core.cpuregs\[11\]\[0\],33.49µm
_01788_,33.405µm
u_picorv32.picorv32_core.cpuregs\[25\]\[25\],33.405µm
u_picorv32.picorv32_core.cpuregs\[27\]\[1\],33.385µm
_05310_,33.37µm
u_picorv32.picorv32_core.cpuregs\[21\]\[25\],33.37µm
_05681_,33.325µm
u_picorv32.picorv32_core.cpuregs\[15\]\[11\],33.32µm
u_picorv32.picorv32_core.cpuregs\[16\]\[10\],33.32µm
_05700_,33.285µm
_03693_,33.26µm
net139,33.26µm
u_picorv32.picorv32_core.cpuregs\[23\]\[16\],33.25µm
u_picorv32.picorv32_core.cpuregs\[5\]\[8\],33.25µm
u_picorv32.picorv32_core.cpuregs\[20\]\[22\],33.245µm
_03927_,33.24µm
_05133_,33.24µm
u_picorv32.picorv32_core.cpuregs\[16\]\[26\],33.215µm
u_picorv32.picorv32_core.cpuregs\[22\]\[5\],33.205µm
u_picorv32.picorv32_core.cpuregs\[22\]\[9\],33.2µm
u_picorv32.picorv32_core.cpuregs\[25\]\[6\],33.2µm
u_picorv32.picorv32_core.cpuregs\[29\]\[17\],33.2µm
_02184_,33.19µm
u_picorv32.picorv32_core.cpuregs\[13\]\[13\],33.19µm
u_picorv32.picorv32_core.cpuregs\[18\]\[31\],33.19µm
u_picorv32.picorv32_core.cpuregs\[8\]\[28\],33.19µm
u_picorv32.picorv32_core.cpuregs\[1\]\[22\],33.175µm
_05290_,33.165µm
u_picorv32.picorv32_core.cpuregs\[27\]\[25\],33.145µm
u_picorv32.picorv32_core.cpuregs\[14\]\[18\],33.12µm
u_picorv32.picorv32_core.cpuregs\[21\]\[24\],33.115µm
u_picorv32.picorv32_core.cpuregs\[13\]\[1\],33.09µm
u_picorv32.picorv32_core.cpuregs\[24\]\[12\],33.085µm
u_picorv32.picorv32_core.cpuregs\[17\]\[12\],33.07µm
u_picorv32.picorv32_core.cpuregs\[21\]\[20\],33.07µm
u_picorv32.picorv32_core.cpuregs\[30\]\[4\],33.045µm
_03081_,33.01µm
_05263_,33.01µm
u_picorv32.picorv32_core.cpuregs\[3\]\[3\],32.975µm
u_picorv32.picorv32_core.cpuregs\[5\]\[31\],32.96µm
_04386_,32.94µm
u_picorv32.picorv32_core.cpuregs\[9\]\[23\],32.915µm
u_picorv32.picorv32_core.cpuregs\[9\]\[29\],32.91µm
_02185_,32.905µm
u_picorv32.picorv32_core.cpuregs\[15\]\[2\],32.9µm
u_picorv32.picorv32_core.cpuregs\[3\]\[15\],32.87µm
u_picorv32.picorv32_core.cpuregs\[15\]\[3\],32.84µm
u_picorv32.picorv32_core.cpuregs\[3\]\[16\],32.805µm
u_picorv32.picorv32_core.cpuregs\[12\]\[20\],32.77µm
_04483_,32.76µm
u_picorv32.picorv32_core.cpuregs\[5\]\[19\],32.76µm
u_picorv32.picorv32_core.cpuregs\[24\]\[20\],32.72µm
u_picorv32.picorv32_core.cpuregs\[4\]\[10\],32.72µm
u_picorv32.picorv32_core.cpuregs\[9\]\[6\],32.71µm
u_picorv32.picorv32_core.cpuregs\[11\]\[28\],32.705µm
u_picorv32.picorv32_core.cpuregs\[3\]\[0\],32.675µm
u_picorv32.picorv32_core.cpuregs\[16\]\[8\],32.66µm
u_picorv32.picorv32_core.cpuregs\[27\]\[4\],32.66µm
u_picorv32.picorv32_core.cpuregs\[30\]\[16\],32.645µm
u_picorv32.picorv32_core.cpuregs\[17\]\[29\],32.64µm
u_picorv32.picorv32_core.cpuregs\[12\]\[14\],32.59µm
_05025_,32.58µm
u_picorv32.picorv32_core.cpuregs\[12\]\[28\],32.575µm
_03286_,32.565µm
u_picorv32.picorv32_core.cpuregs\[11\]\[2\],32.555µm
u_picorv32.picorv32_core.cpuregs\[28\]\[3\],32.525µm
net3026,32.505µm
u_picorv32.picorv32_core.cpuregs\[21\]\[26\],32.495µm
u_picorv32.picorv32_core.cpuregs\[7\]\[29\],32.485µm
_03050_,32.47µm
u_picorv32.picorv32_core.cpuregs\[30\]\[14\],32.47µm
u_picorv32.picorv32_core.cpuregs\[4\]\[20\],32.47µm
u_picorv32.picorv32_core.cpuregs\[31\]\[13\],32.46µm
u_picorv32.picorv32_core.cpuregs\[19\]\[16\],32.455µm
_03329_,32.445µm
u_picorv32.picorv32_core.cpuregs\[20\]\[10\],32.425µm
u_picorv32.picorv32_core.cpuregs\[8\]\[0\],32.41µm
net3079,32.41µm
_02356_,32.4µm
u_picorv32.picorv32_core.cpuregs\[15\]\[10\],32.395µm
u_picorv32.picorv32_core.cpuregs\[19\]\[4\],32.395µm
u_picorv32.picorv32_core.cpuregs\[23\]\[31\],32.365µm
u_picorv32.picorv32_core.cpuregs\[9\]\[27\],32.365µm
u_picorv32.picorv32_core.cpuregs\[16\]\[20\],32.36µm
_02602_,32.35µm
u_picorv32.picorv32_core.cpuregs\[10\]\[29\],32.35µm
u_picorv32.picorv32_core.cpuregs\[18\]\[0\],32.35µm
_02800_,32.34µm
u_picorv32.picorv32_core.cpuregs\[0\]\[5\],32.34µm
u_picorv32.picorv32_core.count_instr\[17\],32.335µm
u_picorv32.picorv32_core.cpuregs\[16\]\[13\],32.335µm
_02789_,32.315µm
u_picorv32.picorv32_core.cpuregs\[5\]\[10\],32.29µm
u_picorv32.picorv32_core.cpuregs\[8\]\[6\],32.29µm
_03428_,32.28µm
u_picorv32.picorv32_core.cpuregs\[12\]\[22\],32.245µm
u_picorv32.picorv32_core.cpuregs\[20\]\[20\],32.24µm
_04765_,32.23µm
u_picorv32.picorv32_core.cpuregs\[26\]\[7\],32.23µm
u_picorv32.picorv32_core.cpuregs\[21\]\[5\],32.22µm
_05533_,32.205µm
u_picorv32.picorv32_core.cpuregs\[27\]\[10\],32.195µm
u_picorv32.picorv32_core.decoded_imm_j\[4\],32.195µm
_04119_,32.185µm
u_picorv32.picorv32_core.cpuregs\[15\]\[28\],32.13µm
u_picorv32.picorv32_core.reg_out\[16\],32.115µm
u_picorv32.picorv32_core.cpuregs\[26\]\[12\],32.11µm
u_picorv32.picorv32_core.cpuregs\[26\]\[19\],32.11µm
u_picorv32.picorv32_core.cpuregs\[31\]\[11\],32.105µm
_05122_,32.1µm
_01790_,32.07µm
u_picorv32.picorv32_core.cpuregs\[23\]\[19\],32.055µm
u_picorv32.picorv32_core.cpuregs\[25\]\[13\],32.04µm
u_picorv32.picorv32_core.cpuregs\[16\]\[4\],32µm
u_picorv32.picorv32_core.cpuregs\[5\]\[25\],32µm
u_picorv32.picorv32_core.cpuregs\[0\]\[20\],31.99µm
_01648_,31.985µm
net35,31.95µm
_02699_,31.94µm
_04920_,31.94µm
_03591_,31.935µm
_05293_,31.93µm
u_picorv32.picorv32_core.cpuregs\[15\]\[23\],31.93µm
_05169_,31.92µm
_01629_,31.905µm
u_picorv32.picorv32_core.cpuregs\[5\]\[20\],31.905µm
_04169_,31.87µm
_04456_,31.865µm
_03495_,31.86µm
u_picorv32.picorv32_core.cpuregs\[17\]\[9\],31.82µm
u_picorv32.picorv32_core.cpuregs\[23\]\[22\],31.8µm
u_picorv32.picorv32_core.cpuregs\[27\]\[15\],31.785µm
u_picorv32.picorv32_core.cpuregs\[8\]\[22\],31.785µm
u_picorv32.picorv32_core.cpuregs\[22\]\[18\],31.765µm
_03444_,31.725µm
u_picorv32.picorv32_core.cpuregs\[5\]\[1\],31.725µm
u_picorv32.picorv32_core.cpuregs\[20\]\[16\],31.695µm
_04665_,31.69µm
u_picorv32.picorv32_core.cpuregs\[28\]\[16\],31.68µm
_01729_,31.635µm
_01425_,31.63µm
_02093_,31.63µm
_04257_,31.62µm
_04588_,31.62µm
_01863_,31.615µm
u_picorv32.picorv32_core.count_instr\[59\],31.61µm
u_picorv32.picorv32_core.cpuregs\[31\]\[12\],31.595µm
u_picorv32.picorv32_core.cpuregs\[6\]\[14\],31.595µm
u_picorv32.picorv32_core.cpuregs\[11\]\[15\],31.585µm
u_picorv32.picorv32_core.cpuregs\[9\]\[14\],31.515µm
_02548_,31.51µm
u_picorv32.picorv32_core.cpuregs\[25\]\[24\],31.51µm
u_picorv32.picorv32_core.cpuregs\[5\]\[30\],31.51µm
u_picorv32.picorv32_core.cpuregs\[19\]\[28\],31.49µm
_05602_,31.47µm
u_picorv32.picorv32_core.cpuregs\[8\]\[18\],31.465µm
u_picorv32.picorv32_core.cpuregs\[13\]\[26\],31.46µm
u_picorv32.picorv32_core.cpuregs\[31\]\[5\],31.46µm
_01768_,31.45µm
_02719_,31.45µm
_04331_,31.45µm
u_picorv32.picorv32_core.cpuregs\[11\]\[8\],31.45µm
_03077_,31.44µm
_05490_,31.44µm
u_picorv32.picorv32_core.count_cycle\[63\],31.41µm
u_picorv32.picorv32_core.cpuregs\[13\]\[9\],31.405µm
u_picorv32.picorv32_core.count_cycle\[26\],31.4µm
u_picorv32.picorv32_core.cpuregs\[16\]\[29\],31.385µm
_04952_,31.38µm
u_picorv32.picorv32_core.cpuregs\[13\]\[3\],31.38µm
u_picorv32.picorv32_core.cpuregs\[7\]\[28\],31.38µm
u_picorv32.picorv32_core.count_cycle\[35\],31.375µm
_03059_,31.37µm
u_picorv32.picorv32_core.cpuregs\[28\]\[15\],31.355µm
_05422_,31.335µm
u_picorv32.picorv32_core.cpuregs\[2\]\[5\],31.33µm
_05297_,31.32µm
u_picorv32.picorv32_core.cpuregs\[11\]\[10\],31.285µm
net112,31.27µm
u_picorv32.picorv32_core.cpuregs\[19\]\[5\],31.27µm
u_picorv32.picorv32_core.cpuregs\[26\]\[20\],31.27µm
_05063_,31.26µm
u_picorv32.picorv32_core.cpuregs\[8\]\[19\],31.23µm
u_picorv32.picorv32_core.cpuregs\[6\]\[24\],31.225µm
_02976_,31.205µm
u_picorv32.picorv32_core.cpuregs\[9\]\[0\],31.2µm
u_picorv32.picorv32_core.cpuregs\[3\]\[29\],31.185µm
u_picorv32.picorv32_core.cpuregs\[28\]\[29\],31.17µm
u_picorv32.picorv32_core.cpuregs\[29\]\[1\],31.16µm
u_picorv32.picorv32_core.cpuregs\[7\]\[22\],31.15µm
u_picorv32.picorv32_core.cpuregs\[27\]\[31\],31.13µm
u_picorv32.picorv32_core.cpuregs\[14\]\[8\],31.09µm
_05391_,31.08µm
u_picorv32.picorv32_core.cpuregs\[8\]\[7\],31.08µm
u_picorv32.picorv32_core.cpuregs\[28\]\[8\],31.05µm
u_picorv32.picorv32_core.cpuregs\[4\]\[18\],31.03µm
_01592_,30.995µm
u_picorv32.picorv32_core.cpuregs\[31\]\[18\],30.98µm
_05469_,30.965µm
_05213_,30.96µm
u_picorv32.picorv32_core.cpuregs\[29\]\[0\],30.945µm
_04293_,30.94µm
u_picorv32.picorv32_core.cpuregs\[1\]\[17\],30.925µm
_05244_,30.92µm
_05541_,30.915µm
u_picorv32.picorv32_core.cpuregs\[2\]\[12\],30.91µm
u_picorv32.picorv32_core.cpuregs\[12\]\[26\],30.885µm
u_picorv32.picorv32_core.cpuregs\[13\]\[30\],30.88µm
u_picorv32.picorv32_core.cpuregs\[17\]\[20\],30.875µm
