2026-09-17 14:25:40 +0530: Memory Usage (423036K) : Starting running IHP-SG13G2 KLayout DRC runset on /home/jaikrishn/Documents/hardware/picorv32_axi4lite_port/phyisical_design/macros/picorv32/runs/run_12/58-klayout-streamout/picorv32_macro.gds
2026-09-17 14:25:40 +0530: Memory Usage (423192K) : Ruby Version for klayout: 3.3.10
2026-09-17 14:25:40 +0530: Memory Usage (432440K) : Loading database to memory is complete.
2026-09-17 14:25:40 +0530: Memory Usage (432440K) : IHP-SG13G2 KLayout DRC runset output at: /home/jaikrishn/Documents/hardware/picorv32_axi4lite_port/phyisical_design/macros/picorv32/runs/run_12/65-klayout-drc/reports/drc.klayout.lyrdb
2026-09-17 14:25:40 +0530: Memory Usage (432440K) : Evaluate switches.
2026-09-17 14:25:40 +0530: Memory Usage (432440K) : tables selected: main
2026-09-17 14:25:40 +0530: Memory Usage (432440K) : KLayout will use 12 thread(s) in tiling mode.
2026-09-17 14:25:40 +0530: Memory Usage (432440K) : deep mode is enabled.
2026-09-17 14:25:42 +0530: Memory Usage (442300K) : alcustop_drw has 0 polygons
2026-09-17 14:25:42 +0530: Memory Usage (442300K) : nometfiller_drw has 0 polygons
2026-09-17 14:25:42 +0530: Memory Usage (442300K) : prboundary_drw has 0 polygons
2026-09-17 14:25:42 +0530: Memory Usage (442300K) : exchange0_drw has 0 polygons
2026-09-17 14:25:42 +0530: Memory Usage (442300K) : exchange0_pin has 0 polygons
2026-09-17 14:25:42 +0530: Memory Usage (442300K) : exchange0_text has 0 polygons
2026-09-17 14:25:42 +0530: Memory Usage (442300K) : exchange1_drw has 0 polygons
2026-09-17 14:25:42 +0530: Memory Usage (442300K) : exchange1_pin has 0 polygons
2026-09-17 14:25:42 +0530: Memory Usage (442300K) : exchange1_text has 0 polygons
2026-09-17 14:25:42 +0530: Memory Usage (442300K) : exchange2_drw has 0 polygons
2026-09-17 14:25:42 +0530: Memory Usage (442300K) : exchange2_pin has 0 polygons
2026-09-17 14:25:42 +0530: Memory Usage (442300K) : exchange2_text has 0 polygons
2026-09-17 14:25:42 +0530: Memory Usage (442300K) : exchange3_drw has 0 polygons
2026-09-17 14:25:42 +0530: Memory Usage (442300K) : exchange3_pin has 0 polygons
2026-09-17 14:25:42 +0530: Memory Usage (442300K) : exchange3_text has 0 polygons
2026-09-17 14:25:42 +0530: Memory Usage (442300K) : exchange4_drw has 0 polygons
2026-09-17 14:25:42 +0530: Memory Usage (442300K) : exchange4_pin has 0 polygons
2026-09-17 14:25:42 +0530: Memory Usage (442300K) : exchange4_text has 0 polygons
2026-09-17 14:25:42 +0530: Memory Usage (442300K) : isonwell_drw has 0 polygons
2026-09-17 14:25:42 +0530: Memory Usage (442300K) : Total no. of polygons in the design is 2665982
2026-09-17 14:25:42 +0530: Memory Usage (442300K) : Loaded TECH DRC rules values from /home/jaikrishn/IHP-Open-PDK/ihp-sg13g2/libs.tech/klayout/python/sg13g2_pycell_lib/sg13g2_tech_mod.json
2026-09-17 14:25:42 +0530: Memory Usage (442300K) : Loaded default DRC rules values from /home/jaikrishn/IHP-Open-PDK/ihp-sg13g2/libs.tech/klayout/tech/drc/rule_decks/sg13g2_tech_default.json
2026-09-17 14:25:42 +0530: Memory Usage (442300K) : The following rules values were missing in tech json and default values were used:
2026-09-17 14:25:42 +0530: Memory Usage (442300K) :   - NW_f1_digibnd
2026-09-17 14:25:42 +0530: Memory Usage (442300K) :   - Cnt_c_digibnd
2026-09-17 14:25:42 +0530: Memory Usage (442300K) :   - Cnt_c_sram
2026-09-17 14:25:42 +0530: Memory Usage (442300K) :   - Sdiod_b
2026-09-17 14:25:42 +0530: Memory Usage (442300K) :   - Sdiod_c
2026-09-17 14:25:42 +0530: Memory Usage (448368K) : Total area of the design is 534448.8448 um^2.
2026-09-17 14:25:42 +0530: Memory Usage (448368K) : The design dimensions are 721.76 µm * 740.48 µm.
2026-09-17 14:25:42 +0530: Memory Usage (448368K) : Starting general IHP-SG13G2 derivations.
2026-09-17 14:25:42 +0530: Memory Usage (448368K) : Starting Pwell derivations
2026-09-17 14:25:43 +0530: Memory Usage (481260K) : Starting n-Activ derivations
2026-09-17 14:25:44 +0530: Memory Usage (515240K) : Starting p-Activ derivations
2026-09-17 14:25:45 +0530: Memory Usage (516648K) : Starting ptap derivations
2026-09-17 14:25:45 +0530: Memory Usage (551720K) : Starting ntap derivations
2026-09-17 14:25:46 +0530: Memory Usage (577080K) : Starting pact FET derivations
2026-09-17 14:25:46 +0530: Memory Usage (575404K) : Starting nact FET derivations
2026-09-17 14:25:47 +0530: Memory Usage (608940K) : Starting Gate derivations
2026-09-17 14:25:47 +0530: Memory Usage (629548K) : Starting cont/contbar general derivations
2026-09-17 14:25:50 +0530: Memory Usage (837056K) : Starting pad general derivations
2026-09-17 14:25:50 +0530: Memory Usage (837056K) : Starting schottky_nbl general derivations
2026-09-17 14:25:50 +0530: Memory Usage (837056K) : Starting SVaricap general derivations
2026-09-17 14:25:51 +0530: Memory Usage (842944K) : Starting HBT general derivations
2026-09-17 14:25:51 +0530: Memory Usage (842944K) : Starting IHP-SG13G2 DRC connectivity related derivations.
2026-09-17 14:25:51 +0530: Memory Usage (842944K) : Starting IHP-SG13G2 DRC connectivity setup
2026-09-17 14:25:55 +0530: Memory Usage (843276K) : Starting IHP-SG13G2 DRC rules.
2026-09-17 14:25:55 +0530: Memory Usage (843276K) : Running all FEOL rules
2026-09-17 14:25:55 +0530: Memory Usage (843276K) : Running all BEOL rules
2026-09-17 14:25:55 +0530: Memory Usage (843276K) : Running all PIN rules
2026-09-17 14:25:55 +0530: Memory Usage (843276K) : Running all FORBIDDEN rules
2026-09-17 14:25:55 +0530: Memory Usage (843276K) : Starting 5.1 NWell table
2026-09-17 14:25:55 +0530: Memory Usage (843276K) : Executing rule NW.b
2026-09-17 14:25:56 +0530: Memory Usage (856476K) : Executing rule NW.b1
2026-09-17 14:25:56 +0530: Memory Usage (856476K) : Executing rule NW.f1
2026-09-17 14:25:56 +0530: Memory Usage (856476K) : Executing rule NW.f1.digibnd
2026-09-17 14:25:56 +0530: Memory Usage (856476K) : Starting 5.2 PWell:block
2026-09-17 14:25:56 +0530: Memory Usage (856476K) : Executing rule PWB.e
2026-09-17 14:25:57 +0530: Memory Usage (856476K) : Executing rule PWB.e1
2026-09-17 14:25:57 +0530: Memory Usage (856476K) : Executing rule PWB.f
2026-09-17 14:25:57 +0530: Memory Usage (856476K) : Executing rule PWB.f1
2026-09-17 14:25:57 +0530: Memory Usage (856476K) : Starting 5.3 nBuLay table
2026-09-17 14:25:57 +0530: Memory Usage (856476K) : Executing rule NBL.b
2026-09-17 14:25:57 +0530: Memory Usage (856476K) : Executing rule NBL.c
2026-09-17 14:25:57 +0530: Memory Usage (856604K) : Executing rule NBL.d
2026-09-17 14:25:57 +0530: Memory Usage (858652K) : Executing rule NBL.e
2026-09-17 14:25:57 +0530: Memory Usage (863772K) : Executing rule NBL.f
2026-09-17 14:25:57 +0530: Memory Usage (864796K) : Starting 5.5. Activ table
2026-09-17 14:25:57 +0530: Memory Usage (864796K) : Executing rule Act.a
2026-09-17 14:25:58 +0530: Memory Usage (864796K) : Executing rule Act.b
2026-09-17 14:25:59 +0530: Memory Usage (880448K) : Starting 5.6 Activ:filler table
2026-09-17 14:25:59 +0530: Memory Usage (880448K) : Executing rule AFil.c1
2026-09-17 14:25:59 +0530: Memory Usage (880448K) : Executing rule AFil.c
2026-09-17 14:25:59 +0530: Memory Usage (880448K) : Executing rule AFil.d
2026-09-17 14:26:00 +0530: Memory Usage (880448K) : Executing rule AFil.e
2026-09-17 14:26:00 +0530: Memory Usage (880448K) : Executing rule AFil.j
2026-09-17 14:26:00 +0530: Memory Usage (880448K) : Starting 5.7. ThickGateOx table
2026-09-17 14:26:00 +0530: Memory Usage (880448K) : Executing rule TGO.f
2026-09-17 14:26:00 +0530: Memory Usage (880448K) : Starting 5.8. GatPoly table
2026-09-17 14:26:00 +0530: Memory Usage (880448K) : Executing rule Gat.a
2026-09-17 14:26:00 +0530: Memory Usage (880448K) : Executing rule Gat.b
2026-09-17 14:26:00 +0530: Memory Usage (889792K) : Executing rule Gat.d
2026-09-17 14:26:00 +0530: Memory Usage (889664K) : Executing rule Gat.a1
2026-09-17 14:26:01 +0530: Memory Usage (909016K) : Executing rule Gat.a2
2026-09-17 14:26:01 +0530: Memory Usage (918616K) : Executing rule Gat.g
2026-09-17 14:26:02 +0530: Memory Usage (918616K) : Starting 5.9 GatPoly:filler
2026-09-17 14:26:02 +0530: Memory Usage (918616K) : Executing rule GFil.d
2026-09-17 14:26:02 +0530: Memory Usage (918616K) : Executing rule GFil.e
2026-09-17 14:26:02 +0530: Memory Usage (918616K) : Executing rule GFil.i
2026-09-17 14:26:02 +0530: Memory Usage (918616K) : Starting 5.10 pSD table
2026-09-17 14:26:02 +0530: Memory Usage (918616K) : Executing rule pSD.c1
2026-09-17 14:26:03 +0530: Memory Usage (972136K) : Starting 5.14. Cont table
2026-09-17 14:26:03 +0530: Memory Usage (972136K) : Executing rule Cnt.a
2026-09-17 14:26:06 +0530: Memory Usage (1100648K) : Executing rule Cnt.b
2026-09-17 14:26:08 +0530: Memory Usage (1122920K) : Executing rule Cnt.c
2026-09-17 14:26:13 +0530: Memory Usage (1181544K) : Executing rule Cnt.c.digibnd
2026-09-17 14:26:13 +0530: Memory Usage (1181544K) : Executing rule Cnt.c.SRAM
2026-09-17 14:26:13 +0530: Memory Usage (1181544K) : Executing rule Cnt.d
2026-09-17 14:26:13 +0530: Memory Usage (1181672K) : Executing rule Cnt.e
2026-09-17 14:26:14 +0530: Memory Usage (1181800K) : Executing rule Cnt.g1
2026-09-17 14:26:16 +0530: Memory Usage (1192168K) : Executing rule Cnt.g2
2026-09-17 14:26:19 +0530: Memory Usage (1229032K) : Starting 5.15. ContBar table
2026-09-17 14:26:19 +0530: Memory Usage (1229032K) : Executing rule CntB.a
2026-09-17 14:26:23 +0530: Memory Usage (1234032K) : Executing rule CntB.a1
2026-09-17 14:26:23 +0530: Memory Usage (1234032K) : Executing rule CntB.b1
2026-09-17 14:26:23 +0530: Memory Usage (1234032K) : Executing rule CntB.h1
2026-09-17 14:26:23 +0530: Memory Usage (1234032K) : Starting 6.1.3 NPN Substrate-Tie table
2026-09-17 14:26:23 +0530: Memory Usage (1234032K) : Starting 6.7 Schottky diode table
2026-09-17 14:26:23 +0530: Memory Usage (1234032K) : Executing rule Sdiod.b
2026-09-17 14:26:23 +0530: Memory Usage (1234032K) : Executing rule Sdiod.c
2026-09-17 14:26:23 +0530: Memory Usage (1234032K) : Executing rule Sdiod.d
2026-09-17 14:26:23 +0530: Memory Usage (1234032K) : Executing rule Sdiod.e
2026-09-17 14:26:23 +0530: Memory Usage (1234032K) : Starting 7.2 Latch-up table
2026-09-17 14:26:23 +0530: Memory Usage (1234032K) : Executing rule LU.b
2026-09-17 14:26:25 +0530: Memory Usage (1255408K) : Starting 5.16. Metal1 table
2026-09-17 14:26:25 +0530: Memory Usage (1255408K) : Executing rule M1.a
2026-09-17 14:26:27 +0530: Memory Usage (1255408K) : Executing rule M1.b
2026-09-17 14:26:35 +0530: Memory Usage (1245720K) : Executing rule M1.e
2026-09-17 14:27:36 +0530: Memory Usage (1247128K) : Executing rule M1.f
2026-09-17 14:27:40 +0530: Memory Usage (1247128K) : Executing rule M1.g
2026-09-17 14:27:40 +0530: Memory Usage (1280204K) : Executing rule M1.i
2026-09-17 14:27:41 +0530: Memory Usage (1270872K) : Starting 5.17 Metaln table
2026-09-17 14:27:41 +0530: Memory Usage (1270872K) : Executing rule M2.a
2026-09-17 14:27:42 +0530: Memory Usage (1276632K) : Executing rule M2.b
2026-09-17 14:27:44 +0530: Memory Usage (1295064K) : Executing rule M2.e
2026-09-17 14:27:44 +0530: Memory Usage (1295064K) : Executing rule M2.f
2026-09-17 14:27:45 +0530: Memory Usage (1295064K) : Executing rule M2.g
2026-09-17 14:27:45 +0530: Memory Usage (1306584K) : Executing rule M2.i
2026-09-17 14:27:45 +0530: Memory Usage (1337176K) : Executing rule M3.a
2026-09-17 14:27:46 +0530: Memory Usage (1337176K) : Executing rule M3.b
2026-09-17 14:27:47 +0530: Memory Usage (1347544K) : Executing rule M3.e
2026-09-17 14:27:47 +0530: Memory Usage (1347544K) : Executing rule M3.f
2026-09-17 14:27:47 +0530: Memory Usage (1347544K) : Executing rule M3.g
2026-09-17 14:27:47 +0530: Memory Usage (1347544K) : Executing rule M3.i
2026-09-17 14:27:47 +0530: Memory Usage (1349464K) : Executing rule M4.a
2026-09-17 14:27:47 +0530: Memory Usage (1349464K) : Executing rule M4.b
2026-09-17 14:27:47 +0530: Memory Usage (1349336K) : Executing rule M4.e
2026-09-17 14:27:47 +0530: Memory Usage (1349336K) : Executing rule M4.f
2026-09-17 14:27:47 +0530: Memory Usage (1349336K) : Executing rule M4.g
2026-09-17 14:27:47 +0530: Memory Usage (1349464K) : Executing rule M4.i
2026-09-17 14:27:47 +0530: Memory Usage (1349336K) : Executing rule M5.a
2026-09-17 14:27:48 +0530: Memory Usage (1349336K) : Executing rule M5.b
2026-09-17 14:27:48 +0530: Memory Usage (1349336K) : Executing rule M5.e
2026-09-17 14:27:48 +0530: Memory Usage (1349464K) : Executing rule M5.f
2026-09-17 14:27:48 +0530: Memory Usage (1349464K) : Executing rule M5.g
2026-09-17 14:27:48 +0530: Memory Usage (1349464K) : Executing rule M5.i
2026-09-17 14:27:48 +0530: Memory Usage (1349332K) : Starting 5.18 Metaln:filler table
2026-09-17 14:27:48 +0530: Memory Usage (1349332K) : Executing rule M1Fil.c
2026-09-17 14:27:48 +0530: Memory Usage (1349332K) : Executing rule M1Fil.a2
2026-09-17 14:27:48 +0530: Memory Usage (1349332K) : Executing rule M2Fil.c
2026-09-17 14:27:48 +0530: Memory Usage (1349332K) : Executing rule M2Fil.a2
2026-09-17 14:27:48 +0530: Memory Usage (1349332K) : Executing rule M3Fil.c
2026-09-17 14:27:48 +0530: Memory Usage (1349332K) : Executing rule M3Fil.a2
2026-09-17 14:27:48 +0530: Memory Usage (1349332K) : Executing rule M4Fil.c
2026-09-17 14:27:48 +0530: Memory Usage (1349332K) : Executing rule M4Fil.a2
2026-09-17 14:27:48 +0530: Memory Usage (1349332K) : Executing rule M5Fil.c
2026-09-17 14:27:48 +0530: Memory Usage (1349332K) : Executing rule M5Fil.a2
2026-09-17 14:27:48 +0530: Memory Usage (1349332K) : Starting 5.19. Via1 table
2026-09-17 14:27:48 +0530: Memory Usage (1349332K) : Starting 5.19. Via1 table derivations
2026-09-17 14:27:48 +0530: Memory Usage (1349332K) : Executing rule V1.a
2026-09-17 14:27:48 +0530: Memory Usage (1349332K) : Executing rule V1.b
2026-09-17 14:27:49 +0530: Memory Usage (1349332K) : Executing rule V1.c
2026-09-17 14:27:49 +0530: Memory Usage (1349332K) : Starting 5.20. Vian table
2026-09-17 14:27:49 +0530: Memory Usage (1349332K) : Executing rule V2.a
2026-09-17 14:27:49 +0530: Memory Usage (1349332K) : Executing rule V2.b
2026-09-17 14:27:49 +0530: Memory Usage (1349460K) : Executing rule V2.c
2026-09-17 14:27:50 +0530: Memory Usage (1349460K) : Executing rule V3.a
2026-09-17 14:27:50 +0530: Memory Usage (1349460K) : Executing rule V3.b
2026-09-17 14:27:50 +0530: Memory Usage (1349460K) : Executing rule V3.c
2026-09-17 14:27:50 +0530: Memory Usage (1349460K) : Executing rule V4.a
2026-09-17 14:27:50 +0530: Memory Usage (1349460K) : Executing rule V4.b
2026-09-17 14:27:50 +0530: Memory Usage (1349328K) : Executing rule V4.c
2026-09-17 14:27:50 +0530: Memory Usage (1349328K) : Starting 5.21. TopVia1 table
2026-09-17 14:27:50 +0530: Memory Usage (1349328K) : Executing rule TV1.a
2026-09-17 14:27:50 +0530: Memory Usage (1349328K) : Executing rule TV1.b
2026-09-17 14:27:50 +0530: Memory Usage (1349456K) : Executing rule TV1.c
2026-09-17 14:27:51 +0530: Memory Usage (1349324K) : Executing rule TV1.d
2026-09-17 14:27:51 +0530: Memory Usage (1349452K) : Starting 5.22. TopMetal1 table
2026-09-17 14:27:51 +0530: Memory Usage (1349452K) : Executing rule TM1.a
2026-09-17 14:27:51 +0530: Memory Usage (1349452K) : Executing rule TM1.b
2026-09-17 14:27:51 +0530: Memory Usage (1349580K) : Starting 5.23 TopMetal1:filler table
2026-09-17 14:27:51 +0530: Memory Usage (1349580K) : Executing rule TM1Fil.c
2026-09-17 14:27:51 +0530: Memory Usage (1349580K) : Executing rule TM1Fil.a1
2026-09-17 14:27:51 +0530: Memory Usage (1349580K) : Starting 5.24. TopVia2 table
2026-09-17 14:27:51 +0530: Memory Usage (1349580K) : Executing rule TV2.a
2026-09-17 14:27:51 +0530: Memory Usage (1349580K) : Executing rule TV2.b
2026-09-17 14:27:51 +0530: Memory Usage (1349580K) : Executing rule TV2.c
2026-09-17 14:27:51 +0530: Memory Usage (1349580K) : Executing rule TV2.d
2026-09-17 14:27:51 +0530: Memory Usage (1349580K) : Starting 5.25. TopMetal2 table
2026-09-17 14:27:51 +0530: Memory Usage (1349580K) : Executing rule TM2.a
2026-09-17 14:27:51 +0530: Memory Usage (1349580K) : Executing rule TM2.b
2026-09-17 14:27:51 +0530: Memory Usage (1349580K) : Starting 5.26 TopMetal2:filler table
2026-09-17 14:27:51 +0530: Memory Usage (1349580K) : Executing rule TM2Fil.c
2026-09-17 14:27:51 +0530: Memory Usage (1349580K) : Executing rule TM2Fil.a1
2026-09-17 14:27:51 +0530: Memory Usage (1349580K) : Starting 5.27. Passiv table
2026-09-17 14:27:51 +0530: Memory Usage (1349580K) : Executing rule Pas.a
2026-09-17 14:27:51 +0530: Memory Usage (1349580K) : Executing rule Pas.b
2026-09-17 14:27:51 +0530: Memory Usage (1349580K) : Executing rule Pas.c
2026-09-17 14:27:51 +0530: Memory Usage (1349580K) : Starting 6.9.2 Copper Pillar table
2026-09-17 14:27:51 +0530: Memory Usage (1349580K) : Executing rule Padc.a
2026-09-17 14:27:51 +0530: Memory Usage (1349580K) : Executing rule Padc.b
2026-09-17 14:27:51 +0530: Memory Usage (1349580K) : Executing rule Padc.c
2026-09-17 14:27:51 +0530: Memory Usage (1349580K) : Executing rule Padb.f
2026-09-17 14:27:52 +0530: Memory Usage (1349580K) : Starting 6.9 Pad table
2026-09-17 14:27:52 +0530: Memory Usage (1349580K) : Executing rule Pad.m
2026-09-17 14:27:52 +0530: Memory Usage (1349580K) : Executing rule Pad.i
2026-09-17 14:27:52 +0530: Memory Usage (1349580K) : Starting 6.9.1 Solder Bump
2026-09-17 14:27:52 +0530: Memory Usage (1349580K) : Executing rule Padb.a
2026-09-17 14:27:52 +0530: Memory Usage (1349580K) : Executing rule Padb.b
2026-09-17 14:27:52 +0530: Memory Usage (1349580K) : Executing rule Padb.c
2026-09-17 14:27:52 +0530: Memory Usage (1349580K) : Executing rule Padb.f
2026-09-17 14:27:52 +0530: Memory Usage (1349580K) : Executing rule Padb.d
2026-09-17 14:27:52 +0530: Memory Usage (1349580K) : Starting 6.10 Sealring table
2026-09-17 14:27:52 +0530: Memory Usage (1349580K) : Executing rule Seal.l
2026-09-17 14:27:52 +0530: Memory Usage (1349580K) : Executing rule Seal.n
2026-09-17 14:27:52 +0530: Memory Usage (1349580K) : Executing rule seal.b_metal1
2026-09-17 14:27:52 +0530: Memory Usage (1349580K) : Executing rule seal.b_metal2
2026-09-17 14:27:52 +0530: Memory Usage (1349580K) : Executing rule seal.b_metal3
2026-09-17 14:27:52 +0530: Memory Usage (1349580K) : Executing rule seal.b_metal4
2026-09-17 14:27:52 +0530: Memory Usage (1349580K) : Executing rule seal.b_metal5
2026-09-17 14:27:52 +0530: Memory Usage (1349580K) : Executing rule seal.b_topmetal1
2026-09-17 14:27:52 +0530: Memory Usage (1349580K) : Executing rule seal.b_topmetal2
2026-09-17 14:27:52 +0530: Memory Usage (1349580K) : Executing rule seal.b_activ
2026-09-17 14:27:52 +0530: Memory Usage (1349580K) : Executing rule seal.b_psd
2026-09-17 14:27:52 +0530: Memory Usage (1349580K) : Executing rule Seal.k
2026-09-17 14:27:52 +0530: Memory Usage (1349580K) : Executing rule Seal.m
2026-09-17 14:27:52 +0530: Memory Usage (1349580K) : Starting 6.11 MIM table
2026-09-17 14:27:52 +0530: Memory Usage (1349580K) : Executing rule MIM.c
2026-09-17 14:27:52 +0530: Memory Usage (1349580K) : Executing rule MIM.d
2026-09-17 14:27:52 +0530: Memory Usage (1349580K) : Starting 7.3 Metal Slits table
2026-09-17 14:27:52 +0530: Memory Usage (1349580K) : Executing rule Slt.e1_M1
2026-09-17 14:27:52 +0530: Memory Usage (1349580K) : Executing rule Slt.e1_M2
2026-09-17 14:27:52 +0530: Memory Usage (1349580K) : Executing rule Slt.e1_M3
2026-09-17 14:27:52 +0530: Memory Usage (1349580K) : Executing rule Slt.e1_M4
2026-09-17 14:27:52 +0530: Memory Usage (1349580K) : Executing rule Slt.e1_M5
2026-09-17 14:27:52 +0530: Memory Usage (1349580K) : Executing rule Slt.e1_TM1
2026-09-17 14:27:52 +0530: Memory Usage (1349580K) : Executing rule Slt.e1_TM2
2026-09-17 14:27:52 +0530: Memory Usage (1349580K) : Starting 9.1. LBE table
2026-09-17 14:27:52 +0530: Memory Usage (1349580K) : Executing rule LBE.a
2026-09-17 14:27:53 +0530: Memory Usage (1349580K) : Executing rule LBE.b
2026-09-17 14:27:53 +0530: Memory Usage (1349580K) : Executing rule LBE.b1
2026-09-17 14:27:53 +0530: Memory Usage (1349580K) : Executing rule LBE.c
2026-09-17 14:27:53 +0530: Memory Usage (1349580K) : Executing rule LBE.d
2026-09-17 14:27:53 +0530: Memory Usage (1349580K) : Executing rule LBE.h
2026-09-17 14:27:53 +0530: Memory Usage (1349580K) : Starting 7.4. PIN table
2026-09-17 14:27:53 +0530: Memory Usage (1349580K) : Executing rule Pin.a
2026-09-17 14:27:53 +0530: Memory Usage (1349580K) : Executing rule Pin.b
2026-09-17 14:27:53 +0530: Memory Usage (1349580K) : Executing rule Pin.e
2026-09-17 14:27:54 +0530: Memory Usage (1365068K) : Executing rule Pin.f_M2
2026-09-17 14:27:54 +0530: Memory Usage (1365068K) : Executing rule Pin.f_M3
2026-09-17 14:27:55 +0530: Memory Usage (1365068K) : Executing rule Pin.f_M4
2026-09-17 14:27:55 +0530: Memory Usage (1365068K) : Executing rule Pin.f_M5
2026-09-17 14:27:55 +0530: Memory Usage (1365068K) : Executing rule Pin.g
2026-09-17 14:27:55 +0530: Memory Usage (1365068K) : Executing rule Pin.h
2026-09-17 14:27:55 +0530: Memory Usage (1365068K) : Starting 3.1. offgrid table
2026-09-17 14:27:55 +0530: Memory Usage (1365068K) : Executing rule activ_drw_Offgrid
2026-09-17 14:27:56 +0530: Memory Usage (1365196K) : Executing rule activ_mask_Offgrid
2026-09-17 14:27:56 +0530: Memory Usage (1365196K) : Executing rule activ_filler_Offgrid
2026-09-17 14:27:56 +0530: Memory Usage (1365196K) : Executing rule activ_opc_Offgrid
2026-09-17 14:27:56 +0530: Memory Usage (1365196K) : Executing rule activ_iopc_Offgrid
2026-09-17 14:27:56 +0530: Memory Usage (1365196K) : Executing rule biwind_drw_Offgrid
2026-09-17 14:27:56 +0530: Memory Usage (1365196K) : Executing rule biwind_opc_Offgrid
2026-09-17 14:27:56 +0530: Memory Usage (1365196K) : Executing rule pemwind_drw_Offgrid
2026-09-17 14:27:56 +0530: Memory Usage (1365196K) : Executing rule gatpoly_drw_Offgrid
2026-09-17 14:27:57 +0530: Memory Usage (1365196K) : Executing rule gatpoly_filler_Offgrid
2026-09-17 14:27:57 +0530: Memory Usage (1365196K) : Executing rule gatpoly_opc_Offgrid
2026-09-17 14:27:57 +0530: Memory Usage (1365196K) : Executing rule gatpoly_iopc_Offgrid
2026-09-17 14:27:57 +0530: Memory Usage (1365196K) : Executing rule gatpoly_noqrc_Offgrid
2026-09-17 14:27:57 +0530: Memory Usage (1365196K) : Executing rule cont_drw_Offgrid
2026-09-17 14:28:06 +0530: Memory Usage (1379020K) : Executing rule cont_opc_Offgrid
2026-09-17 14:28:06 +0530: Memory Usage (1379020K) : Executing rule nsd_drw_Offgrid
2026-09-17 14:28:06 +0530: Memory Usage (1379020K) : Executing rule nsd_block_Offgrid
2026-09-17 14:28:06 +0530: Memory Usage (1379020K) : Executing rule metal1_drw_Offgrid
2026-09-17 14:28:08 +0530: Memory Usage (1379020K) : Executing rule metal1_mask_Offgrid
2026-09-17 14:28:08 +0530: Memory Usage (1379020K) : Executing rule metal1_filler_Offgrid
2026-09-17 14:28:08 +0530: Memory Usage (1379020K) : Executing rule metal1_slit_Offgrid
2026-09-17 14:28:08 +0530: Memory Usage (1379020K) : Executing rule metal1_opc_Offgrid
2026-09-17 14:28:08 +0530: Memory Usage (1379020K) : Executing rule metal1_noqrc_Offgrid
2026-09-17 14:28:08 +0530: Memory Usage (1379020K) : Executing rule metal1_res_Offgrid
2026-09-17 14:28:08 +0530: Memory Usage (1379020K) : Executing rule metal1_iprobe_Offgrid
2026-09-17 14:28:09 +0530: Memory Usage (1379020K) : Executing rule metal1_diffprb_Offgrid
2026-09-17 14:28:09 +0530: Memory Usage (1379020K) : Executing rule passiv_drw_Offgrid
2026-09-17 14:28:09 +0530: Memory Usage (1379020K) : Executing rule passiv_pillar_Offgrid
2026-09-17 14:28:09 +0530: Memory Usage (1379020K) : Executing rule passiv_sbump_Offgrid
2026-09-17 14:28:09 +0530: Memory Usage (1379020K) : Executing rule passiv_pdl_Offgrid
2026-09-17 14:28:09 +0530: Memory Usage (1379020K) : Executing rule metal2_drw_Offgrid
2026-09-17 14:28:10 +0530: Memory Usage (1379020K) : Executing rule metal2_mask_Offgrid
2026-09-17 14:28:10 +0530: Memory Usage (1379020K) : Executing rule metal2_filler_Offgrid
2026-09-17 14:28:11 +0530: Memory Usage (1379020K) : Executing rule metal2_slit_Offgrid
2026-09-17 14:28:11 +0530: Memory Usage (1379020K) : Executing rule metal2_opc_Offgrid
2026-09-17 14:28:11 +0530: Memory Usage (1379020K) : Executing rule metal2_noqrc_Offgrid
2026-09-17 14:28:11 +0530: Memory Usage (1379020K) : Executing rule metal2_res_Offgrid
2026-09-17 14:28:11 +0530: Memory Usage (1379020K) : Executing rule metal2_iprobe_Offgrid
2026-09-17 14:28:11 +0530: Memory Usage (1379020K) : Executing rule metal2_diffprb_Offgrid
2026-09-17 14:28:11 +0530: Memory Usage (1379020K) : Executing rule baspoly_drw_Offgrid
2026-09-17 14:28:11 +0530: Memory Usage (1379020K) : Executing rule psd_drw_Offgrid
2026-09-17 14:28:12 +0530: Memory Usage (1379020K) : Executing rule nldb_drw_Offgrid
2026-09-17 14:28:12 +0530: Memory Usage (1379020K) : Executing rule via1_drw_Offgrid
2026-09-17 14:28:13 +0530: Memory Usage (1379020K) : Executing rule backmetal1_drw_Offgrid
2026-09-17 14:28:13 +0530: Memory Usage (1379020K) : Executing rule backmetal1_mask_Offgrid
2026-09-17 14:28:13 +0530: Memory Usage (1379020K) : Executing rule backmetal1_filler_Offgrid
2026-09-17 14:28:13 +0530: Memory Usage (1379020K) : Executing rule backmetal1_slit_Offgrid
2026-09-17 14:28:13 +0530: Memory Usage (1379020K) : Executing rule backmetal1_opc_Offgrid
2026-09-17 14:28:13 +0530: Memory Usage (1379020K) : Executing rule backmetal1_noqrc_Offgrid
2026-09-17 14:28:13 +0530: Memory Usage (1379020K) : Executing rule backmetal1_res_Offgrid
2026-09-17 14:28:13 +0530: Memory Usage (1379020K) : Executing rule backmetal1_iprobe_Offgrid
2026-09-17 14:28:13 +0530: Memory Usage (1379020K) : Executing rule backmetal1_diffprb_Offgrid
